"James, Richie",16559,SF,9027,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jarwin, Blake",16292,DAL,9014,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,39,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jeffery, Alshon",12320,PHI,9016,WR,1,0,0,0,0,0,0,0,0,1,2,1,0,7,5,49,1,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson Jr., Duke",15005,HOU,9031,RB,1,0,0,0,0,0,0,0,0,9,57,0,0,5,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson, David",15291,ARI,9017,RB,1,0,0,0,0,0,0,0,0,18,82,0,0,7,6,55,1,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson, D'Ernest",17111,CLE,9006,RB,1,0,0,0,0,0,0,0,0,1,13,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Diontae",16919,PIT,9008,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson, KeeSean",17012,ARI,9017,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Kerryon",16388,DET,9020,RB,1,0,0,0,0,0,0,0,0,16,49,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Ty",17022,DET,9020,RB,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jones Jr., Marvin",12440,DET,9020,WR,1,0,0,0,0,0,0,0,0,1,4,0,0,4,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jones, Aaron",16052,GB,9021,RB,1,0,0,0,0,0,0,0,0,13,39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jones, Daniel",16872,NYG,9015,QB,1,3,4,17,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jones, Julio",11860,ATL,9024,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,31,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jones, Ronald",16384,TB,9023,RB,1,0,0,0,0,0,0,0,0,13,75,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jones, Zay",15927,BUF,9000,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kamara, Alvin",15953,NO,9026,RB,1,0,0,0,0,0,0,0,0,13,97,0,0,8,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keenum, Case",12573,WAS,9018,QB,1,30,44,380,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kelce, Travis",13335,KC,9010,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kirk, Christian",16392,ARI,9017,WR,1,0,0,0,0,0,0,0,0,1,12,0,0,12,4,32,0,1,0,0,0,0,0,0,0,0,0,0,0
"Kittle, George",16023,SF,9027,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Knox, Dawson",16944,BUF,9000,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kupp, Cooper",15955,LAR,9025,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lambo, Josh",15341,JAC,9029,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0
"Landry, Jarvis",14354,CLE,9006,WR,1,0,0,0,0,0,0,0,0,1,10,0,0,7,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latimer, Cody",14356,NYG,9015,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lewis, Dion",12003,TEN,9007,RB,1,0,0,0,0,0,0,0,0,3,7,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lewis, Marcedes",2612,GB,9021,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lindsay, Phillip",16660,DEN,9009,RB,1,0,0,0,0,0,0,0,0,11,43,0,0,6,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lockett, Tyler",15041,SEA,9013,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
"Long, Ty",15043,LAC,9012,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,1,0,0
"Lutz, Wil",15823,NO,9026,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,1,1,1,0
"Mack, Marlon",16020,IND,9001,RB,1,0,0,0,0,0,0,0,0,25,174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maher, Brett",13787,DAL,9014,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
"Mahomes, Patrick",15903,KC,9010,QB,1,25,33,378,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manning, Eli",3060,NYG,9015,QB,1,30,44,306,0,1,0,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mariota, Marcus",15064,TEN,9007,QB,1,14,24,248,0,3,0,4,32,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mattison, Alexander",16948,MIN,9022,RB,1,0,0,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mayfield, Baker",16356,CLE,9006,QB,1,25,38,285,3,1,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"McCaffrey, Christian",15901,CAR,9028,RB,1,0,0,0,0,0,0,0,0,19,128,2,0,11,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0
"McCoy, LeSean",11053,KC,9010,RB,1,0,0,0,0,0,0,0,0,10,81,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"McDonald, Vance",13382,PIT,9008,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"McKissic, J.D.",15885,DET,9020,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"McLaurin, Terry",16929,WAS,9018,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,125,1,0,0,0,0,0,0,0,0,0,0,0,0
"McManus, Brandon",13388,DEN,9009,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,2,1,0,0,0
"Metcalf, DK",17114,SEA,9013,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meyers, Jakobi",17084,NE,9003,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michel, Sony",16380,NE,9003,RB,1,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miller, Anthony",16395,CHI,9019,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Minshew, Gardner",17016,JAC,9029,QB,1,22,25,275,1,2,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mixon, Joe",15937,CIN,9005,RB,1,0,0,0,0,0,0,0,0,6,10,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moncrief, Donte",14420,PIT,9008,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montgomery, David",16926,CHI,9019,RB,1,0,0,0,0,0,0,0,0,6,18,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montgomery, Ty",15092,NYJ,9004,RB,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moore, DJ",16373,CAR,9028,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,76,0,0,0,0,0,0,0,0,0,0,0,0,1
"Moore, Matt",2839,KC,9010,QB,1,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moreau, Foster",16977,OAK,9011,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mostert, Raheem",15094,SF,9027,RB,1,0,0,0,0,0,0,0,0,9,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Murray, Kyler",16867,ARI,9017,QB,1,29,54,308,1,2,1,5,33,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Murray, Latavius",13417,NO,9026,RB,1,0,0,0,0,0,0,0,0,6,43,1,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myers, Jason",15099,SEA,9013,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Newton, Cam",11855,CAR,9028,QB,1,25,38,239,1,0,0,3,23,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Njoku, David",15921,CLE,9006,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,37,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ogunbowale, Dare",16348,TB,9023,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olawale, Jamize",12647,DAL,9014,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olsen, Greg",2761,CAR,9028,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"O'Shaughnessy, James",15115,JAC,9029,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parker, DeVante",15116,MIA,9002,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patterson, Cordarrelle",13435,CHI,9019,WR,1,0,0,0,0,0,0,0,0,1,-2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Penny, Elijhaa",16210,NYG,9015,RB,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Penny, Rashaad",16376,SEA,9013,RB,1,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Perriman, Breshad",15120,TB,9023,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pettis, Dante",16389,SF,9027,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pineiro, Eddy",16699,CHI,9019,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"Pollard, Tony",16970,DAL,9014,RB,1,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prater, Matt",3192,DET,9020,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,1,0,1,0
"Prescott, Dak",15654,DAL,9014,QB,1,25,32,405,0,4,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pruitt, MyCole",15137,TEN,9007,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quinn, Trey",16572,WAS,9018,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,33,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ratley, Damion",16502,CLE,9006,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"Renfrow, Hunter",16989,OAK,9011,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reynolds, Josh",15999,LAR,9025,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ricard, Patrick",16214,BAL,9030,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Richard, Jalen",15784,OAK,9011,RB,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richardson, Paul",14493,WAS,9018,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ridley, Calvin",16375,ATL,9024,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,64,1,0,0,0,0,0,0,0,0,0,0,0,0
"Rivers, Philip",3062,LAC,9012,QB,1,25,34,333,1,3,0,4,23,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roberts, Seth",14497,BAL,9030,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robinson, Allen",14498,CHI,9019,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,13,7,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robinson, Demarcus",15667,KC,9010,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rodgers, Aaron",2480,GB,9021,QB,1,18,30,203,0,1,0,5,37,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roethlisberger, Ben",3066,PIT,9008,QB,1,27,47,276,1,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rosas, Aldrick",16117,NYG,9015,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0
"Rosen, Josh",16363,MIA,9002,QB,1,1,3,5,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ross, John",15902,CIN,9005,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,12,7,158,2,0,0,0,0,0,0,0,0,0,0,0,0
"Rudolph, Kyle",11897,MIN,9022,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan, Matt",2955,ATL,9024,QB,1,33,46,304,2,2,0,4,32,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samuel, Curtis",15929,CAR,9028,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samuel, Deebo",16895,SF,9027,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,1,0,0,0,0,0,0,0,0,0,0,1
"Samuels, Jaylen",16494,PIT,9008,RB,1,0,0,0,0,0,0,0,0,2,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanders, Emmanuel",11492,DEN,9009,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,86,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sanders, Jason",16550,MIA,9002,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
"Sanders, Miles",16907,PHI,9016,RB,1,0,0,0,0,0,0,0,0,11,25,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Santos, Cairo",14509,TEN,9007,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,2,0,0,1,0,1,0
"Sanu, Mohamed",12357,ATL,9024,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seibert, Austin",17121,CLE,9006,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shaheen, Adam",15934,CHI,9019,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sharpe, Tajae",15675,TEN,9007,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shepard, Sterling",15676,NYG,9015,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sherman, Anthony",11990,KC,9010,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"Singletary, Devin",16927,BUF,9000,RB,1,0,0,0,0,0,0,0,0,4,70,0,0,6,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slye, Joey",17123,CAR,9028,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,3,0,0,0,1,1,0
"Smith, Ito",16460,ATL,9024,RB,1,0,0,0,0,0,0,0,0,6,31,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smith, Jonnu",15983,TEN,9007,TE,1,0,0,0,0,0,0,0,0,1,10,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smith, Tre'Quan",16429,NO,9026,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0
"Smith-Schuster, JuJu",15950,PIT,9008,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"Snead IV, Willie",14543,BAL,9030,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,41,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sprinkle, Jeremy",16030,WAS,9018,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sproles, Darren",2513,PHI,9016,RB,1,0,0,0,0,0,0,0,0,9,47,0,1,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stafford, Matthew",11001,DET,9020,QB,1,27,45,385,0,3,0,3,24,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Stills, Kenny",13532,HOU,9031,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,1,0,0,0,0,0,0,0,0,0,0,0,0
"Stocker, Luke",11958,ATL,9024,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutton, Courtland",16385,DEN,9009,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swaim, Geoff",15215,JAC,9029,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweeney, Tommy",17058,BUF,9000,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzer, Ryan",16012,PIT,9008,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tannehill, Ryan",12283,TEN,9007,QB,1,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taylor, Tyrod",12034,LAC,9012,QB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thielen, Adam",13903,MIN,9022,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,43,1,0,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Ian",16436,CAR,9028,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Michael",15686,NO,9026,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,13,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thompson, Chris",13558,WAS,9018,RB,1,0,0,0,0,0,0,0,0,3,10,0,0,10,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thompson, Darwin",17046,KC,9010,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tonyan, Robert",16730,GB,9021,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trubisky, Mitchell",15895,CHI,9019,QB,1,26,45,228,1,0,0,5,20,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tucker, Justin",12674,BAL,9030,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,0,0,1,0,0,0
"Uzomah, C.J.",15238,CIN,9005,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valdes-Scantling, Marquez",16501,GB,9021,WR,1,0,0,0,0,0,0,0,0,1,0,0,0,6,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vannett, Nick",15691,SEA,9013,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vedvik, Kaare",17137,NYJ,9004,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Vinatieri, Adam",1356,IND,9001,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0
"Walker, Delanie",2663,TEN,9007,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,55,2,0,0,0,0,0,0,0,0,0,0,0,0
"Waller, Darren",15250,OAK,9011,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walton, Mark",16446,MIA,9002,RB,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Washington, DeAndre",15698,OAK,9011,RB,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Washington, James",16404,PIT,9008,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Watkins, Sammy",14612,KC,9010,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,198,3,0,0,0,0,0,0,0,0,0,0,0,0
"Watson, Deshaun",15905,HOU,9031,QB,1,20,30,268,1,3,0,6,34,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Watt, Derek",15700,LAC,9012,RB,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wentz, Carson",15702,PHI,9016,QB,1,28,39,313,0,3,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Westbrook, Dede",15993,JAC,9029,WR,1,0,0,0,0,0,0,0,0,1,2,0,0,6,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0
"White, James",14626,NE,9003,RB,1,0,0,0,0,0,0,0,0,4,26,0,0,7,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Damien",14633,KC,9010,RB,1,0,0,0,0,0,0,0,0,13,26,1,0,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Jamaal",16013,GB,9021,RB,1,0,0,0,0,0,0,0,0,5,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Maxx",15272,ARI,9017,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Mike",15900,LAC,9012,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Preston",17139,MIA,9002,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Tyrell",15375,OAK,9011,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,105,1,0,0,0,0,0,0,0,0,0,0,0,0
"Willis, Damion",17087,CIN,9005,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wilson, Albert",14639,MIA,9002,WR,1,0,0,0,0,0,0,0,0,1,1,0,0,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wilson, Russell",12349,SEA,9013,QB,1,14,20,195,0,2,0,4,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wims, Javon",16545,CHI,9019,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Winston, Jameis",15281,TB,9023,QB,1,20,36,194,3,1,0,3,20,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Witten, Jason",2272,DAL,9014,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0
"Woods, Robert",13617,LAR,9025,WR,1,0,0,0,0,0,0,0,0,2,16,0,0,13,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wright, Jarius",12392,CAR,9028,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zuerlein, Greg",12445,LAR,9025,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,1,0,1,1,0
