Arizona,ARI,9017,6,111,127,2104,404,141,231,1560,10,16,112,38,157,544,2,28,76,8,105,1,4,5,0,0,1,0,2,35,284,11,12,9,10,124,35,79,10,30,79,2,4,167:45,1
Atlanta,ATL,9024,5,122,134,1861,302,118,176,1374,12,11,86,19,115,487,2,10,18,3,87,1,2,1,0,0,0,0,0,26,232,14,14,8,9,94,18,72,4,33,66,2,4,157:03,1
Baltimore,BAL,9030,6,134,129,2115,392,122,208,1526,10,22,152,31,162,589,1,14,31,4,38,1,7,4,0,0,0,0,0,40,344,14,14,12,14,99,24,67,8,29,93,1,4,182:15,1
Buffalo,BUF,9000,6,136,157,2370,447,132,237,1625,12,20,129,36,190,745,2,14,28,10,99,0,3,2,0,1,0,2,2,46,399,14,14,12,13,131,37,79,15,40,101,2,4,163:50,1
Carolina,CAR,9028,5,109,68,1496,302,117,171,1052,4,15,115,18,116,444,2,15,47,8,98,0,4,3,0,0,0,0,0,26,227,13,13,6,6,88,24,54,10,25,65,1,3,167:45,0
Chicago,CHI,9019,6,172,161,2238,368,134,200,1626,9,8,58,28,160,612,5,22,61,9,232,3,11,8,0,1,0,3,3,26,243,19,20,10,10,119,41,72,6,32,75,3,4,178:46,4
Cincinnati,CIN,9005,6,121,111,1906,393,129,221,1298,8,18,121,29,154,608,3,13,32,5,21,0,6,5,0,1,0,0,0,40,373,14,14,8,10,111,32,67,12,31,86,2,5,198:12,1
Cleveland,CLE,9006,6,118,125,1875,426,138,238,1286,6,19,88,37,169,589,8,14,23,5,126,1,4,4,0,0,0,0,0,39,370,13,13,9,11,118,32,74,12,41,93,2,5,175:33,1
Dallas,DAL,9014,6,183,152,2479,409,164,250,1849,14,17,125,31,142,630,3,12,30,6,114,2,7,6,0,1,0,1,3,37,333,20,22,10,12,143,37,91,15,33,78,3,7,181:16,3
Denver,DEN,9009,6,265,158,2445,401,152,251,2026,11,17,120,48,133,419,6,23,52,9,39,0,3,1,0,0,0,0,0,37,344,34,34,9,9,130,24,91,15,31,81,0,6,184:19,0
Detroit,DET,9020,6,162,140,2359,389,146,238,1610,7,12,100,37,139,749,5,13,34,10,138,1,4,3,0,1,0,0,1,45,400,19,19,10,12,124,27,83,14,22,77,4,5,186:47,2
Green Bay,GB,9021,5,137,114,1859,314,118,181,1468,11,17,103,21,116,391,3,15,45,2,6,0,6,4,0,1,0,0,0,31,266,14,14,13,14,94,21,67,6,25,69,3,6,149:26,1
Houston,HOU,9031,6,106,177,1517,326,77,137,788,10,14,79,22,175,729,4,23,40,2,19,1,2,1,0,0,1,1,1,46,459,10,10,9,14,91,34,44,13,29,78,2,4,209:16,1
Indianapolis,IND,9001,6,148,98,2026,375,109,186,1234,5,17,78,30,172,792,4,12,27,7,77,1,4,3,0,0,0,1,2,22,175,15,16,12,14,114,41,65,8,27,76,3,7,180:57,1
Jacksonville,JAC,9029,6,70,198,2305,404,127,201,1391,14,10,50,28,193,914,7,16,37,3,70,1,5,4,0,0,1,0,2,39,317,7,7,7,7,135,47,74,14,34,84,1,1,163:25,1
Kansas City,KC,9010,6,152,65,1838,392,119,225,1142,5,30,194,50,137,696,2,11,23,10,193,3,5,8,0,1,0,0,0,42,273,17,17,11,13,101,26,68,7,20,83,4,8,192:03,4
Miami,MIA,9002,5,114,117,1965,351,123,205,1438,8,13,85,29,133,527,4,11,23,6,25,1,4,3,0,0,0,0,0,21,180,12,12,10,11,110,30,73,7,25,69,2,5,134:59,1
Minnesota,MIN,9022,5,125,158,2090,361,142,213,1535,13,10,66,25,137,555,6,13,35,7,46,0,4,5,0,1,0,0,0,22,256,14,14,9,10,126,36,81,9,33,67,4,6,131:21,1
New England,NE,9003,6,125,97,2086,402,123,220,1373,6,14,96,24,168,713,3,9,25,7,20,0,6,5,0,0,0,0,0,26,242,11,11,16,17,115,34,74,7,32,88,1,7,184:58,0
New Orleans,NO,9026,6,161,103,2028,361,123,206,1344,7,20,148,24,135,684,4,12,20,8,108,0,5,4,0,0,0,0,0,30,233,17,17,14,16,113,33,73,7,25,71,1,5,201:16,0
New York Giants,NYG,9015,6,103,209,2348,432,151,235,1608,14,5,37,25,192,740,5,18,45,4,96,0,3,3,0,0,0,0,0,39,345,13,13,4,6,147,44,90,13,44,90,1,3,157:03,0
New York Jets,NYJ,9004,6,104,135,1823,393,135,220,1369,10,20,116,9,153,454,3,26,47,1,38,0,6,2,0,0,1,0,0,55,429,9,9,13,13,98,17,65,16,36,97,1,4,178:41,0
Oakland,OAK,9011,6,105,132,2038,382,142,208,1446,9,16,113,16,158,592,5,14,32,3,39,0,7,6,0,1,0,0,0,44,336,12,12,7,11,122,34,79,9,31,77,1,4,184:38,1
Philadelphia,PHI,9016,6,166,179,2521,434,168,263,1887,13,13,78,34,158,634,4,11,23,6,24,0,3,4,0,0,1,0,1,42,368,18,18,13,16,152,37,104,11,34,79,2,6,158:14,0
Pittsburg,PIT,9008,5,88,116,1554,310,91,154,980,4,7,33,18,149,574,6,9,19,2,36,0,3,0,0,0,1,0,0,24,234,8,8,10,10,88,35,46,7,25,69,2,3,151:05,0
