Arizona,ARI,9017,12,275,247,3795,802,283,479,2796,22,34,268,81,289,999,4,40,111,15,186,2,8,8,0,1,1,0,3,71,568,28,30,22,24,234,56,157,21,63,170,6,14,360:10,3
Atlanta,ATL,9024,12,261,340,4598,755,260,391,2973,24,22,170,45,342,1625,11,30,81,6,88,1,8,4,0,1,0,1,1,71,607,29,29,19,21,247,71,153,23,74,161,7,11,360:19,2
Baltimore,BAL,9030,12,249,235,3948,778,244,418,2747,19,38,238,72,322,1201,2,25,65,9,84,1,10,7,0,0,0,1,1,85,698,23,23,29,31,208,56,131,21,58,177,7,13,371:41,1
Buffalo,BUF,9000,12,267,307,4249,835,254,443,2791,23,42,291,67,350,1458,7,26,60,16,219,2,7,5,0,1,0,2,2,82,688,28,28,23,25,243,71,143,29,73,188,4,8,335:03,3
Carolina,CAR,9028,12,285,157,3478,704,272,408,2515,9,39,297,50,257,963,3,32,93,16,185,2,10,10,0,0,0,0,0,62,513,33,33,18,20,195,49,124,22,49,151,2,9,397:57,2
Chicago,CHI,9019,12,323,332,4632,771,232,379,2789,17,24,165,54,368,1843,15,42,116,15,382,4,14,8,0,1,0,3,4,69,603,35,37,21,24,256,102,135,19,61,154,7,10,370:29,5
Cincinnati,CIN,9005,12,292,216,3778,808,270,466,2565,15,36,235,77,306,1213,4,21,46,13,132,2,12,10,0,2,0,0,0,73,759,35,35,16,20,215,57,134,24,66,181,3,10,385:40,4
Cleveland,CLE,9006,12,231,297,3681,829,270,454,2494,21,33,153,66,342,1187,9,32,64,9,183,2,4,5,0,0,0,1,1,82,701,26,26,16,20,233,69,141,23,77,185,3,7,345:07,2
Dallas,DAL,9014,12,329,303,5059,827,312,485,3539,22,26,189,58,316,1520,13,25,67,13,236,2,12,12,0,3,0,1,3,84,691,37,39,19,21,291,89,174,28,64,157,9,16,352:59,5
Denver,DEN,9009,12,464,317,4610,834,293,494,3408,23,32,231,89,308,1202,11,36,79,14,136,1,12,7,0,1,0,0,1,90,774,60,60,15,16,269,63,171,35,64,168,2,11,363:24,2
Detroit,DET,9020,12,326,287,4139,733,264,437,3147,21,27,206,69,269,992,5,36,93,12,139,1,5,5,0,1,1,0,1,80,676,40,40,15,20,215,37,153,25,48,157,6,8,386:26,2
Green Bay,GB,9021,12,294,305,4517,779,251,403,3006,22,38,201,43,338,1511,11,32,88,6,27,0,10,8,0,2,0,0,1,67,627,30,31,26,30,247,87,143,17,63,162,8,14,363:42,2
Houston,HOU,9031,12,230,323,3647,713,208,349,2255,20,28,171,50,336,1392,10,32,55,5,54,1,5,4,0,0,1,1,1,75,735,23,23,20,29,203,66,116,21,60,163,3,6,383:10,1
Indianapolis,IND,9001,12,285,274,4407,770,236,388,2864,17,30,168,57,352,1543,10,28,61,11,102,1,8,8,0,0,1,4,6,51,452,27,29,26,29,242,76,146,20,64,161,5,11,347:33,1
Jacksonville,JAC,9029,12,174,352,4572,795,258,402,3008,23,20,141,60,373,1564,16,32,81,7,125,1,11,9,0,1,3,0,2,73,595,17,17,17,19,260,92,144,24,72,167,4,5,335:14,2
Kansas City,KC,9010,12,298,214,4395,784,247,439,2988,18,37,259,79,308,1407,6,26,51,14,314,4,9,12,0,2,0,0,0,82,583,34,34,20,23,226,64,147,15,52,165,6,13,381:12,6
Miami,MIA,9002,12,252,248,4121,818,254,433,2660,12,36,238,66,349,1461,11,28,62,16,204,2,6,5,0,0,1,0,1,50,466,25,26,23,30,242,82,143,17,61,170,6,11,350:34,2
Minnesota,MIN,9022,12,289,366,4891,851,312,479,3439,26,28,172,50,343,1452,13,36,99,8,47,0,8,7,0,1,0,0,0,52,578,31,32,22,25,282,86,179,17,76,172,9,12,343:22,1
New England,NE,9003,12,322,261,4346,842,243,437,2688,18,35,237,57,370,1658,9,25,48,14,145,1,10,10,0,0,0,0,0,51,493,34,34,28,30,256,89,152,15,78,179,3,13,361:05,1
New Orleans,NO,9026,12,312,230,3838,721,233,389,2480,14,38,243,56,294,1358,9,31,55,10,163,0,10,7,0,0,0,0,0,69,561,36,36,20,26,213,64,133,16,53,148,2,8,390:05,0
New York Giants,NYG,9015,12,237,297,4012,797,276,453,2786,17,23,156,58,321,1226,8,31,71,12,217,1,9,8,0,0,0,1,1,71,680,26,26,18,20,245,71,152,22,67,167,3,12,357:50,1
New York Jets,NYJ,9004,12,189,310,4005,794,271,445,3081,22,33,188,39,316,924,6,41,95,7,87,1,9,2,0,0,1,0,0,90,710,16,16,25,26,216,45,147,24,64,179,4,12,362:00,1
Oakland,OAK,9011,12,237,300,4279,780,285,429,3043,22,32,220,34,319,1236,10,34,78,7,83,1,15,10,0,2,0,0,0,88,708,27,27,16,23,241,71,151,19,65,163,1,5,363:55,3
Philadelphia,PHI,9016,12,300,281,4947,892,320,525,3561,20,29,213,85,338,1386,7,21,41,15,224,0,7,7,0,1,1,0,1,77,682,35,35,18,23,289,79,187,23,72,177,4,13,307:22,1
Pittsburg,PIT,9008,12,263,278,4086,773,240,412,2705,14,25,144,51,336,1381,13,20,34,7,141,1,11,7,0,0,1,1,2,58,588,27,27,24,26,225,81,127,17,69,173,6,12,374:32,1
San Diego,SD,9012,12,279,277,4639,729,276,409,3226,19,29,207,48,291,1413,10,15,29,7,66,1,7,4,0,0,0,0,0,78,654,30,30,23,26,254,79,161,14,55,136,3,7,389:49,1
Seattle,SEA,9013,12,340,186,3404,752,238,405,2128,13,34,226,62,313,1276,4,25,59,16,293,2,12,11,0,1,2,0,1,95,891,36,37,26,27,223,68,123,32,62,163,4,11,370:46,3
San Francisco,SF,9027,12,297,197,3740,779,248,430,2486,12,29,209,65,320,1254,9,21,44,13,185,1,9,10,0,2,1,0,0,77,648,34,34,19,22,214,67,127,20,58,171,6,16,359:42,3
St. Louis,STL,9025,12,279,278,4280,750,258,384,2972,18,37,236,58,329,1308,13,47,96,12,251,2,14,11,0,3,1,3,3,89,717,31,31,19,21,248,65,150,33,57,145,3,9,352:19,5
Tampa Bay,TB,9023,12,217,285,4233,765,275,434,2952,24,24,183,56,307,1281,6,38,70,17,263,3,9,7,0,0,1,0,0,98,924,23,23,18,24,249,68,147,34,60,151,6,10,370:00,3
Tennessee,TEN,9007,12,264,267,3920,754,239,388,2551,8,31,194,64,335,1369,16,25,86,10,108,1,12,10,0,2,0,0,0,82,738,30,30,18,21,232,78,132,22,51,155,3,5,362:11,3
Washington,WAS,9018,12,269,362,4489,750,264,394,3183,23,30,198,43,326,1306,17,33,82,11,214,4,9,7,0,1,0,2,4,75,680,30,32,13,18,260,78,166,16,52,145,9,12,380:05,5
