New York Jets,NYJ,9004,16,290,387,5359,1047,345,585,3947,26,41,242,63,421,1412,9,50,117,13,167,1,9,2,0,0,1,0,0,108,837,27,27,33,36,293,68,198,27,85,230,7,18,483:32,1
Oakland,OAK,9011,16,322,453,5817,1029,374,549,4088,33,39,264,41,441,1729,15,45,109,9,83,1,17,13,0,2,0,0,0,116,912,37,37,21,30,330,100,202,28,91,211,2,6,478:25,3
Philadelphia,PHI,9016,16,442,382,6307,1150,408,670,4636,25,37,271,105,443,1671,12,33,69,19,291,1,11,12,0,1,2,3,8,95,891,52,53,23,28,368,100,239,29,93,230,8,20,422:26,2
Pittsburg,PIT,9008,16,379,370,5395,1036,329,569,3546,21,34,205,73,433,1849,18,25,43,10,203,3,14,10,0,0,1,1,2,80,749,41,41,30,32,303,106,174,23,91,230,9,20,494:10,3
San Diego,SD,9012,16,396,348,5864,959,364,548,4139,23,35,248,71,376,1725,14,27,60,11,143,1,9,6,0,0,0,0,0,95,765,42,42,34,37,327,98,208,21,70,180,6,13,537:24,1
Seattle,SEA,9013,16,417,231,4368,989,309,524,2752,16,44,298,89,421,1616,4,39,88,28,385,3,14,11,0,1,2,0,1,128,1193,44,45,33,35,281,82,156,43,76,216,4,11,488:32,4
San Francisco,SF,9027,16,406,272,5071,1020,346,586,3548,19,37,280,88,397,1523,11,28,55,18,278,2,11,12,0,3,1,0,0,103,845,44,44,32,36,284,76,182,26,76,223,10,23,489:12,5
St. Louis,STL,9025,16,348,364,5520,1014,355,521,3874,21,53,326,75,440,1646,18,60,119,14,256,2,18,15,0,3,1,3,4,123,1009,38,38,26,28,337,87,203,47,78,201,9,16,465:26,5
Tampa Bay,TB,9023,16,288,389,5568,1020,352,547,3806,30,35,255,73,438,1762,10,59,112,21,338,3,13,10,0,0,1,0,0,121,1136,31,31,23,29,324,95,190,39,80,204,8,14,473:42,3
Tennessee,TEN,9007,16,362,381,5408,1027,344,545,3612,15,36,227,89,446,1796,21,37,108,13,113,1,13,12,0,2,0,0,0,101,936,41,41,25,29,329,108,191,30,69,201,7,11,484:29,3
Washington,WAS,9018,16,334,478,5665,993,337,514,3896,29,36,238,63,443,1769,23,50,124,16,247,4,12,10,0,1,0,2,5,99,847,35,38,21,26,329,102,204,23,66,194,12,17,494:11,5
