Indianapolis,IND,9001,8,214,155,2938,516,158,269,1939,11,22,109,42,225,999,5,17,38,8,81,1,6,5,0,0,1,2,4,31,242,21,23,17,20,159,49,100,10,38,106,4,9,236:32,1
Jacksonville,JAC,9029,8,86,264,3137,526,160,244,1844,16,11,59,32,271,1293,13,19,50,3,70,1,6,5,0,0,1,0,2,51,438,8,8,10,10,187,71,97,19,47,105,3,3,217:26,1
Kansas City,KC,9010,9,215,111,2942,575,174,325,1875,9,36,254,66,214,1067,2,19,35,12,294,4,8,11,0,2,0,0,0,57,366,23,23,18,21,153,45,99,9,31,120,5,12,290:06,6
Miami,MIA,9002,8,174,187,2950,572,189,312,2018,9,25,161,40,235,932,9,20,41,11,133,2,6,4,0,0,1,0,0,34,298,19,19,13,18,172,55,104,13,46,118,4,7,228:06,2
Minnesota,MIN,9022,8,186,252,3161,570,223,332,2324,18,17,99,33,220,837,9,27,73,8,47,0,5,6,0,1,0,0,0,36,375,21,22,11,13,189,52,124,13,58,118,6,8,205:32,1
New England,NE,9003,9,234,175,3249,643,190,343,2095,13,29,199,42,271,1154,4,21,43,12,143,1,9,7,0,0,0,0,0,41,407,24,24,22,23,189,60,119,10,56,139,3,12,262:27,1
New Orleans,NO,9026,8,216,146,2665,487,154,265,1695,8,26,171,34,196,970,7,21,36,9,120,0,8,6,0,0,0,0,0,47,351,24,24,16,21,147,46,92,9,34,98,1,6,263:18,0
New York Giants,NYG,9015,8,141,223,2755,558,194,323,1937,14,10,87,38,225,818,5,23,58,7,122,0,6,6,0,0,0,0,0,55,509,15,15,12,14,175,48,110,17,54,120,1,8,231:30,0
New York Jets,NYJ,9004,9,169,231,2927,585,206,347,2263,17,27,157,26,211,664,5,30,61,5,67,1,9,2,0,0,1,0,0,76,605,14,14,23,23,162,30,109,23,46,131,3,9,288:39,1
Oakland,OAK,9011,8,146,199,2856,508,195,284,2101,17,23,152,23,201,755,6,22,49,5,40,0,7,6,0,1,0,0,0,58,445,17,17,9,13,163,45,107,11,39,102,1,4,252:33,1
Philadelphia,PHI,9016,9,225,231,3774,672,250,405,2768,14,19,135,59,248,1006,7,13,28,10,80,0,3,5,0,1,1,0,1,58,501,26,26,14,18,219,54,149,16,53,132,2,8,226:02,1
Pittsburg,PIT,9008,8,156,208,2730,501,148,240,1680,9,13,68,27,248,1050,12,17,31,4,56,0,5,2,0,0,1,1,1,42,392,15,15,16,18,153,63,78,12,44,109,3,5,243:17,0
San Diego,SD,9012,8,192,174,3150,491,189,277,2203,10,20,148,32,194,947,6,7,18,4,28,1,4,1,0,0,0,0,0,48,396,21,21,15,17,166,50,107,9,41,97,3,7,259:05,1
Seattle,SEA,9013,9,232,149,2654,572,174,296,1618,9,29,210,44,247,1036,4,18,40,13,252,1,9,8,0,0,2,0,1,71,649,24,25,18,19,176,57,97,22,47,122,3,7,275:47,1
San Francisco,SF,9027,8,218,145,2601,521,166,290,1764,10,17,112,46,214,837,7,16,33,9,112,1,6,7,0,2,1,0,0,55,468,27,27,9,12,147,47,83,17,37,112,6,11,241:54,3
St. Louis,STL,9025,9,186,226,3112,545,172,257,1985,14,29,175,34,259,1127,11,33,61,7,217,2,10,7,0,1,1,2,2,64,527,20,20,14,16,177,56,101,20,45,111,3,6,270:54,3
Tampa Bay,TB,9023,8,124,190,2784,506,180,274,1924,15,17,134,31,215,860,4,22,44,8,104,1,6,5,0,0,0,0,0,65,636,13,13,11,13,164,50,93,21,42,104,2,4,249:45,1
Tennessee,TEN,9007,8,173,167,2723,512,166,265,1742,7,22,131,36,225,981,10,14,49,6,98,1,8,9,0,2,0,0,0,56,485,20,20,11,14,158,53,90,15,36,106,2,4,234:15,3
Washington,WAS,9018,8,203,253,3190,523,189,289,2257,17,21,135,32,213,933,10,17,48,9,152,4,6,6,0,1,0,0,2,51,493,23,25,8,13,185,56,119,10,34,96,7,8,250:13,5
