Arizona,ARI,9017,9,187,198,2975,614,215,364,2193,17,26,216,60,224,782,3,35,92,12,149,1,8,8,0,1,1,0,3,51,387,18,20,16,17,182,44,125,13,51,127,3,8,256:54,2
Atlanta,ATL,9024,9,186,251,3409,568,199,301,2268,19,19,156,34,248,1141,6,23,55,6,88,1,6,2,0,1,0,0,0,53,462,21,21,13,14,186,49,119,18,58,122,6,8,261:38,2
Baltimore,BAL,9030,9,188,189,3080,602,187,319,2157,16,33,215,53,250,923,1,19,42,7,84,1,9,6,0,0,0,1,1,66,556,19,19,18,20,156,42,98,16,45,139,6,11,271:59,1
Buffalo,BUF,9000,10,199,259,3559,696,214,367,2386,21,32,222,50,297,1173,3,22,46,13,178,1,6,3,0,1,0,2,2,68,575,20,20,19,21,205,59,122,24,61,159,3,6,276:30,2
Carolina,CAR,9028,9,214,115,2550,529,201,305,1812,7,29,214,39,195,738,2,26,74,13,184,2,9,8,0,0,0,0,0,44,385,25,25,13,14,144,38,90,16,39,115,1,7,304:06,2
Chicago,CHI,9019,9,259,247,3413,557,182,285,2248,14,14,94,42,258,1165,10,33,92,12,309,3,13,8,0,1,0,3,4,40,357,28,30,16,17,185,69,104,12,45,109,3,5,269:34,4
Cincinnati,CIN,9005,10,234,186,3114,666,220,373,2094,13,30,206,58,263,1020,4,20,44,9,116,2,8,7,0,1,0,0,0,62,665,28,28,13,17,181,49,111,21,56,150,2,6,328:24,3
Cleveland,CLE,9006,9,172,197,2841,630,211,351,1957,13,31,152,51,248,884,9,22,39,6,126,1,4,5,0,0,0,0,0,66,601,19,19,13,15,182,51,111,20,65,141,3,6,256:58,1
Dallas,DAL,9014,10,274,258,4398,710,278,425,3130,20,24,169,52,261,1268,11,21,54,12,236,2,11,10,0,2,0,1,3,67,566,30,32,17,19,253,74,154,25,54,132,8,14,291:19,4
Denver,DEN,9009,9,371,238,3374,610,212,357,2591,16,26,181,72,227,783,9,32,71,13,136,1,6,3,0,0,0,0,1,58,532,48,48,12,12,191,44,124,23,49,128,1,7,266:29,1
Detroit,DET,9020,9,238,216,3386,569,211,351,2480,15,15,120,52,203,906,5,25,61,11,138,1,4,3,0,1,0,0,1,62,542,29,29,12,16,174,32,122,20,36,117,5,7,284:54,2
Green Bay,GB,9021,9,245,212,3175,558,183,303,2215,17,27,150,33,228,960,7,23,64,3,17,0,7,5,0,1,0,0,0,52,514,26,26,21,25,170,52,105,13,44,120,6,12,284:55,1
Houston,HOU,9031,9,170,248,2520,514,138,243,1499,15,21,120,36,250,1021,6,26,46,4,23,1,5,4,0,0,1,1,1,62,638,17,17,14,23,147,51,77,19,43,116,2,5,302:08,1
Indianapolis,IND,9001,9,222,193,3310,571,167,285,2171,13,24,124,43,262,1139,6,22,48,8,81,1,6,6,0,0,1,3,5,33,262,22,24,17,20,171,54,107,10,45,121,4,10,265:54,1
Jacksonville,JAC,9029,9,115,291,3499,596,186,286,2123,18,12,68,38,298,1376,14,22,56,4,87,1,9,8,0,1,2,0,2,55,457,11,11,12,12,206,75,110,21,57,123,3,3,246:50,2
Kansas City,KC,9010,9,215,111,2942,575,174,325,1875,9,36,254,66,214,1067,2,19,35,12,294,4,8,11,0,2,0,0,0,57,366,23,23,18,21,153,45,99,9,31,120,5,12,290:06,6
Miami,MIA,9002,9,193,209,3214,632,200,333,2142,10,27,176,45,272,1072,10,25,53,12,156,2,6,4,0,0,1,0,1,38,368,20,21,15,20,190,62,113,15,49,130,4,7,253:18,2
Minnesota,MIN,9022,9,220,279,3594,647,247,369,2566,21,21,138,35,256,1028,9,28,74,8,47,0,5,6,0,1,0,0,0,37,445,25,26,13,15,216,61,141,14,67,134,7,10,229:31,1
New England,NE,9003,9,234,175,3249,643,190,343,2095,13,29,199,42,271,1154,4,21,43,12,143,1,9,7,0,0,0,0,0,41,407,24,24,22,23,189,60,119,10,56,139,3,12,262:27,1
New Orleans,NO,9026,9,265,163,2858,530,164,289,1799,9,29,195,42,212,1059,8,23,38,9,120,0,8,6,0,0,0,0,0,53,395,31,31,16,22,156,50,96,10,34,107,1,6,302:50,0
New York Giants,NYG,9015,9,165,243,2968,613,205,349,2043,14,14,103,43,250,925,6,25,63,8,187,0,7,7,0,0,0,0,0,56,559,18,18,13,15,187,56,114,17,56,132,1,8,263:32,0
New York Jets,NYJ,9004,9,169,231,2927,585,206,347,2263,17,27,157,26,211,664,5,30,61,5,67,1,9,2,0,0,1,0,0,76,605,14,14,23,23,162,30,109,23,46,131,3,9,288:39,1
Oakland,OAK,9011,9,166,223,3107,571,207,306,2219,18,26,174,25,239,888,7,26,60,6,83,1,9,8,0,1,0,0,0,66,510,19,19,11,15,182,54,115,13,46,116,1,4,280:31,2
Philadelphia,PHI,9016,10,252,244,4170,747,279,449,3065,15,20,143,67,278,1105,7,15,31,12,166,0,4,5,0,1,1,0,1,63,566,29,29,16,21,242,62,162,18,60,148,3,10,251:38,1
Pittsburg,PIT,9008,9,179,218,2957,565,170,279,1812,10,16,91,33,270,1145,12,19,33,5,93,0,5,2,0,0,1,1,1,48,434,17,17,19,21,169,67,87,15,47,123,4,6,278:33,0
San Diego,SD,9012,9,212,202,3547,551,214,313,2516,14,22,165,34,216,1031,6,8,20,4,28,1,5,2,0,0,0,0,0,54,436,23,23,17,20,188,55,124,9,44,105,3,7,297:08,1
Seattle,SEA,9013,10,265,159,2880,626,197,332,1780,10,31,220,48,263,1100,4,19,44,13,252,1,10,9,0,0,2,0,1,80,729,27,28,22,23,192,60,106,26,51,134,4,8,311:17,1
San Francisco,SF,9027,9,227,155,2851,587,182,322,1903,10,21,142,53,244,948,8,18,35,10,153,1,7,8,0,2,1,0,0,59,493,27,27,12,15,162,51,94,17,44,129,6,11,269:51,3
St. Louis,STL,9025,10,224,234,3518,614,203,309,2373,15,32,208,45,273,1145,11,35,66,11,251,2,11,8,0,2,1,2,2,72,573,25,25,15,17,198,56,119,23,47,123,3,8,301:32,4
Tampa Bay,TB,9023,9,146,209,2997,564,207,316,2135,17,19,152,35,229,862,4,28,54,9,104,1,6,5,0,0,1,0,0,74,706,15,15,13,15,180,51,107,22,46,116,2,5,284:33,1
Tennessee,TEN,9007,9,200,196,2937,568,180,288,1902,7,25,151,43,255,1035,12,19,62,8,105,1,9,9,0,2,0,0,0,62,530,23,23,13,16,171,57,98,16,39,118,2,4,264:51,3
Washington,WAS,9018,9,230,287,3497,575,210,316,2473,19,22,140,35,237,1024,12,21,57,10,182,4,7,6,0,1,0,0,2,59,556,26,28,10,15,207,62,133,12,40,106,7,8,286:14,5
