Arizona,ARI,9017,2,43,31,631,128,47,75,498,3,2,17,9,51,133,1,9,19,3,15,0,0,2,0,0,0,0,3,12,94,1,4,6,6,43,10,23,10,11,26,0,0,59:20,0,669,126,38,66,436,2,6,35,54,233,1,2,2
Atlanta,ATL,9024,2,47,58,944,139,45,66,635,2,0,0,5,73,309,5,6,14,1,0,0,1,1,0,0,0,0,0,17,152,5,5,4,4,47,12,32,3,9,23,1,2,58:19,0,877,134,55,87,657,4,3,22,44,220,1,0,0
Baltimore,BAL,9030,2,42,29,681,121,47,75,503,1,2,15,12,44,178,0,1,4,1,13,0,1,2,0,0,0,0,1,7,64,4,4,5,6,51,17,27,7,13,29,2,3,64:38,0,746,150,56,91,495,3,3,16,56,251,1,3,7
Buffalo,BUF,9000,2,52,30,717,143,65,98,551,3,6,39,15,39,166,0,4,9,3,48,0,1,2,0,0,0,0,0,15,148,4,4,8,9,28,10,18,0,9,27,0,0,59:15,0,675,115,32,48,369,2,1,6,66,306,1,5,14
Carolina,CAR,9028,2,44,21,587,125,49,83,415,3,7,59,14,35,172,0,3,8,3,27,0,4,3,0,0,0,1,1,10,100,4,4,5,6,39,8,28,3,9,27,1,1,64:31,0,647,131,46,68,472,3,6,39,57,175,1,10,24
Chicago,CHI,9019,2,48,43,719,121,37,56,399,2,5,22,5,60,320,2,6,13,4,44,0,1,1,0,0,0,0,0,14,101,6,6,2,2,48,8,29,11,8,21,0,0,60:51,0,643,121,57,83,511,6,3,14,35,132,0,5,6
Cincinnati,CIN,9005,2,47,26,732,150,59,106,541,2,5,35,20,39,191,1,1,4,4,40,0,1,1,0,0,0,1,1,11,100,4,4,6,10,37,14,21,2,10,28,0,0,63:29,0,852,133,41,62,603,2,0,0,71,249,2,5,11
Cleveland,CLE,9006,2,53,54,900,136,51,75,599,3,5,28,7,56,301,3,2,6,2,62,1,0,1,0,0,0,0,1,12,85,5,6,4,4,46,16,25,5,9,27,2,2,55:43,1,713,136,43,72,408,2,4,26,60,305,3,7,16
Dallas,DAL,9014,2,43,38,630,103,34,57,424,3,3,11,12,43,206,1,4,5,2,4,0,1,0,0,0,0,0,0,14,97,4,4,5,5,52,21,24,7,14,25,1,1,72:35,0,750,139,42,66,403,2,7,54,66,347,2,4,11
Denver,DEN,9009,2,55,41,788,145,61,95,601,2,5,24,18,45,187,3,4,8,2,17,0,2,0,0,0,0,0,0,18,141,7,7,2,2,43,12,27,4,10,22,1,1,56:10,0,686,115,43,62,496,6,2,15,51,190,1,4,8
Detroit,DET,9020,2,42,38,510,120,40,67,395,2,7,49,9,46,115,2,9,22,2,31,0,0,0,0,0,0,1,1,13,118,5,5,2,5,41,7,32,2,16,30,1,2,66:45,0,740,133,49,80,594,3,5,43,48,146,2,5,14
Green Bay,GB,9021,2,47,60,710,137,35,60,357,3,3,10,12,74,353,4,2,7,1,0,0,1,1,0,0,0,1,2,11,100,5,5,4,4,44,9,30,5,13,26,0,1,56:14,0,645,125,48,75,485,4,7,50,43,160,1,2,3
Houston,HOU,9031,2,47,20,736,122,56,79,504,1,3,26,7,40,232,2,5,18,2,70,0,5,4,0,0,0,0,0,13,130,5,5,4,5,36,14,17,5,16,29,0,0,67:42,0,648,121,28,41,345,3,0,0,80,303,1,5,8
Indianapolis,IND,9001,2,51,61,819,134,43,73,590,4,1,10,13,60,229,3,6,13,1,0,0,1,0,0,0,0,0,0,13,115,6,6,3,3,49,9,34,6,8,25,3,5,63:51,0,749,142,55,87,526,5,3,16,52,223,1,6,11
Jacksonville,JAC,9029,2,27,75,869,163,51,81,533,4,8,77,6,74,336,4,11,19,1,0,0,3,2,0,0,0,0,0,13,99,3,3,2,4,26,4,18,4,5,27,0,2,50:13,0,454,119,38,71,365,3,13,94,35,89,0,5,10
Kansas City,KC,9010,2,27,50,730,121,43,59,480,5,5,28,6,57,250,0,4,8,0,0,0,0,0,0,0,0,0,0,10,87,3,3,2,4,43,7,29,7,12,28,1,3,58:30,0,625,131,45,77,425,1,6,32,48,200,2,3,8
Miami,MIA,9002,2,43,49,630,139,45,82,428,2,4,23,6,53,202,1,4,9,0,0,0,2,2,0,0,0,0,0,7,46,4,4,5,5,48,15,26,7,12,29,1,4,61:44,0,650,145,49,81,379,3,5,40,59,271,1,3,7
Minnesota,MIN,9022,2,41,36,610,122,38,57,388,1,6,34,5,59,222,1,2,5,2,81,1,1,0,0,0,0,0,0,14,118,5,5,2,3,35,9,19,7,7,23,0,1,56:43,1,572,118,36,61,333,3,6,39,51,239,1,7,22
New England,NE,9003,2,50,40,577,132,37,68,332,3,7,48,11,57,245,1,4,9,5,60,0,3,2,0,0,0,0,0,24,263,5,5,5,5,36,12,21,3,10,31,2,5,61:07,0,607,139,43,77,368,2,5,30,57,239,2,2,4
New Orleans,NO,9026,2,58,63,892,141,55,84,647,4,2,5,6,55,245,2,3,7,0,0,0,1,1,0,0,0,0,0,8,66,7,7,3,3,56,19,33,4,15,26,0,0,62:15,0,869,139,56,82,556,3,2,14,55,313,4,2,7
New York Giants,NYG,9015,2,28,60,683,124,36,61,483,2,5,30,12,58,200,3,5,12,0,0,0,1,0,0,0,0,0,0,13,95,4,4,0,0,40,9,23,8,9,25,2,4,56:25,0,538,125,44,72,404,3,4,36,49,134,1,4,6
New York Jets,NYJ,9004,2,43,45,548,117,45,74,443,5,6,54,8,37,105,0,3,13,0,0,0,1,1,0,0,0,0,1,18,187,5,5,3,3,39,17,20,2,13,29,2,3,65:16,0,714,136,39,61,356,2,4,41,71,358,3,7,15
Oakland,OAK,9011,2,28,49,729,130,37,48,329,3,2,31,4,80,400,2,8,12,1,2,0,2,1,0,0,0,0,0,9,44,4,4,0,0,33,7,23,3,5,21,2,2,46:34,0,522,108,47,74,396,3,2,18,32,126,1,4,16
Philadelphia,PHI,9016,2,64,44,647,143,44,77,414,5,3,24,10,63,233,0,8,17,1,8,0,3,2,0,1,0,0,0,17,140,7,7,5,6,48,16,27,5,13,31,1,1,54:31,1,878,147,48,82,606,3,5,47,60,272,3,13,27
Pittsburgh,PIT,9008,2,36,53,712,129,40,60,372,3,3,24,7,66,340,2,6,12,0,0,0,0,0,0,0,0,0,0,20,171,3,3,5,5,41,11,27,3,10,24,1,1,57:19,0,804,124,46,72,578,1,5,29,47,226,2,2,6
San Diego,SD,9012,2,47,39,691,105,41,62,474,4,4,32,5,39,217,1,3,10,0,0,0,3,3,0,0,0,0,0,12,100,5,5,4,4,41,12,26,3,16,32,0,1,70:26,0,667,135,49,73,514,4,1,8,61,153,1,10,27
Seattle,SEA,9013,2,57,46,632,132,51,70,451,4,4,22,5,58,181,1,4,12,1,21,0,1,0,0,0,1,0,0,12,122,7,7,2,2,39,17,17,5,7,19,1,2,51:05,0,686,106,36,53,371,4,3,22,50,315,3,2,9
San Francisco,SF,9027,2,48,45,598,115,46,71,425,5,4,32,12,40,173,1,4,5,3,48,0,1,1,0,1,0,0,0,27,198,6,6,2,3,38,11,24,3,14,25,1,2,62:27,1,675,119,37,57,424,3,5,25,57,251,2,6,9
