"Adams, Davante",14060,GB,GB,9021,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,25,16,167,1,0,0,0,0,0,0,0,0,0,0,0,0
"Agnew, Ray",14061,CLE,CLE,9006,RB,4,0,0,0,0,0,0,0,0,2,2,0,0,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aiken, Kamar",12226,BAL,BAL,9030,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,9,8,80,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ajirotutu, Seyi",11776,SD,SD,9012,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Dwayne",12338,IND,IND,9001,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,27,18,253,4,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Keenan",13076,SD,SD,9012,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,42,28,296,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amaro, Jace",14069,NYJ,NYJ,9004,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,29,24,212,1,0,0,0,0,0,0,0,0,0,0,0,0
"Amendola, Danny",11321,NE,NE,9003,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, C.J.",13080,DEN,DEN,9009,RB,3,0,0,0,0,0,0,0,0,11,55,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, Derek",2534,CAR,CAR,9028,QB,3,35,49,381,0,3,0,1,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Archer, Dri",14076,PIT,PIT,9008,RB,4,0,0,0,0,0,0,0,0,5,30,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asiata, Matt",12753,MIN,MIN,9022,RB,6,0,0,0,0,0,0,0,0,64,226,3,0,23,13,129,1,0,0,0,0,0,0,0,0,0,0,0,1
"Ausberry, David",12095,OAK,OAK,9011,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austin, Miles",2710,CLE,CLE,9006,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,26,18,198,2,0,0,0,0,0,0,0,0,0,0,0,0
"Austin, Tavon",13088,STL,STL,9025,WR,4,0,0,0,0,0,0,0,0,8,42,0,0,11,9,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"Avant, Jason",2642,CAR,CAR,9028,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,28,17,179,1,0,0,0,0,0,0,0,0,0,0,0,0
"Avery, Donnie",2889,KC,KC,9010,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,23,14,156,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bailey, Dan",12149,DAL,DAL,9014,PK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,13,14,0,2,2,6,3,0
"Bailey, Stedman",13090,STL,STL,9025,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baldwin, Doug",12173,SEA,SEA,9013,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,24,16,187,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ball, Montee",13093,DEN,DEN,9009,RB,4,0,0,0,0,0,0,0,0,55,172,1,0,11,9,62,0,0,0,0,0,0,0,0,0,0,0,0,1
"Banyard, Joe",12777,MIN,MIN,9022,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnidge, Gary",2890,CLE,CLE,9006,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Battle, Jackie",2875,TEN,TEN,9007,RB,2,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beasley, Cole",12699,DAL,DAL,9014,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,16,13,109,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beckham Jr., Odell",14092,NYG,NYG,9015,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,72,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bell, Joique",11754,DET,DET,9020,RB,5,0,0,0,0,0,0,0,0,66,226,2,0,19,11,96,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bell, Le'Veon",13109,PIT,PIT,9008,RB,6,0,0,0,0,0,0,0,0,105,542,1,0,35,28,251,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benjamin, Kelvin",14094,CAR,CAR,9028,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,55,31,416,4,0,0,0,0,0,0,0,0,0,0,0,1
"Benjamin, Travis",12374,CLE,CLE,9006,WR,5,0,0,0,0,0,0,0,0,3,11,0,0,13,9,148,3,0,0,0,0,0,0,0,0,0,0,0,0
"Bennett, Martellus",2892,CHI,CHI,9019,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,50,36,364,4,1,0,0,0,0,0,0,0,0,0,0,0
"Bernard, Giovani",13110,CIN,CIN,9005,RB,5,0,0,0,0,0,0,0,0,86,384,4,0,27,18,178,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bersin, Brenton",13639,CAR,CAR,9028,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,7,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blake, Antwon",13017,PIT,PIT,9008,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blount, LeGarrette",11746,PIT,PIT,9008,RB,6,0,0,0,0,0,0,0,0,37,213,2,0,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blue, Alfred",14103,HOU,HOU,9031,RB,6,0,0,0,0,0,0,0,0,42,165,0,0,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bohanon, Tommy",13116,NYJ,NYJ,9004,RB,1,0,0,0,0,0,0,0,0,1,3,0,0,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolden, Brandon",12754,NE,NE,9003,RB,5,0,0,0,0,0,0,0,0,15,25,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boldin, Anquan",2267,SF,SF,9027,WR,6,0,1,0,0,0,0,0,0,0,0,0,0,45,32,397,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bortles, Blake",14108,JAC,JAC,9029,QB,4,97,143,1004,7,4,0,11,68,16,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bowe, Dwayne",2758,KC,KC,9010,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,23,14,195,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boykin, Jarrett",12873,GB,GB,9021,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bradshaw, Ahmad",2832,IND,IND,9001,RB,6,0,0,0,0,0,0,0,0,60,284,0,0,27,21,176,5,0,0,0,0,0,0,0,0,0,0,0,1
"Brady, Tom",1812,NE,NE,9003,QB,6,131,209,1444,2,10,0,12,73,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Brees, Drew",1937,NO,NO,9026,QB,5,150,218,1574,6,9,0,4,23,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bridgewater, Teddy",14118,MIN,MIN,9022,QB,3,54,87,655,3,0,1,10,60,14,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Britt, Kenny",11030,STL,STL,9025,WR,5,0,0,0,0,0,0,0,0,2,14,0,0,22,12,193,1,0,0,0,0,0,0,0,0,0,0,0,0
"Brock, Kevin",12255,CIN,CIN,9005,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, Antonio",11605,PIT,PIT,9008,WR,6,1,1,17,0,0,0,0,0,3,8,0,0,61,41,629,5,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, Donald",11027,SD,SD,9012,RB,5,0,0,0,0,0,0,0,0,59,126,0,0,18,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, Jaron",13651,ARI,ARI,9017,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, John",14125,ARI,ARI,9017,WR,5,0,0,0,0,0,0,0,0,1,2,0,0,24,15,156,3,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, Josh",3055,NYG,NYG,9015,PK,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,7,7,0,3,2,1,1,0
"Brown, Justin",13128,PIT,PIT,9008,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,21,12,94,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brown, Marlon",13652,BAL,BAL,9030,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, Mike",12556,JAC,JAC,9029,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,11,7,88,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brown, Philly",14124,CAR,CAR,9028,WR,5,0,0,0,0,0,0,0,0,3,33,0,0,15,11,113,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brown, Ronnie",2472,SD,SD,9012,RB,3,0,0,0,0,0,0,0,0,8,6,0,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown, Vincent",11936,OAK,OAK,9011,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"Broyles, Ryan",12329,DET,DET,9020,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Dez",11434,DAL,DAL,9014,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,57,36,439,4,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Matt",3045,ATL,ATL,9024,PK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,8,9,0,2,0,2,4,0
"Bullock, Randy",12435,HOU,HOU,9031,PK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,9,11,1,2,2,3,2,0
"Burton, Trey",14136,PHI,PHI,9016,TE,1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
