Arizona,ARI,9017,15,293,279,5496,951,350,553,3963,20,34,229,60,364,1533,9,44,96,18,321,3,7,7,0,1,0,2,5,88,731,27,30,28,32,276,60,174,42,86,214,3,4,446:12,4,4719,926,297,528,3509,19,26,165,372,1210,6,42,110
Atlanta,ATL,9024,15,378,383,6066,986,349,550,4366,19,21,138,66,415,1700,20,29,65,16,113,1,10,12,0,1,0,1,2,91,804,41,42,28,31,314,73,220,21,86,194,7,13,442:39,2,5763,966,389,585,4328,28,25,170,356,1435,11,32,60
Baltimore,BAL,9030,15,389,292,5132,973,368,567,3829,22,45,335,74,361,1303,7,34,98,10,135,1,12,10,0,0,1,1,4,103,815,43,44,27,32,323,108,180,35,80,192,9,17,445:22,1,5419,957,322,519,3529,25,18,145,420,1890,16,37,75
Buffalo,BUF,9000,15,326,280,4735,965,319,526,3148,16,50,282,76,389,1587,10,44,102,19,322,0,13,11,0,1,1,2,2,119,987,31,32,33,37,257,60,176,21,79,218,6,14,446:50,1,4828,962,347,556,3450,22,37,230,369,1378,6,35,91
Carolina,CAR,9028,15,305,371,5149,930,335,515,3420,25,34,233,64,381,1729,14,37,78,12,235,0,18,11,0,0,0,1,2,78,720,31,32,27,33,330,106,193,31,89,212,6,9,485:13,0,5240,1011,317,529,3399,22,42,315,440,1841,9,45,120
Chicago,CHI,9019,15,310,429,5721,948,349,523,4040,33,36,209,53,389,1681,12,31,71,13,110,1,14,10,0,0,0,5,5,105,948,40,40,9,12,310,86,187,37,74,192,11,25,451:57,1,4969,946,373,573,3627,30,39,236,334,1342,8,33,79
Cincinnati,CIN,9005,15,348,317,5403,1010,341,569,3571,16,20,125,88,421,1832,16,33,77,18,159,1,4,5,0,0,3,1,1,97,767,38,38,25,31,294,115,152,27,78,197,5,10,453:29,1,5231,949,296,466,3200,18,20,107,463,2031,19,38,83
Cleveland,CLE,9006,15,289,317,5438,1053,313,551,3307,20,29,164,93,473,2131,13,30,82,21,333,2,9,8,0,1,1,0,2,109,874,30,31,24,31,278,85,169,24,58,194,4,13,420:42,3,4934,949,261,475,3336,12,25,173,449,1598,16,64,172
Dallas,DAL,9014,15,423,335,5265,910,344,517,3722,21,25,129,68,368,1543,17,40,84,16,189,2,13,11,0,0,0,0,0,98,791,51,51,22,26,322,103,192,27,91,189,3,6,495:06,2,5665,954,306,442,3485,35,30,224,482,2180,14,48,110
Denver,DEN,9009,15,435,340,4684,975,381,606,3475,28,38,226,81,331,1209,9,38,80,17,208,2,14,6,0,0,1,2,2,119,1029,53,53,20,25,335,89,214,32,87,198,5,12,459:14,2,5995,993,376,568,4352,39,16,115,409,1643,12,34,75
Detroit,DET,9020,15,301,252,4438,923,365,569,3481,21,42,288,75,312,957,7,50,129,20,388,1,10,5,0,1,1,1,2,108,936,31,32,25,38,287,64,196,27,82,212,9,17,481:21,2,5139,979,345,563,3828,19,43,239,373,1311,11,36,67
