Arizona,ARI,9017,1,18,17,290,60,21,36,238,1,0,0,5,24,52,1,7,17,1,12,0,0,0,0,0,0,0,2,5,23,0,2,2,2,22,4,14,4,6,13,0,0,31:49,0,403,65,24,37,294,2,2,10,26,109,0,1,1
Atlanta,ATL,9024,1,37,34,472,70,29,42,333,1,0,0,4,28,139,3,2,7,1,0,0,1,1,0,0,0,0,0,10,96,4,4,3,3,28,6,21,1,6,11,0,0,31:18,0,568,69,31,43,445,3,1,3,25,123,1,0,0
Baltimore,BAL,9030,1,16,23,380,64,25,38,301,1,0,0,6,26,79,0,1,4,0,0,0,0,0,0,0,0,0,1,3,29,2,2,1,2,26,8,16,2,8,17,1,2,29:30,0,423,85,35,62,329,1,3,16,20,94,1,1,4
Buffalo,BUF,9000,1,23,20,427,69,34,49,341,2,2,8,5,18,86,0,2,3,2,47,0,1,1,0,0,0,0,0,9,108,2,2,3,3,15,7,8,0,4,12,0,0,30:32,0,360,56,16,22,167,1,1,6,33,193,1,2,7
Carolina,CAR,9028,1,20,14,264,55,22,35,162,2,3,21,6,17,102,0,2,5,2,4,0,2,1,0,0,0,0,0,6,55,2,2,2,3,19,5,14,0,6,15,1,1,35:12,0,334,68,24,34,221,2,1,9,33,113,0,3,6
Chicago,CHI,9019,1,20,23,360,56,16,22,167,1,1,6,1,33,193,1,2,7,1,5,0,0,0,0,0,0,0,0,4,43,2,2,2,2,29,5,19,5,5,12,0,0,34:42,0,427,69,34,49,341,2,2,8,18,86,0,2,3
Cincinnati,CIN,9005,1,23,16,423,85,35,62,329,1,3,16,8,20,94,1,1,4,1,1,0,1,1,0,0,0,1,1,4,45,1,1,5,6,16,4,11,1,4,14,0,0,30:30,0,380,64,25,38,301,1,0,0,26,79,0,1,4
Cleveland,CLE,9006,1,27,30,503,67,24,35,376,1,3,14,2,29,127,2,2,6,1,0,0,0,0,0,0,0,0,0,8,55,3,3,2,2,23,9,11,3,2,11,0,0,27:33,0,389,64,19,31,206,1,3,24,30,183,2,4,9
Dallas,DAL,9014,1,17,28,316,54,16,23,192,2,1,9,3,30,124,1,2,3,0,0,0,0,0,0,0,0,0,0,10,72,2,2,1,1,26,8,14,4,5,9,1,1,31:24,0,382,63,23,37,255,1,3,26,23,127,1,1,2
Denver,DEN,9009,1,31,24,408,70,35,53,354,2,3,16,13,14,54,1,2,2,2,17,0,1,0,0,0,0,0,0,7,70,4,4,1,1,24,8,13,3,7,14,0,0,32:24,0,361,69,22,36,259,3,1,10,32,102,1,1,1
Detroit,DET,9020,1,35,14,197,57,18,33,144,1,2,19,6,22,53,1,2,4,2,31,0,0,0,0,0,0,1,1,8,85,4,4,2,3,20,5,14,1,10,15,0,0,36:04,0,417,63,22,32,341,2,1,5,30,76,2,4,11
Green Bay,GB,9021,1,16,36,398,66,19,28,191,2,1,0,3,37,207,2,0,0,0,0,0,1,1,0,0,0,0,1,8,65,2,2,1,1,19,4,13,2,6,12,0,1,26:40,0,255,57,23,33,175,1,3,14,21,80,1,1,2
Houston,HOU,9031,1,17,6,372,63,29,37,241,0,3,26,2,23,131,1,3,14,0,0,0,1,2,0,0,0,0,0,6,45,2,2,1,1,16,5,8,3,7,14,0,0,29:06,0,321,56,14,22,206,1,0,0,34,115,0,2,4
Indianapolis,IND,9001,1,24,31,361,69,22,36,259,3,1,10,6,32,102,1,1,1,0,0,0,1,0,0,0,0,0,0,9,45,3,3,1,1,24,2,20,2,4,13,2,4,27:36,0,408,70,35,53,354,2,3,16,14,54,1,2,2
Jacksonville,JAC,9029,1,17,34,420,82,27,45,275,2,5,47,1,32,145,1,8,15,1,0,0,3,2,0,0,0,0,0,7,55,2,2,1,3,18,2,14,2,2,14,0,1,29:14,0,306,71,24,43,242,2,3,24,25,64,0,4,8
Kansas City,KC,9010,1,10,26,405,75,22,33,243,2,4,23,4,38,162,0,1,1,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,2,15,1,11,3,1,12,1,2,22:16,0,245,56,19,35,178,1,4,24,17,67,0,1,2
