Arizona,ARI,9017,9,223,170,3175,575,218,350,2468,14,14,108,40,211,707,5,23,50,14,207,2,3,5,0,1,0,0,3,61,488,22,25,17,18,180,38,113,29,60,134,2,3,276:37,3,2978,576,189,326,2226,15,16,105,234,752,6,28,74
Atlanta,ATL,9024,9,219,238,3643,606,198,315,2527,12,11,69,40,280,1116,13,19,45,7,44,1,5,9,0,0,0,1,1,58,530,26,26,12,14,185,46,124,15,47,110,3,9,255:50,1,3327,564,221,340,2452,16,18,137,206,875,8,17,31
Baltimore,BAL,9030,10,261,181,3357,633,233,363,2512,14,25,203,55,245,845,6,19,65,6,85,0,8,9,0,0,1,1,3,60,513,29,29,19,22,218,75,121,22,51,128,8,14,301:18,0,3648,648,219,351,2407,17,14,114,283,1241,11,24,47
Buffalo,BUF,9000,9,191,182,2886,592,205,327,2021,12,34,177,44,231,865,5,28,66,12,149,0,9,7,0,0,0,2,2,74,620,18,19,19,21,156,35,108,13,47,128,2,6,264:43,0,2979,574,200,321,2077,15,24,148,229,902,3,24,62
Carolina,CAR,9028,10,198,281,3768,640,237,351,2544,19,21,148,38,268,1224,13,25,52,9,202,0,10,7,0,0,0,1,2,58,541,20,21,17,19,206,57,127,22,58,139,5,8,309:57,0,3208,650,212,353,2254,14,32,270,265,954,6,32,87
Chicago,CHI,9019,9,194,277,3430,562,200,301,2417,23,20,120,31,241,1013,5,18,36,8,103,1,8,5,0,0,0,3,3,64,588,24,24,8,9,200,59,115,26,46,110,5,14,274:49,1,3140,575,222,339,2265,18,24,142,212,875,4,22,54
Cincinnati,CIN,9005,9,197,211,3527,650,209,353,2240,10,13,81,56,284,1287,12,16,40,10,106,0,3,4,0,0,2,1,1,58,461,21,21,15,21,169,63,88,18,41,117,2,5,256:43,0,3058,561,180,296,2001,9,12,76,253,1057,12,17,41
Cleveland,CLE,9006,9,209,172,3299,614,193,339,2096,12,19,89,57,256,1203,7,19,46,13,261,1,3,4,0,0,1,0,2,64,499,22,23,16,19,179,57,109,13,40,120,3,9,259:52,1,3186,589,162,277,2134,10,13,86,299,1052,12,42,111
Dallas,DAL,9014,10,261,212,3485,591,216,330,2398,14,16,70,48,245,1087,9,22,35,10,82,2,9,7,0,0,0,0,0,59,443,30,30,17,20,216,73,124,19,66,130,1,3,330:46,2,3875,643,208,309,2343,20,19,161,315,1532,8,25,53
Denver,DEN,9009,9,286,202,2827,607,241,394,2224,18,24,143,55,189,603,5,24,46,10,74,1,5,2,0,0,1,1,1,79,649,37,37,8,11,209,49,141,19,53,118,2,6,274:23,1,3732,601,241,359,2861,29,9,64,233,871,7,19,36
Detroit,DET,9020,9,182,142,2551,545,201,317,1909,10,27,179,37,201,642,4,34,88,10,272,1,9,4,0,1,1,1,2,64,547,20,21,11,22,172,36,118,18,53,129,4,7,294:40,2,3061,595,210,341,2361,13,27,162,227,700,6,22,46
Green Bay,GB,9021,9,277,205,3344,618,194,315,2062,13,22,124,52,281,1282,9,22,69,12,292,2,8,6,0,0,0,1,2,52,437,34,34,13,14,187,50,118,19,44,103,4,7,254:33,2,3220,537,192,290,2308,25,21,133,226,912,7,21,47
Houston,HOU,9031,9,206,197,3521,616,226,345,2464,18,19,112,46,252,1057,5,23,60,10,256,2,10,11,0,1,0,0,0,53,470,23,23,15,18,167,55,94,18,44,117,4,7,271:26,3,3120,556,158,255,1887,11,20,83,281,1233,8,23,45
Indianapolis,IND,9001,9,290,211,3255,555,197,332,2372,16,24,132,50,199,883,8,16,32,6,83,1,10,9,0,0,0,0,1,60,513,32,33,20,20,235,51,161,23,53,122,3,7,311:50,1,4062,666,252,397,3037,26,14,68,255,1025,6,23,41
