Arizona,ARI,9017,13,275,238,4620,823,309,482,3423,18,31,201,54,310,1197,6,38,83,17,321,3,5,6,0,1,0,2,5,79,622,27,30,22,26,246,51,158,37,78,182,2,3,384:51,4,4229,798,263,453,3191,19,21,128,324,1038,6,37,100
Atlanta,ATL,9024,13,328,342,5340,858,292,468,3742,18,15,89,58,375,1598,17,25,54,14,108,1,7,10,0,0,0,1,2,82,715,36,37,23,26,276,66,190,20,73,168,7,13,381:13,1,4953,847,333,508,3696,25,25,170,314,1257,10,27,51
Baltimore,BAL,9030,13,356,255,4571,823,325,486,3473,21,37,272,64,300,1098,7,26,79,8,129,1,11,10,0,0,1,1,3,87,689,40,40,25,28,291,104,158,29,72,165,9,15,392:02,1,4894,833,281,439,3130,22,16,128,378,1764,16,33,63
Buffalo,BUF,9000,13,281,241,4055,827,285,450,2766,14,48,265,62,329,1289,9,38,92,17,278,0,12,11,0,1,0,2,2,102,857,27,28,28,32,229,52,158,19,71,187,6,14,387:39,1,4254,835,301,480,3002,19,32,191,323,1252,6,31,77
Carolina,CAR,9028,13,269,341,4634,830,312,466,3140,23,28,193,54,336,1494,13,28,56,10,202,0,14,9,0,0,0,1,2,69,646,28,29,22,26,275,85,163,27,75,183,6,9,409:47,0,4444,859,274,458,2935,20,38,301,363,1509,8,39,105
Chicago,CHI,9019,13,281,378,4911,815,298,448,3451,30,30,180,42,337,1460,9,28,64,11,109,1,12,8,0,0,0,4,4,91,788,36,36,9,12,277,76,167,34,67,165,10,20,397:24,1,4457,825,333,503,3304,26,30,184,292,1153,8,28,68
Cincinnati,CIN,9005,13,281,289,4911,907,303,507,3217,14,15,88,77,385,1694,15,28,60,12,113,0,4,5,0,0,3,1,1,85,681,31,31,19,25,250,89,138,23,69,172,2,7,382:59,0,4531,815,265,416,2951,16,18,93,381,1580,15,31,66
Cleveland,CLE,9006,13,276,270,4687,905,281,496,3009,19,26,144,87,383,1678,9,26,68,19,318,2,6,7,0,1,1,0,2,94,757,29,30,22,29,265,81,163,21,54,172,3,12,377:37,3,4599,865,241,436,3138,11,19,125,410,1461,16,57,151
Dallas,DAL,9014,13,343,301,4742,801,297,445,3275,20,19,89,58,337,1467,14,34,69,12,127,2,11,9,0,0,0,0,0,80,645,40,40,21,24,271,89,160,22,81,166,3,6,417:42,2,4924,816,265,390,2986,27,26,197,400,1938,11,30,77
Denver,DEN,9009,13,385,293,4043,851,340,539,3097,25,38,226,70,274,946,8,31,63,14,152,1,12,5,0,0,1,2,2,106,886,48,48,15,19,295,79,189,27,79,174,5,12,398:08,1,5273,867,334,502,3826,36,13,97,352,1447,11,28,59
Detroit,DET,9020,13,265,224,3844,794,311,489,3027,18,36,246,67,269,817,6,45,118,17,330,1,9,5,0,1,1,1,2,96,841,28,29,20,32,254,55,174,25,75,188,7,15,424:08,2,4539,860,306,496,3446,18,39,225,325,1093,9,33,64
Green Bay,GB,9021,13,423,304,4866,878,287,470,3188,23,29,174,74,379,1678,11,29,79,16,378,3,8,8,0,1,0,1,3,73,626,50,51,23,26,288,83,179,26,75,157,4,8,388:36,4,5037,800,283,431,3551,35,27,161,342,1486,11,32,67
Houston,HOU,9031,13,314,260,4850,892,309,501,3439,23,28,180,72,363,1411,6,41,105,16,422,3,13,13,0,1,0,0,0,73,644,35,35,23,28,257,86,142,29,69,180,10,14,391:54,4,4553,837,236,382,2775,19,22,88,433,1778,11,42,105
Indianapolis,IND,9001,13,407,307,4625,820,275,466,3217,21,35,218,65,319,1408,13,23,45,11,135,1,14,11,0,1,0,0,3,86,728,46,47,27,27,318,74,212,32,77,176,5,11,423:33,2,5622,919,339,548,4184,36,24,141,347,1438,9,30,55
Jacksonville,JAC,9029,13,199,356,4903,885,286,441,3181,20,38,235,37,406,1722,14,42,88,5,25,0,17,12,0,2,1,1,4,61,463,22,22,15,19,228,70,134,24,59,174,5,14,358:01,2,3865,811,274,458,2612,13,54,346,299,1253,7,27,49
Kansas City,KC,9010,13,291,241,4365,829,253,430,2587,20,34,185,61,365,1778,2,31,71,4,95,1,9,6,0,0,0,0,2,66,566,35,35,16,18,256,80,149,27,69,162,4,10,390:06,1,4133,780,254,389,2458,16,38,198,353,1675,17,28,82
Miami,MIA,9002,13,314,260,4248,845,277,449,2642,20,34,184,48,362,1606,8,26,49,12,297,2,10,10,0,1,2,1,1,64,506,33,33,26,31,279,81,173,25,64,158,4,13,386:28,3,4337,823,307,462,2830,21,34,235,327,1507,9,38,94
Minnesota,MIN,9022,13,263,281,4525,839,278,423,2871,21,38,197,55,378,1654,9,25,55,12,190,2,8,5,0,1,0,3,3,85,712,26,26,22,28,232,69,137,26,63,173,5,9,371:49,3,4020,796,255,425,2532,13,40,251,331,1488,9,26,69
New England,NE,9003,13,401,267,4547,840,280,477,3174,21,32,213,57,331,1373,5,23,52,13,112,0,11,8,0,2,0,0,1,105,931,45,45,29,31,305,77,196,32,79,180,6,10,388:58,2,4962,884,330,506,3544,31,18,108,360,1418,10,30,56
New Orleans,NO,9026,13,333,359,5183,838,280,452,3447,22,24,129,54,362,1736,15,32,72,8,63,0,9,5,0,0,1,0,1,72,605,37,39,18,20,328,91,205,32,80,164,6,12,400:46,0,5473,898,373,538,3865,28,21,118,339,1608,12,27,61
New York Giants,NYG,9015,13,293,326,4821,812,255,420,3079,20,34,227,66,358,1742,13,26,50,15,218,0,11,7,0,1,0,0,0,72,581,35,35,16,17,278,74,177,27,82,187,4,14,395:12,1,4569,884,307,488,3219,23,28,181,368,1350,11,32,79
New York Jets,NYJ,9004,13,214,349,4275,783,283,429,3139,29,33,216,42,321,1136,7,30,79,5,35,0,6,5,0,0,1,0,3,95,913,19,20,25,29,238,99,121,18,78,194,7,13,402:39,0,4147,870,234,417,2202,11,41,219,412,1945,9,35,64
Oakland,OAK,9011,13,200,350,4560,844,270,419,2897,23,18,131,42,407,1663,13,47,96,7,69,0,6,3,0,0,0,0,0,93,744,23,23,13,15,203,42,145,16,65,187,9,13,362:40,0,3689,789,303,503,2739,18,19,123,267,950,4,23,69
