Arizona,ARI,9017,8,192,156,2931,517,201,320,2294,13,8,66,37,189,637,4,20,43,12,177,1,2,4,0,0,0,0,3,56,453,18,21,16,16,159,35,95,29,54,119,2,3,243:17,1,2643,510,161,285,1919,14,13,86,212,724,5,23,62
Atlanta,ATL,9024,8,192,221,3270,536,171,272,2246,10,7,49,32,257,1024,13,18,40,5,44,1,4,8,0,0,0,0,0,53,500,24,24,8,10,166,40,114,12,41,98,3,9,226:02,1,3005,504,201,309,2240,15,17,130,178,765,7,14,25
Baltimore,BAL,9030,9,240,174,3147,579,217,336,2369,13,20,167,47,223,778,6,19,65,5,70,0,7,8,0,0,1,1,3,55,473,26,26,19,22,200,67,111,22,47,115,7,13,270:31,0,3336,586,203,324,2246,16,13,106,249,1090,9,21,41
Buffalo,BUF,9000,8,178,165,2608,533,188,298,1870,12,28,151,42,207,738,3,24,52,12,149,0,7,6,0,0,0,2,2,68,576,17,18,17,19,135,29,93,13,40,112,2,5,234:01,0,2615,503,171,273,1824,14,23,142,207,791,3,21,58
Carolina,CAR,9028,9,177,236,3403,578,217,313,2216,17,20,144,35,245,1187,11,22,46,9,202,0,10,7,0,0,0,1,2,54,511,17,18,17,19,185,50,114,21,48,119,5,7,271:52,0,2891,569,187,313,2039,12,23,179,233,852,5,28,78
Chicago,CHI,9019,8,180,222,2979,498,181,269,2098,17,20,120,31,209,881,5,14,27,8,103,1,7,4,0,0,0,3,3,53,425,22,22,8,9,179,54,103,22,43,98,5,10,244:30,1,2829,507,199,299,2009,17,20,115,188,820,4,17,30
Cincinnati,CIN,9005,8,194,187,3159,575,194,330,2042,10,13,81,52,232,1117,9,12,30,10,106,0,3,3,0,0,2,1,1,51,406,21,21,14,20,158,57,84,17,38,100,1,4,232:32,0,2893,498,167,257,1922,9,10,62,231,971,12,14,33
Cleveland,CLE,9006,8,185,169,3134,551,180,300,2017,12,17,75,44,234,1117,7,16,38,10,216,1,2,3,0,0,1,0,2,58,437,19,20,15,17,158,48,98,12,33,104,3,9,224:03,1,2818,514,147,254,1936,10,13,86,247,882,9,38,101
Dallas,DAL,9014,9,230,195,3152,526,194,293,2136,14,12,42,44,221,1016,7,19,32,9,82,2,7,5,0,0,0,0,0,50,378,26,26,16,18,200,67,114,19,62,117,1,3,299:14,2,3476,584,187,281,2095,17,18,155,285,1381,7,23,50
Denver,DEN,9009,8,245,185,2605,545,211,347,2032,16,24,143,49,174,573,5,22,41,8,56,1,4,1,0,0,1,1,1,67,554,32,32,6,9,184,42,124,18,46,103,1,5,242:01,1,3261,525,208,310,2508,24,9,64,206,753,7,17,31
Detroit,DET,9020,8,162,126,2323,485,174,279,1731,9,24,150,32,182,592,4,30,74,9,202,1,8,3,0,1,1,1,2,54,449,18,19,9,19,153,34,103,16,50,117,2,4,263:06,2,2710,531,183,299,2073,11,24,143,208,637,6,19,41
Green Bay,GB,9021,8,222,191,3033,550,171,275,1806,12,18,97,42,257,1227,9,17,45,10,201,1,6,5,0,0,0,1,2,47,387,27,27,11,12,166,44,105,17,38,90,2,5,224:52,1,2769,473,173,258,1989,19,21,133,194,780,7,17,38
Houston,HOU,9031,9,206,197,3521,616,226,345,2464,18,19,112,46,252,1057,5,23,60,10,256,2,10,11,0,1,0,0,0,53,470,23,23,15,18,167,55,94,18,44,117,4,7,271:26,3,3120,556,158,255,1887,11,20,83,281,1233,8,23,45
Indianapolis,IND,9001,9,290,211,3255,555,197,332,2372,16,24,132,50,199,883,8,16,32,6,83,1,10,9,0,0,0,0,1,60,513,32,33,20,20,235,51,161,23,53,122,3,7,311:50,1,4062,666,252,397,3037,26,14,68,255,1025,6,23,41
Jacksonville,JAC,9029,9,141,251,3482,618,207,328,2371,15,27,156,28,263,1111,7,31,57,5,25,0,7,5,0,0,0,0,1,40,312,16,16,10,14,162,49,98,15,44,121,3,7,250:46,0,2818,562,196,319,1908,11,35,215,208,910,5,15,25
Kansas City,KC,9010,8,200,138,2524,476,154,251,1595,13,27,148,35,198,929,0,13,25,4,95,1,5,1,0,0,0,0,1,39,318,24,24,11,13,174,50,105,19,55,106,2,4,255:38,1,2704,508,165,246,1609,11,19,83,243,1095,11,18,47
Miami,MIA,9002,8,211,151,2437,521,168,287,1609,12,25,126,32,209,828,4,14,28,9,301,2,10,9,0,1,1,0,0,40,332,23,23,16,20,178,58,107,13,42,102,3,11,242:50,3,2926,532,180,286,1828,14,17,100,229,1098,6,25,60
Minnesota,MIN,9022,9,168,199,2937,557,192,287,1922,14,30,159,30,240,1015,8,14,32,8,88,1,6,4,0,1,0,2,2,65,522,16,16,16,19,171,52,99,20,46,126,2,6,269:13,2,2848,580,182,312,1774,6,30,194,238,1074,9,23,62
New England,NE,9003,9,281,198,3196,587,195,321,2116,16,22,147,36,244,1080,5,12,26,10,102,0,8,8,0,2,0,0,1,79,699,30,30,24,25,199,45,134,20,53,129,4,8,266:50,2,3303,610,223,344,2392,23,16,92,250,911,3,20,35
New Orleans,NO,9026,8,227,198,2964,499,179,283,2147,12,17,95,35,199,817,8,19,48,6,57,0,4,3,0,0,1,0,1,41,371,24,26,13,14,217,66,128,23,50,97,3,6,254:14,0,3492,559,229,329,2456,15,12,68,218,1036,12,18,44
New York Giants,NYG,9015,8,178,209,3128,506,168,277,2182,14,14,84,51,215,946,8,16,29,11,185,0,5,2,0,0,0,0,0,47,352,22,22,8,8,173,51,102,20,44,111,4,9,238:54,0,2767,533,177,282,1883,16,18,109,233,884,6,17,33
New York Jets,NYJ,9004,9,154,252,2875,546,185,292,2079,24,25,159,30,229,796,4,21,56,1,0,0,4,2,0,0,0,0,3,66,681,15,16,15,16,175,67,93,15,54,132,6,12,274:33,0,2918,617,182,326,1660,8,25,145,266,1258,8,19,36
Oakland,OAK,9011,8,129,211,2881,533,164,245,1821,12,8,71,21,280,1060,9,32,55,3,60,0,4,3,0,0,0,0,0,56,449,15,15,8,10,130,25,95,10,39,107,7,9,209:52,0,2309,471,188,311,1785,12,9,55,151,524,2,12,35
Philadelphia,PHI,9016,8,234,177,2985,555,170,301,2050,17,23,151,37,231,935,3,24,57,4,67,1,12,7,0,2,0,0,0,61,502,27,27,15,16,184,56,110,18,52,119,4,6,220:16,3,3274,577,201,333,2278,15,11,87,233,996,5,29,67
Pittsburgh,PIT,9008,9,248,219,3195,542,197,319,2278,15,16,123,36,207,917,7,18,39,7,128,2,6,6,0,1,1,1,1,80,643,29,29,14,15,208,52,133,23,52,122,5,7,297:50,3,3722,614,234,341,2650,23,23,115,250,1072,3,22,60
San Diego,SD,9012,9,205,186,3081,553,194,307,2062,17,15,108,34,231,1019,6,23,59,4,52,0,8,5,0,0,1,0,0,55,520,23,23,14,14,176,41,115,20,60,124,1,4,281:29,0,3004,555,198,298,2268,20,17,93,240,736,3,30,71
Seattle,SEA,9013,8,202,174,2439,490,178,271,1775,14,11,72,31,208,664,3,25,70,5,154,1,8,5,0,0,1,0,1,67,496,21,21,16,18,159,63,80,16,41,104,2,4,242:56,1,2778,493,153,243,1590,11,16,96,234,1188,9,14,35
San Francisco,SF,9027,8,168,178,2335,461,158,271,1650,14,13,73,43,177,685,5,17,32,9,80,1,6,4,0,1,0,0,0,68,524,18,18,14,18,159,45,95,19,46,111,4,8,266:13,2,2762,524,168,266,1809,13,27,185,231,953,3,25,44
St. Louis,STL,9025,8,149,220,2892,491,167,240,1802,12,14,87,24,237,1090,8,34,89,3,25,1,6,7,0,0,0,0,0,63,596,17,17,10,13,153,43,101,9,40,98,2,5,240:31,1,2548,493,172,268,1741,11,24,143,201,807,4,16,33
Tampa Bay,TB,9023,8,150,245,3199,546,201,294,2282,18,13,82,33,239,917,7,36,86,6,81,2,6,6,0,0,0,0,0,59,446,18,18,8,12,143,42,82,19,30,91,3,7,220:54,2,2431,466,160,272,1713,12,21,124,173,718,4,18,42
Tennessee,TEN,9007,8,137,202,3006,557,177,277,1928,13,23,148,43,257,1078,8,19,35,8,66,0,2,3,0,0,0,0,1,63,580,14,15,11,13,138,41,81,16,28,95,3,7,220:38,0,2568,460,153,256,1759,11,20,85,184,809,4,10,14
Washington,WAS,9018,9,197,229,3000,563,193,300,2006,18,23,175,25,240,994,6,15,33,3,14,0,7,5,0,0,0,0,1,67,630,22,22,15,16,187,47,116,24,38,109,3,7,274:46,0,3476,565,211,314,2541,12,22,152,229,935,10,26,64
