Arizona,ARI,9017,3,66,45,949,189,76,112,734,4,3,26,11,74,215,2,11,22,3,15,0,0,2,0,0,0,0,3,17,130,3,6,9,9,67,15,35,17,19,39,1,1,87:00,0,1007,187,57,100,690,4,6,35,81,317,1,4,8
Atlanta,ATL,9024,3,103,72,1161,196,67,102,788,3,3,26,11,91,373,5,7,17,2,23,1,3,5,0,0,0,0,0,22,202,13,13,4,5,73,19,49,5,17,34,1,2,90:58,1,1365,199,79,115,1001,7,4,28,80,364,4,6,13
Baltimore,BAL,9030,3,65,50,1056,176,66,100,793,2,2,15,15,74,263,2,8,34,1,13,0,1,2,0,0,0,0,1,12,96,6,6,8,9,74,29,35,10,17,41,2,4,95:33,0,1123,214,75,122,712,4,3,16,89,411,2,7,18
Buffalo,BUF,9000,3,62,52,1050,206,83,123,801,5,8,45,16,75,249,0,9,18,3,48,0,1,2,0,0,0,0,0,26,258,5,5,9,10,46,16,27,3,15,41,0,2,87:41,0,967,180,55,88,574,3,4,39,88,393,1,7,17
Carolina,CAR,9028,3,63,58,1041,190,71,113,605,5,8,65,15,69,436,1,6,16,3,27,0,4,3,0,0,0,1,2,17,205,5,6,7,8,59,11,42,6,13,39,2,2,89:52,0,996,185,75,109,779,5,9,62,67,217,1,11,25
Chicago,CHI,9019,3,75,62,1133,193,63,99,699,3,8,38,12,86,434,2,7,15,6,101,1,4,2,0,0,0,0,0,23,196,9,9,4,4,65,12,40,13,15,36,0,0,88:59,1,900,184,80,121,708,8,7,42,56,192,0,8,13
Cincinnati,CIN,9005,3,80,33,1058,214,76,140,718,2,7,43,25,67,340,2,1,4,6,42,0,1,1,0,0,1,1,1,18,150,8,8,7,11,62,25,31,6,13,37,0,1,92:13,0,1152,190,58,88,787,3,0,0,102,365,5,6,13
Cleveland,CLE,9006,3,74,77,1277,200,70,106,816,4,5,28,8,89,461,4,6,17,3,79,1,0,1,0,0,0,0,1,24,179,8,9,4,6,65,22,36,7,14,38,2,2,84:48,1,1088,191,62,97,698,3,4,26,90,390,5,14,46
Dallas,DAL,9014,3,77,69,1078,175,64,99,751,6,3,11,15,73,327,1,5,6,4,21,1,1,1,0,0,0,0,0,17,112,8,8,7,7,71,26,34,11,19,35,1,1,99:45,1,1090,191,60,89,620,4,7,54,95,470,3,9,29
Denver,DEN,9009,3,75,67,1172,220,86,130,856,4,8,44,20,82,316,4,7,12,3,30,0,3,0,0,0,1,1,1,22,168,9,9,3,3,63,13,45,5,16,38,1,1,83:52,0,1018,185,74,111,792,8,3,22,71,226,1,9,18
Detroit,DET,9020,3,61,45,733,171,56,94,542,3,9,64,14,68,191,2,13,32,2,31,0,1,1,0,1,1,1,1,19,158,7,7,3,7,62,13,45,4,27,48,1,2,104:58,1,1093,207,71,114,832,3,7,51,86,261,3,8,24
Green Bay,GB,9021,3,54,79,1063,211,57,94,595,3,5,18,16,112,468,5,5,17,3,9,0,2,2,0,0,0,1,2,16,130,6,6,4,4,58,12,39,7,17,36,0,2,78:01,0,868,176,64,102,632,5,9,65,65,236,1,6,13
Houston,HOU,9031,3,64,50,1155,193,77,107,730,3,4,34,11,82,425,3,7,26,2,70,0,6,5,0,0,0,0,0,18,170,7,7,5,6,56,18,31,7,18,41,1,2,95:08,0,1059,183,49,76,637,4,2,7,105,422,2,7,11
Indianapolis,IND,9001,3,95,78,1163,189,61,104,829,6,5,27,18,80,334,3,8,16,3,40,1,2,1,0,0,0,0,0,21,161,11,11,6,6,76,14,56,6,16,39,3,6,100:54,1,1278,216,88,130,911,9,5,21,81,367,1,9,14
Jacksonville,JAC,9029,3,44,119,1398,237,84,124,918,8,10,82,7,103,480,4,14,22,1,0,0,3,2,0,0,0,0,0,15,114,5,5,3,5,44,10,28,6,9,37,0,2,73:10,0,798,174,56,102,604,5,17,111,55,194,0,7,13
Kansas City,KC,9010,3,61,65,1062,188,64,102,671,6,9,42,14,77,391,0,5,11,0,0,0,1,0,0,0,0,0,1,14,110,8,8,2,4,66,15,43,8,21,44,2,4,92:12,0,967,202,64,102,593,4,11,50,89,374,4,6,14
Miami,MIA,9002,3,58,83,972,210,64,107,596,5,9,41,7,94,376,3,7,15,0,0,0,5,4,0,0,1,0,0,13,111,5,5,7,8,66,21,38,7,16,44,1,6,88:02,0,982,212,70,124,570,4,9,54,79,412,1,4,10
Minnesota,MIN,9022,3,50,56,1006,190,65,92,676,3,7,39,9,91,330,2,5,15,2,81,1,1,0,0,0,0,0,0,19,162,5,5,5,6,48,12,27,9,13,38,0,1,83:10,1,819,172,53,91,521,3,8,54,73,298,1,10,32
New England,NE,9003,3,66,49,818,188,58,102,506,3,7,48,17,79,312,1,4,9,6,61,0,3,2,0,0,0,0,0,30,322,6,6,8,8,57,17,35,5,19,49,2,6,92:42,0,904,210,67,114,589,3,7,43,89,315,2,6,10
New Orleans,NO,9026,3,78,72,1139,195,72,114,835,4,4,20,11,77,304,2,6,17,0,0,0,1,1,0,0,0,0,0,12,96,9,10,3,3,83,27,50,6,24,39,0,0,95:48,0,1265,207,83,117,844,5,3,19,87,421,5,5,17
New York Giants,NYG,9015,3,58,77,1094,186,57,96,775,3,7,37,20,83,319,4,7,15,3,35,0,1,0,0,0,0,0,0,17,126,7,7,3,3,66,23,33,10,13,37,2,5,88:59,0,957,196,65,100,630,5,5,44,91,327,2,6,14
New York Jets,NYJ,9004,3,62,72,805,180,68,112,640,7,10,82,13,58,165,0,6,20,0,0,0,2,2,0,0,0,0,1,24,265,6,6,7,7,60,20,35,5,19,44,3,5,97:08,0,1128,208,65,104,656,3,7,57,97,472,3,8,17
