Arizona,ARI,9017,5,116,106,1924,322,131,197,1545,10,6,48,22,119,379,3,15,27,8,103,1,1,3,0,0,0,0,3,34,253,8,11,14,14,95,19,57,19,29,72,1,1,146:02,1,1539,311,97,178,1111,7,10,63,123,428,2,11,27
Atlanta,ATL,9024,6,164,170,2514,404,131,200,1673,6,6,39,22,198,841,12,12,29,2,23,1,3,7,0,0,0,0,0,41,385,20,20,8,9,128,32,88,8,33,75,2,6,170:10,1,2460,384,152,238,1841,12,10,73,136,619,6,10,20
Baltimore,BAL,9030,6,164,97,2167,385,142,227,1623,6,10,79,31,148,544,3,14,45,4,65,0,4,5,0,0,0,0,1,29,242,18,18,13,16,137,49,72,16,35,78,3,7,179:28,0,2339,396,140,220,1542,12,7,54,169,797,6,16,29
Buffalo,BUF,9000,6,118,126,2020,392,153,228,1615,11,19,91,27,145,405,0,21,45,6,69,0,4,4,0,0,0,2,2,53,479,11,11,13,15,101,24,69,8,33,88,1,4,178:41,0,1962,382,130,213,1356,8,13,89,156,606,2,16,45
Carolina,CAR,9028,6,141,157,2355,388,154,223,1514,12,13,95,27,152,841,6,14,26,7,151,0,6,5,0,0,0,1,2,35,354,14,15,12,14,130,28,87,15,36,83,4,4,185:59,0,2063,391,143,224,1542,10,13,106,154,521,4,19,46
Chicago,CHI,9019,6,143,144,2099,358,123,199,1477,10,15,88,27,144,622,4,10,20,8,103,1,7,4,0,0,0,1,1,46,369,17,17,8,9,138,40,80,18,34,75,2,4,194:35,1,2221,392,157,230,1606,13,14,79,148,615,3,16,29
Cincinnati,CIN,9005,5,134,113,1994,376,128,221,1287,6,8,50,35,147,707,5,8,23,7,73,0,1,1,0,0,1,1,1,35,306,14,14,11,17,108,37,57,14,23,60,0,2,148:47,0,1985,313,109,160,1348,7,2,11,151,637,7,8,19
Cleveland,CLE,9006,5,134,115,2046,341,112,180,1298,8,10,47,21,151,748,5,10,22,4,77,1,0,1,0,0,1,0,1,37,313,15,16,7,9,111,42,59,10,22,61,2,4,141:00,1,1916,321,91,151,1192,7,6,40,164,724,8,20,61
Dallas,DAL,9014,6,165,126,2052,338,126,196,1365,8,7,17,37,135,687,4,8,10,7,24,1,3,3,0,0,0,0,0,36,264,18,18,13,14,142,50,77,15,45,80,1,1,208:16,1,2392,401,131,191,1430,11,10,80,200,962,6,18,43
Denver,DEN,9009,5,147,104,1591,338,121,207,1207,7,15,82,33,116,384,5,13,22,4,52,1,3,1,0,0,1,1,1,40,336,18,18,6,7,108,25,76,7,30,70,1,1,152:43,1,1945,329,127,191,1489,15,6,41,132,456,2,14,26
Detroit,DET,9020,6,116,82,1624,363,126,207,1183,5,21,128,25,135,441,3,23,56,7,134,1,4,2,0,1,1,1,1,37,293,14,14,5,15,110,27,73,10,35,87,2,4,199:53,2,1981,394,132,212,1463,7,21,129,161,518,5,13,32
Green Bay,GB,9021,6,161,130,2207,418,122,204,1281,7,13,63,35,201,926,7,10,36,9,180,1,5,4,0,0,0,1,2,34,274,20,20,7,8,121,29,80,12,33,72,1,3,166:42,1,1915,354,125,194,1346,15,15,95,145,569,4,11,24
Houston,HOU,9031,6,132,120,2384,419,151,236,1629,10,10,54,33,173,755,4,18,51,6,163,1,8,8,0,1,0,0,0,36,361,15,15,9,11,108,35,60,13,28,76,2,4,180:23,2,2022,354,105,161,1251,6,10,27,183,771,6,14,29
Indianapolis,IND,9001,6,189,136,2043,345,112,193,1398,8,17,99,32,135,645,7,10,20,6,83,1,5,6,0,0,0,0,1,43,383,21,22,12,12,160,33,114,13,38,84,3,7,218:47,1,2665,460,174,264,1972,17,9,35,187,693,4,21,36
Jacksonville,JAC,9029,6,81,185,2467,421,156,227,1764,12,19,119,13,175,703,5,20,33,1,0,0,5,3,0,0,0,0,0,28,215,9,9,6,9,104,29,65,10,29,78,1,5,159:34,0,1740,366,139,221,1323,7,27,173,118,417,2,12,22
Kansas City,KC,9010,5,119,101,1709,307,98,159,1072,9,15,71,24,133,637,0,10,18,2,73,1,4,1,0,0,0,0,1,22,174,15,15,5,7,106,28,69,9,34,67,2,4,152:35,1,1675,318,100,158,987,8,13,62,147,688,6,8,17
Miami,MIA,9002,5,120,124,1658,353,116,193,1108,10,14,68,20,146,550,3,10,22,3,106,0,6,5,0,1,1,0,0,23,171,13,13,9,10,109,34,65,10,25,65,2,9,141:44,1,1766,333,113,186,1085,8,10,61,137,681,4,11,28
Minnesota,MIN,9022,6,104,143,1992,371,124,188,1283,10,14,93,22,169,709,6,8,19,5,86,1,1,0,0,0,0,1,1,43,353,10,10,11,13,109,34,62,13,27,80,2,5,175:50,1,1888,384,117,202,1169,3,22,133,160,719,6,17,45
New England,NE,9003,6,160,129,1917,368,120,195,1251,10,15,99,21,158,666,3,9,22,7,61,0,7,7,0,1,0,0,0,54,526,16,16,16,17,122,34,75,13,34,89,3,7,185:34,1,2095,407,137,216,1435,11,13,79,178,660,3,13,23
New Orleans,NO,9026,5,132,141,1898,314,113,175,1338,9,6,28,19,133,560,5,12,28,1,0,0,2,1,0,0,1,0,1,21,166,13,15,7,8,137,43,81,13,34,62,1,2,159:35,0,2214,352,150,218,1549,9,5,25,129,665,7,9,24
New York Giants,NYG,9015,6,133,138,2262,375,126,208,1570,7,11,63,42,156,692,7,13,23,10,147,0,4,2,0,0,0,0,0,37,282,16,16,7,7,131,41,72,18,35,82,2,6,185:46,0,1977,399,129,197,1286,11,15,99,187,691,5,10,20
New York Jets,NYJ,9004,6,96,158,1963,384,134,207,1410,15,19,130,23,158,553,2,13,38,1,0,0,3,2,0,0,0,0,1,44,481,10,10,9,9,103,34,60,9,32,85,3,6,169:47,0,1819,387,118,212,1093,6,15,93,160,726,4,14,26
Oakland,OAK,9011,5,79,134,1884,336,106,151,1135,9,5,50,14,180,749,5,17,25,2,30,0,4,3,0,0,0,0,0,35,252,10,10,3,4,81,17,58,6,24,61,2,3,127:03,0,1476,282,114,186,1116,9,4,29,92,360,1,5,19
Philadelphia,PHI,9016,6,183,132,2285,431,137,232,1539,13,19,130,27,180,746,2,16,34,3,67,1,10,6,0,2,0,0,0,43,344,21,21,12,13,127,38,77,12,34,83,1,3,156:53,3,2270,410,141,237,1574,10,7,54,166,696,4,25,53
Pittsburgh,PIT,9008,6,124,139,2022,355,120,197,1363,8,9,73,23,149,659,6,15,33,3,49,1,2,3,0,1,0,0,0,57,479,13,13,11,12,134,39,81,14,33,81,3,5,194:35,2,2379,406,145,221,1555,8,17,80,168,824,3,14,34
San Diego,SD,9012,6,164,91,1850,344,124,205,1256,10,12,98,26,127,594,2,9,23,4,52,0,6,5,0,0,1,0,0,37,337,18,18,12,12,125,31,81,13,50,93,0,2,207:22,0,2269,399,138,200,1713,15,9,43,190,556,3,22,53
Seattle,SEA,9013,5,133,113,1672,326,124,187,1261,10,7,48,22,132,411,2,13,38,2,73,0,3,3,0,0,1,0,0,41,304,14,14,9,10,94,38,46,10,24,63,2,4,146:26,0,1679,292,93,140,930,8,11,65,141,749,6,7,16
