Arizona,ARI,9017,Chicago,CHI,9019,13,28,297,60,12,26,145,1,1,1,2,33,152,1,2,3,0,0,0,0,1,0,0,0,0,0,4,25,1,1,2,2,15,8,6,1,3,13,0,0,31:55,0,0,0,7,14,7,0,0,M082
Atlanta,ATL,9024,Detroit,DET,9020,31,18,522,78,37,56,443,0,0,0,4,22,79,1,0,0,1,1,0,2,2,0,0,0,0,0,3,20,4,4,1,1,25,4,21,0,5,14,3,4,28:52,0,0,0,3,3,7,5,0,
Baltimore,BAL,9030,NY Giants,NYG,9015,33,14,186,45,14,28,119,1,3,31,11,14,67,1,1,2,0,0,0,0,0,0,0,0,0,0,9,92,3,3,4,4,11,3,7,1,2,10,0,0,39:21,0,0,0,7,0,0,7,0,
Buffalo,BUF,9000,Miami,MIA,9002,10,24,301,62,13,25,119,2,2,11,5,35,182,1,0,0,0,0,0,1,0,0,0,0,0,0,11,93,1,1,1,1,18,10,7,1,7,14,0,0,29:43,0,0,0,7,7,10,0,0,
Carolina,CAR,9028,Oakland,OAK,9011,17,6,189,59,20,36,142,0,1,9,6,22,47,0,3,8,1,25,0,0,0,0,0,0,0,0,10,97,2,2,1,2,12,1,8,3,4,15,0,2,30:55,0,0,0,0,3,0,3,0,
Chicago,CHI,9019,Arizona,ARI,9017,28,13,248,72,28,49,219,0,4,27,7,19,29,0,2,4,2,49,1,2,1,0,1,0,0,0,2,12,4,4,0,1,15,0,14,1,3,15,1,2,28:05,2,0,0,3,3,0,7,0,F001I010
Cincinnati,CIN,9005,Pittsburg,PIT,9008,13,10,280,63,14,28,185,1,4,35,6,31,95,0,6,11,2,27,1,1,1,0,0,0,0,0,7,55,1,1,2,3,15,6,8,1,2,14,1,1,28:15,1,0,0,0,7,3,0,0,I017
Cleveland,CLE,9006,Denver,DEN,9009,12,34,457,75,30,43,339,3,0,0,2,32,118,1,3,6,1,0,0,0,0,0,0,0,0,1,10,69,0,1,2,2,29,6,19,4,9,15,0,0,26:20,0,0,0,7,7,7,13,0,
Dallas,DAL,9014,New Orleans,NO,9026,31,34,562,91,37,53,446,3,0,0,7,38,116,1,5,12,0,0,0,2,0,0,0,0,0,0,5,32,4,4,1,1,33,5,25,3,11,19,0,0,22:28,0,0,0,7,10,7,7,3,
Denver,DEN,9009,Cleveland,CLE,9006,34,12,233,60,21,36,142,1,6,41,4,18,91,0,0,0,0,0,0,0,1,0,0,0,0,0,11,84,4,4,2,2,20,5,13,2,3,12,1,3,33:40,0,0,0,3,0,3,6,0,
Detroit,DET,9020,Atlanta,ATL,9024,18,31,344,55,25,32,271,4,1,8,3,22,73,0,5,17,0,0,0,0,0,0,0,1,0,0,2,20,1,1,3,3,19,4,15,0,6,11,0,0,31:08,0,0,0,7,14,0,10,0,
Green Bay,GB,9021,Tennessee,TEN,9007,55,7,180,59,13,30,101,1,7,39,7,22,79,0,4,8,2,20,0,0,0,0,0,0,0,0,1,10,7,7,2,2,10,3,7,0,4,15,0,2,34:24,0,0,0,0,0,0,7,0,
Houston,HOU,9031,Minnesota,MIN,9022,6,23,345,73,16,30,171,1,1,3,5,42,174,1,8,14,0,0,0,1,1,0,0,0,0,0,9,60,0,0,2,2,22,11,8,3,9,18,0,1,25:14,0,0,0,7,6,3,7,0,
Indianapolis,IND,9001,Kansas City,KC,9010,20,13,507,67,10,22,155,0,1,7,3,44,352,1,2,4,2,32,1,1,1,0,0,0,0,0,4,48,2,2,2,2,22,13,6,3,2,10,0,1,27:40,1,0,0,3,0,10,0,0,I032
Jacksonville,JAC,9029,New England,NE,9003,16,23,349,71,24,41,246,2,3,21,7,27,103,0,2,3,2,4,0,0,0,0,0,0,0,0,5,47,1,1,3,4,23,6,15,2,4,12,0,0,32:35,0,0,0,3,10,3,7,0,
