Arizona,ARI,9017,8,263,153,2502,495,176,293,1781,13,13,81,35,189,721,3,34,86,13,189,3,6,4,0,0,1,0,0,47,378,30,32,13,15,182,49,113,20,42,91,3,5,245:01,3,3339,497,169,264,2341,20,11,55,222,998,8,26,44
Atlanta,ATL,9024,8,213,173,2763,501,203,310,2096,9,10,41,30,181,667,11,22,66,8,110,1,5,4,0,2,0,1,3,57,552,23,25,11,14,195,62,117,16,53,114,9,13,273:23,3,3318,562,209,312,2310,11,15,89,235,1008,11,18,49
Baltimore,BAL,9030,8,190,214,3064,520,193,288,2271,16,21,135,33,211,793,5,19,37,3,49,1,1,1,0,1,0,1,2,59,493,18,19,19,22,168,55,97,16,38,109,9,13,243:11,2,2858,538,206,325,2064,10,14,109,199,794,7,25,52
Buffalo,BUF,9000,7,176,173,2431,465,166,286,1788,15,11,42,44,168,643,4,10,15,8,193,2,3,3,0,0,0,1,3,72,670,19,22,8,10,134,48,75,11,31,92,3,7,208:10,2,2384,442,149,222,1517,12,20,145,200,867,8,29,65
Carolina,CAR,9028,7,191,136,2398,511,173,302,1602,7,20,99,48,189,796,6,16,33,12,133,2,5,4,0,0,0,0,0,44,370,20,22,13,16,146,56,80,10,30,88,4,5,216:15,2,2444,462,117,216,1436,11,13,87,233,1008,8,17,53
Chicago,CHI,9019,7,140,202,2396,415,135,212,1500,16,12,78,18,191,896,2,10,21,4,30,0,1,4,0,0,0,1,3,52,485,10,13,17,18,136,45,76,15,41,99,4,7,222:27,0,2331,459,151,247,1562,8,13,64,199,769,5,14,26
Cincinnati,CIN,9005,7,198,132,2580,448,185,274,1809,9,20,121,35,154,771,3,14,35,8,61,0,5,4,0,0,0,1,1,55,440,23,24,10,13,146,43,88,15,39,90,1,2,216:12,0,2753,445,153,231,1947,15,9,45,205,806,9,15,30
Cleveland,CLE,9006,8,167,216,3243,533,162,275,2067,15,13,78,31,245,1176,8,21,52,5,48,1,10,8,0,0,0,2,4,67,527,15,18,14,14,149,32,99,18,54,118,2,7,251:55,1,2803,526,193,304,2131,14,27,159,195,672,2,26,62
Dallas,DAL,9014,7,133,171,2359,421,152,231,1638,8,13,78,25,177,721,7,22,58,3,33,0,1,1,0,0,0,0,0,51,374,13,13,14,14,151,48,79,24,28,80,3,7,234:25,0,2421,436,155,223,1528,6,13,86,200,893,6,15,27
Denver,DEN,9009,7,168,112,1828,442,152,243,1203,5,29,195,31,170,625,5,19,26,9,247,3,12,8,0,1,1,0,0,58,541,16,16,18,19,134,31,92,11,32,98,3,4,219:28,4,2455,453,167,266,1785,7,12,79,175,670,5,17,30
