"Abdullah, Ameer",14773,DET,DET,9020,RB,7,0,0,0,0,0,0,0,0,62,222,1,0,21,13,113,1,0,0,0,0,0,0,0,0,0,0,0,1
"Abdul-Quddus, Isa",12137,DET,DET,9020,S,1,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adams, Davante",14060,GB,GB,9021,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,15,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agholor, Nelson",14774,PHI,PHI,9016,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,17,8,105,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aiken, Kamar",12226,BAL,BAL,9030,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,38,19,271,2,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Dwayne",12338,IND,IND,9001,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,11,8,71,1,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Javorius",15480,BAL,BAL,9030,RB,7,0,0,0,0,0,0,0,0,33,162,0,0,7,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Keenan",13076,SD,SD,9012,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,84,62,690,3,0,0,0,0,0,0,0,0,0,0,0,1
"Alualu, Tyson",11420,JAC,JAC,9029,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amendola, Danny",11321,NE,NE,9003,WR,6,0,0,0,0,0,0,0,0,1,3,0,0,31,25,289,2,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, C.J.",13080,DEN,DEN,9009,RB,6,0,0,0,0,0,0,0,0,67,180,0,0,17,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, Colt",11792,IND,IND,9001,S,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrews, Antonio",14072,TEN,TEN,9007,RB,4,0,0,0,0,0,0,0,0,38,138,2,0,7,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0
"Artis-Payne, Cameron",14790,CAR,CAR,9028,RB,3,0,0,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asiata, Matt",12753,MIN,MIN,9022,RB,6,0,0,0,0,0,0,0,0,11,52,0,0,7,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austin, Miles",2710,PHI,PHI,9016,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,21,11,185,1,0,0,0,0,0,0,0,0,0,0,0,0
