Arizona,ARI,9017,13,405,252,4191,786,277,471,3051,18,24,165,57,291,1140,8,48,125,16,221,3,13,9,0,0,2,0,0,77,586,44,47,25,27,310,75,196,39,75,162,4,8,421:51,3,5427,854,294,459,3888,31,21,131,374,1539,12,42,88
Atlanta,ATL,9024,13,279,295,4534,819,298,450,3161,17,15,76,46,354,1373,17,31,84,14,136,1,7,6,0,2,0,1,3,88,874,29,31,19,23,291,78,186,27,83,186,10,19,416:39,3,4870,879,341,520,3511,17,28,205,331,1359,11,32,81
Baltimore,BAL,9030,13,278,326,4516,829,288,459,3228,27,28,178,56,342,1288,6,32,57,4,52,1,5,7,0,1,0,1,4,99,931,25,28,28,35,260,77,164,19,60,175,11,19,397:27,2,4656,865,342,534,3451,17,20,151,311,1205,7,37,77
Buffalo,BUF,9000,13,316,301,4664,850,297,507,3302,24,19,111,74,324,1362,9,19,31,13,213,2,5,6,0,1,1,1,4,124,1086,31,38,18,22,239,95,128,16,66,180,4,10,399:15,3,4620,819,248,392,2777,21,32,227,395,1843,14,48,114
Carolina,CAR,9028,13,411,243,4002,852,309,527,2902,16,40,276,73,285,1100,8,34,68,21,255,4,18,12,0,0,0,0,0,85,726,45,48,26,31,288,108,158,22,66,166,6,9,425:47,4,4757,870,237,401,2912,28,24,186,445,1845,15,41,120
Chicago,CHI,9019,13,272,314,4439,804,262,424,2805,22,29,201,42,351,1634,7,16,32,7,80,0,4,7,0,0,0,2,5,89,830,24,28,26,32,254,83,147,24,75,180,5,9,411:25,0,4552,844,271,436,3077,16,23,134,385,1475,12,28,53
Cincinnati,CIN,9005,13,354,229,4404,820,328,501,3154,15,34,224,69,285,1250,6,32,89,16,144,1,8,5,0,0,0,1,1,88,755,41,42,20,24,270,82,159,29,67,161,5,9,400:14,1,4895,815,280,422,3416,27,23,136,370,1479,14,28,60
Cleveland,CLE,9006,13,240,357,5007,825,262,423,3300,26,26,146,45,376,1707,11,35,80,8,114,2,13,9,0,0,0,2,4,100,913,22,26,20,23,249,58,163,28,79,184,6,16,405:46,2,4450,846,315,499,3333,19,43,286,304,1117,4,41,123
Dallas,DAL,9014,13,230,305,4353,807,272,423,2874,14,25,209,46,359,1479,13,45,108,6,64,1,2,2,0,0,0,1,1,94,716,22,22,25,26,251,81,134,36,55,156,6,14,415:49,1,4232,789,270,416,2698,12,27,164,346,1534,8,33,84
Denver,DEN,9009,13,281,225,3542,821,261,448,2446,13,44,290,69,329,1096,8,29,52,11,286,4,18,12,0,1,1,0,1,92,861,27,28,26,30,251,65,164,22,61,185,7,12,406:01,5,4410,857,301,492,3119,14,32,201,333,1291,9,35,69
Detroit,DET,9020,13,267,336,4531,817,288,421,3025,20,34,230,47,362,1506,18,48,102,6,56,1,15,8,0,1,2,0,2,83,746,26,31,17,17,265,51,188,26,63,173,6,12,405:21,2,4431,848,341,531,3400,25,35,210,282,1031,4,36,73
