Arizona,ARI,9017,9,302,185,2845,547,190,325,2009,14,15,93,42,207,836,5,35,87,14,213,3,7,4,0,0,2,0,0,56,444,34,36,16,18,212,54,133,25,50,108,3,5,283:53,3,3790,581,198,312,2675,23,14,84,255,1115,9,28,55
Atlanta,ATL,9024,9,229,190,3081,565,218,336,2281,11,10,41,34,219,800,11,25,71,10,112,1,5,4,0,2,0,1,3,63,615,24,26,14,17,212,64,132,16,58,129,9,13,305:31,3,3620,623,239,357,2595,12,17,107,249,1025,11,22,62
Baltimore,BAL,9030,9,210,236,3322,590,215,333,2439,18,24,155,46,233,883,5,22,42,4,52,1,1,1,0,1,0,1,3,68,614,20,22,19,23,190,62,112,16,46,123,9,14,272:39,2,3255,605,240,370,2372,13,15,117,220,883,7,27,55
Buffalo,BUF,9000,9,231,207,3146,586,209,357,2269,17,14,72,57,215,877,6,13,22,10,209,2,5,6,0,1,1,1,3,90,808,24,28,12,14,165,65,88,12,44,121,3,8,272:39,3,3084,557,177,261,1803,14,27,198,269,1281,11,36,77
Carolina,CAR,9028,9,255,175,3042,629,214,374,2111,11,26,144,57,229,931,7,24,43,14,132,2,8,6,0,0,0,0,0,55,460,27,29,18,22,190,75,103,12,42,116,4,5,284:22,2,3174,593,153,272,1917,15,18,120,303,1257,11,26,86
Chicago,CHI,9019,9,199,234,3020,537,178,291,1953,17,15,105,29,231,1067,3,11,22,5,69,0,3,6,0,0,0,2,4,62,584,17,20,20,23,178,58,104,16,53,126,5,8,290:24,0,3174,592,197,311,2143,13,16,86,265,1031,7,21,36
Cincinnati,CIN,9005,9,235,152,3049,562,217,340,2127,11,26,163,48,196,922,3,21,54,9,61,0,5,4,0,0,0,1,1,66,530,27,28,13,16,185,56,110,19,51,118,2,4,283:41,0,3380,573,196,296,2348,18,15,75,262,1032,10,22,50
Cleveland,CLE,9006,10,186,277,4073,658,208,339,2685,21,16,96,38,303,1388,9,29,71,6,60,1,12,9,0,0,0,2,4,83,743,16,20,16,16,182,38,124,20,63,144,4,12,308:35,1,3358,644,241,382,2602,16,36,228,226,756,2,33,92
Dallas,DAL,9014,9,166,214,3148,560,199,306,2171,9,16,104,37,238,977,10,28,71,5,52,0,1,1,0,0,0,0,0,65,497,16,16,18,19,188,58,99,31,40,109,5,9,302:48,0,3048,560,199,290,1979,9,20,120,250,1069,6,19,44
Denver,DEN,9009,9,205,168,2496,584,190,310,1645,8,32,209,42,242,851,7,25,38,9,247,3,12,8,0,1,1,0,1,71,652,20,21,19,20,168,37,116,15,41,124,5,7,267:22,4,2985,569,207,346,2211,10,18,115,205,774,6,22,43
Detroit,DET,9020,9,167,261,3458,597,218,311,2342,16,23,148,32,263,1116,14,29,56,4,32,1,10,7,0,1,1,0,2,58,509,15,20,10,10,176,24,127,25,41,120,5,10,265:14,2,2989,575,239,377,2387,16,22,139,176,602,2,21,43
Green Bay,GB,9021,9,219,185,3344,595,189,324,2298,12,23,126,46,248,1046,8,32,77,11,115,1,6,2,0,0,0,2,3,63,537,25,26,12,14,174,52,100,22,40,110,5,8,263:28,1,3099,561,198,313,2127,21,22,143,226,972,4,18,29
Houston,HOU,9031,9,184,211,3063,574,187,304,2001,16,24,162,44,246,1062,7,25,57,7,75,1,3,4,0,0,0,1,2,65,560,18,22,11,13,201,46,134,21,53,141,4,13,260:39,1,3211,654,224,395,2426,17,20,117,239,785,4,27,59
Indianapolis,IND,9001,9,200,227,3548,611,211,341,2514,16,13,73,40,257,1034,9,34,76,10,158,2,5,2,0,0,0,1,2,62,504,22,24,11,13,189,48,114,27,56,133,5,8,272:51,2,3183,615,210,369,2272,18,18,104,228,911,4,19,43
Jacksonville,JAC,9029,9,192,255,3259,614,227,340,2416,17,19,146,45,255,843,8,27,74,5,49,1,10,6,0,1,0,0,1,60,526,18,22,14,18,178,39,118,21,44,125,4,7,261:16,2,3093,597,197,356,2229,19,28,152,213,864,1,23,56
Kansas City,KC,9010,9,224,195,3073,580,194,338,2199,17,26,163,58,216,874,5,17,37,13,154,1,5,3,0,1,0,1,2,56,501,22,23,21,26,173,61,94,18,41,117,3,5,281:04,2,3066,569,189,301,2010,10,31,167,237,1056,11,17,41
Miami,MIA,9002,9,191,225,3512,618,195,310,2292,17,20,156,34,288,1220,8,36,88,7,100,2,7,2,0,0,0,1,1,74,602,22,24,8,10,183,47,116,20,31,105,2,12,251:43,2,3152,558,215,337,2227,15,27,250,194,925,6,17,37
Minnesota,MIN,9022,9,198,154,3029,561,201,318,2052,11,21,140,36,222,977,5,17,36,6,138,1,5,5,0,0,0,1,1,48,422,17,19,22,26,174,71,84,19,40,114,4,7,281:35,1,2958,559,165,260,1633,7,25,192,274,1325,9,32,69
New England,NE,9003,9,303,169,3093,585,218,357,2301,14,30,207,46,198,792,4,15,25,9,125,0,9,4,0,0,1,0,0,64,593,34,34,21,21,223,57,147,19,56,115,5,8,275:03,0,3768,605,251,370,2933,24,21,110,214,835,10,13,41
New Orleans,NO,9026,10,255,315,4243,636,232,348,2931,28,22,150,49,266,1312,7,21,44,4,25,0,9,9,0,0,0,0,3,82,718,27,32,10,15,240,66,152,22,67,142,7,10,319:30,0,4145,696,289,409,3132,20,24,175,263,1013,11,23,49
New York Giants,NYG,9015,10,273,253,4209,688,272,410,3099,19,12,65,55,266,1110,7,20,49,14,206,2,13,9,0,2,1,1,2,71,554,27,29,23,23,209,47,130,32,56,135,3,6,285:12,4,3569,651,248,384,2619,21,15,81,252,950,3,27,54
New York Jets,NYJ,9004,9,217,184,2866,567,195,342,2073,15,21,147,40,204,793,2,28,56,10,61,0,8,9,0,0,0,0,0,52,516,25,25,14,17,178,54,111,13,54,130,3,8,281:52,0,3245,600,196,325,2195,17,10,53,265,1050,8,30,73
Oakland,OAK,9011,9,227,241,3677,624,246,383,2639,16,19,102,49,222,1038,6,19,42,9,39,0,6,5,0,0,0,0,1,75,611,26,27,13,16,182,43,121,18,53,119,3,5,266:39,0,3368,566,226,347,2447,23,12,91,207,921,4,10,17
Philadelphia,PHI,9016,9,212,184,3223,622,224,351,2221,15,23,155,46,248,1002,3,26,51,12,174,2,13,8,0,0,1,0,0,68,518,21,23,15,19,204,69,105,30,40,125,6,11,243:27,2,3367,637,228,358,2311,11,18,142,261,1056,10,28,96
Pittsburgh,PIT,9008,10,236,191,3714,663,263,393,2784,17,28,163,43,242,930,3,28,69,9,210,1,9,9,0,0,0,5,7,58,585,21,25,20,25,194,62,112,20,43,124,4,9,291:46,1,3849,609,212,328,2588,15,23,149,258,1261,9,28,62
