"Abdullah, Ameer",14773,DET,DET,9020,RB,5,0,0,0,0,0,0,0,0,40,131,1,0,17,10,92,1,0,0,0,0,0,0,0,0,0,0,0,1
"Adams, Davante",14060,GB,GB,9021,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,15,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agholor, Nelson",14774,PHI,PHI,9016,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,17,8,105,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aiken, Kamar",12226,BAL,BAL,9030,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,27,15,243,1,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Dwayne",12338,IND,IND,9001,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,38,1,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Javorius",15480,BAL,BAL,9030,RB,5,0,0,0,0,0,0,0,0,26,124,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Keenan",13076,SD,SD,9012,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,56,39,444,3,0,0,0,0,0,0,0,0,0,0,0,1
"Alualu, Tyson",11420,JAC,JAC,9029,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amendola, Danny",11321,NE,NE,9003,WR,4,0,0,0,0,0,0,0,0,1,3,0,0,13,10,98,1,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, C.J.",13080,DEN,DEN,9009,RB,5,0,0,0,0,0,0,0,0,54,139,0,0,13,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrews, Antonio",14072,TEN,TEN,9007,RB,2,0,0,0,0,0,0,0,0,19,58,2,0,6,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Artis-Payne, Cameron",14790,CAR,CAR,9028,RB,2,0,0,0,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asiata, Matt",12753,MIN,MIN,9022,RB,4,0,0,0,0,0,0,0,0,6,25,0,0,4,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austin, Miles",2710,PHI,PHI,9016,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,12,4,73,1,0,0,0,0,0,0,0,0,0,0,0,0
"Austin, Tavon",13088,STL,STL,9025,WR,5,0,0,0,0,0,0,0,0,13,99,1,0,25,16,144,3,0,0,0,0,0,0,0,0,0,0,0,0
"Avant, Jason",2642,KC,KC,9010,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bailey, Dan",12149,DAL,DAL,9014,PK,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,8,8,0,4,3,0,1,0
"Bailey, Stedman",13090,STL,STL,9025,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,17,9,161,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baldwin, Doug",12173,SEA,SEA,9013,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,27,23,268,2,0,0,0,0,0,0,0,0,0,0,0,0
"Barnidge, Gary",2890,CLE,CLE,9006,TE,5,0,0,0,0,0,0,0,0,0,0,0,0,32,24,374,3,0,0,0,0,0,0,0,0,0,0,0,0
"Barth, Connor",3203,TB,TB,9023,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,1,2,0,0
"Beasley, Cole",12699,DAL,DAL,9014,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,27,22,214,0,0,0,0,0,0,0,0,0,0,0,0,1
"Beckham Jr., Odell",14092,NYG,NYG,9015,WR,5,0,0,0,0,0,0,0,0,1,3,0,0,50,31,428,3,0,0,0,0,0,0,0,0,0,0,0,0
"Bell, Blake",14798,SF,SF,9027,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bell, Joique",11754,DET,DET,9020,RB,3,0,0,0,0,0,0,0,0,20,22,1,0,5,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bell, Le'Veon",13109,PIT,PIT,9008,RB,3,0,0,0,0,0,0,0,0,62,302,3,0,20,18,107,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bellamy, Joshua",14801,CHI,CHI,9019,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,15,7,79,1,0,0,0,0,0,0,0,0,0,0,0,0
"Benjamin, Travis",12374,CLE,CLE,9006,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,39,22,411,4,0,0,0,0,0,0,0,0,0,0,0,1
"Bennett, Martellus",2892,CHI,CHI,9019,TE,5,0,0,0,0,0,0,0,0,0,0,0,0,42,28,233,2,0,0,0,0,0,0,0,0,0,0,0,0
"Bernard, Giovani",13110,CIN,CIN,9005,RB,5,0,0,0,0,0,0,0,0,68,372,1,0,21,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bersin, Brenton",13639,CAR,CAR,9028,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blount, LeGarrette",11746,NE,NE,9003,RB,3,0,0,0,0,0,0,0,0,33,156,3,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blue, Alfred",14103,HOU,HOU,9031,RB,5,0,0,0,0,0,0,0,0,57,226,1,0,4,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bohanon, Tommy",13116,NYJ,NYJ,9004,RB,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolden, Brandon",12754,NE,NE,9003,RB,2,0,0,0,0,0,0,0,0,6,2,0,0,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boldin, Anquan",2267,SF,SF,9027,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,38,23,231,2,0,0,0,0,0,0,0,0,0,0,0,0
"Bortles, Blake",14108,JAC,JAC,9029,QB,5,108,189,1299,4,10,0,14,62,14,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boswell, Chris",14110,PIT,PIT,9008,PK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,1,0,0
"Bowe, Dwayne",2758,CLE,CLE,9006,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boyle, Nick",14812,BAL,BAL,9030,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,9,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bradford, Sam",11411,PHI,PHI,9016,QB,5,120,190,1281,6,8,0,7,52,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brady, Tom",1812,NE,NE,9003,QB,4,116,160,1387,0,11,0,11,62,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brate, Cameron",14115,TB,TB,9023,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
