Arizona,ARI,9017,5,190,90,1662,322,118,193,1176,7,8,37,25,121,486,2,19,50,11,189,3,5,2,0,0,1,0,0,29,202,23,24,7,7,115,36,64,15,19,51,3,4,149:53,3,1965,295,97,152,1291,13,7,35,136,674,7,16,24
Atlanta,ATL,9024,5,162,112,1832,314,135,207,1440,6,6,21,23,101,392,8,13,43,6,89,1,5,4,0,2,0,1,3,33,334,17,19,8,10,123,38,73,12,39,76,4,4,172:03,3,2031,350,120,185,1401,6,9,55,156,630,10,14,36
Baltimore,BAL,9030,5,123,137,1888,342,129,195,1391,9,15,99,25,132,497,4,11,22,3,49,1,1,1,0,1,0,0,1,42,368,12,13,11,13,102,37,53,12,24,71,6,10,149:46,2,1797,339,122,195,1207,6,8,52,136,590,5,16,31
Buffalo,BUF,9000,5,124,105,1781,341,131,224,1370,10,9,35,35,108,411,2,8,10,7,149,1,3,3,0,0,0,0,2,54,490,13,16,5,7,86,29,49,8,23,67,2,4,146:48,1,1641,301,97,138,1001,9,14,100,149,640,6,23,49
Carolina,CAR,9028,4,108,71,1356,286,106,179,988,4,9,36,24,98,368,4,8,12,8,119,2,2,3,0,0,0,0,0,28,247,12,12,8,11,83,30,45,8,20,52,2,2,121:31,2,1288,259,67,121,759,7,7,50,131,529,2,10,35
Chicago,CHI,9019,5,86,142,1523,283,91,140,929,11,9,57,12,134,594,2,7,8,2,15,0,0,2,0,0,0,0,2,39,371,5,8,11,11,94,32,52,10,32,73,3,6,156:11,0,1582,327,103,173,1001,6,11,61,143,581,2,9,20
Cincinnati,CIN,9005,5,148,101,1856,314,129,187,1313,7,15,92,22,112,543,1,10,28,4,0,0,5,4,0,0,0,1,1,42,326,18,19,5,7,109,35,62,12,28,63,1,2,156:21,0,2102,320,108,160,1486,11,6,32,154,616,8,11,21
Cleveland,CLE,9006,5,118,132,2002,324,98,166,1255,10,10,63,22,148,747,6,12,33,1,0,0,5,4,0,0,0,2,3,43,364,11,12,11,11,94,20,65,9,36,75,2,4,157:35,0,1887,324,122,188,1445,9,18,112,118,442,2,13,31
Dallas,DAL,9014,5,101,131,1747,309,120,177,1271,7,11,65,18,121,476,6,16,47,2,24,0,1,1,0,0,0,0,0,39,288,11,11,8,8,110,26,65,19,18,55,2,4,165:59,0,1741,310,125,170,1210,5,11,80,129,531,5,12,22
Denver,DEN,9009,5,113,79,1390,320,118,182,964,3,22,144,24,116,426,4,13,16,7,185,2,8,7,0,1,0,0,0,39,367,11,11,12,12,89,16,62,11,22,68,2,3,149:07,3,1513,309,120,189,1155,6,12,79,108,358,2,9,17
Detroit,DET,9020,5,83,138,1877,305,112,146,1245,9,12,94,11,147,632,8,14,27,3,32,1,7,6,0,1,0,0,2,32,265,8,11,3,3,104,11,75,18,24,65,2,4,146:18,2,1606,327,147,233,1362,7,7,34,87,244,2,13,23
Green Bay,GB,9021,5,137,81,1582,313,86,162,931,5,20,111,24,131,651,4,11,28,8,109,1,4,1,0,0,0,1,1,43,330,16,16,8,9,100,36,53,11,23,60,3,5,157:47,1,1815,312,108,153,1184,13,8,52,151,631,2,12,18
Houston,HOU,9031,5,97,135,1699,318,94,162,1128,9,6,40,25,150,571,6,17,36,2,17,0,0,0,0,0,0,1,1,40,327,9,11,7,9,123,29,80,14,31,82,3,8,145:16,0,1981,386,137,242,1500,8,9,50,135,481,3,15,29
Indianapolis,IND,9001,5,99,113,1994,340,122,188,1434,8,6,32,21,146,560,4,25,50,5,143,1,3,0,0,0,0,1,2,38,314,11,12,5,7,104,27,61,16,28,66,3,4,144:03,1,1674,318,113,192,1214,8,8,34,118,460,3,7,14
Jacksonville,JAC,9029,5,93,145,1815,341,124,183,1300,7,11,83,21,147,515,6,13,38,1,19,0,4,2,0,0,0,0,0,35,336,9,10,8,11,94,20,65,9,23,64,2,4,142:52,0,1710,322,108,189,1237,10,14,62,119,473,0,16,47
Kansas City,KC,9010,5,117,143,1916,334,119,196,1423,13,11,73,24,127,493,4,10,17,2,55,1,2,2,0,1,0,1,2,28,218,11,12,11,14,102,34,56,12,17,60,2,2,154:04,2,1718,321,109,173,1169,5,22,122,126,549,5,11,32
Miami,MIA,9002,4,65,101,1598,270,76,122,956,7,1,8,14,147,642,3,19,44,3,40,0,0,0,0,0,0,1,1,34,267,7,8,3,4,74,16,48,10,14,52,1,10,102:42,0,1259,246,97,171,982,7,10,98,65,277,0,5,15
Minnesota,MIN,9022,4,80,73,1431,261,92,146,929,5,8,44,20,107,502,3,7,20,4,134,1,3,4,0,0,0,0,0,27,224,8,9,6,8,74,30,39,5,17,48,3,5,118:29,1,1207,239,77,115,661,2,13,113,111,546,6,11,21
New England,NE,9003,4,149,76,1370,252,92,140,919,6,16,104,15,96,451,3,6,6,6,81,0,5,1,0,0,0,0,0,31,278,17,17,10,10,108,26,69,13,24,45,0,3,119:20,0,1695,265,116,160,1325,11,11,62,94,370,6,5,10
New Orleans,NO,9026,5,103,143,2045,314,101,155,1366,9,7,42,23,152,679,6,14,30,2,0,0,3,3,0,0,0,0,3,40,385,7,11,8,10,112,29,72,11,35,73,4,5,154:27,0,1937,340,144,208,1510,6,15,104,117,427,5,10,19
New York Giants,NYG,9015,5,132,109,1924,340,147,217,1521,8,7,50,30,116,403,3,12,32,5,26,0,8,3,0,1,1,1,1,36,296,12,13,13,13,105,27,66,12,32,72,1,2,145:16,1,1868,328,131,197,1412,10,4,5,127,456,2,15,32
New York Jets,NYJ,9004,4,95,55,1121,249,72,141,742,5,7,55,20,101,379,1,13,28,6,47,0,6,7,0,0,0,0,0,32,336,11,11,6,8,80,29,44,7,24,58,0,1,129:20,0,1425,269,88,145,916,7,2,8,122,509,4,11,27
Oakland,OAK,9011,5,107,124,1912,333,135,206,1496,8,10,45,26,117,416,3,9,19,5,10,0,4,4,0,0,0,0,1,44,311,11,12,8,10,98,17,66,15,31,69,3,5,150:17,0,1694,314,126,193,1244,10,9,69,112,450,2,6,7
Philadelphia,PHI,9016,5,117,103,1882,363,140,215,1398,8,11,76,28,137,484,1,15,29,6,67,0,8,7,0,0,0,0,0,35,276,12,14,7,9,106,30,58,18,17,60,2,5,125:08,0,1695,320,120,190,1229,8,7,52,123,466,5,18,68
Pittsburgh,PIT,9008,5,120,95,1790,336,133,189,1285,9,16,86,15,131,505,1,13,25,3,127,1,4,3,0,0,0,3,4,31,304,12,14,7,11,92,33,53,6,26,64,2,4,145:51,1,1788,294,104,147,1186,6,15,91,132,602,7,14,29
San Diego,SD,9012,5,116,134,1756,286,93,147,1094,8,8,46,19,131,662,5,13,28,4,27,0,3,3,0,0,0,0,1,33,263,11,13,9,11,115,24,79,12,25,64,0,1,161:14,0,2050,332,140,195,1591,11,14,86,123,459,2,12,30
Seattle,SEA,9013,5,111,98,1534,297,106,156,1071,5,10,72,14,131,463,3,16,31,1,32,0,5,6,0,2,0,1,1,33,321,11,11,11,11,93,36,55,2,27,70,3,4,159:25,2,1780,319,106,150,1068,6,22,124,147,712,1,15,22
San Francisco,SF,9027,5,75,140,2034,319,127,177,1494,9,9,82,12,133,540,6,7,8,3,26,0,1,0,0,0,0,1,1,29,206,8,8,6,7,92,37,47,8,28,68,3,6,144:57,0,1536,312,95,151,891,4,16,98,145,645,4,16,41
St. Louis,STL,9025,5,84,113,1744,332,128,174,1177,5,19,100,20,139,567,3,19,35,5,44,0,5,4,0,0,0,0,0,35,263,9,9,7,10,72,25,43,4,20,64,1,4,138:59,0,1485,271,82,143,916,6,9,60,119,569,2,17,39
