Arizona,ARI,9017,11,355,229,3590,673,237,400,2588,17,21,147,50,252,1002,7,39,100,15,228,3,9,6,0,0,2,0,0,70,531,39,42,20,22,259,61,162,36,62,133,3,6,350:05,3,4510,709,242,383,3243,27,17,104,309,1267,11,35,67
Atlanta,ATL,9024,11,260,234,3722,693,261,396,2657,13,12,52,40,285,1065,13,28,75,13,136,1,6,5,0,2,0,1,3,75,762,28,30,15,19,255,69,161,25,71,156,9,15,359:24,3,4321,751,286,434,3080,16,20,132,297,1241,11,27,70
Baltimore,BAL,9030,11,259,276,3873,714,255,407,2845,21,27,174,52,280,1028,6,26,48,4,52,1,3,5,0,1,0,1,4,85,801,24,27,24,30,222,73,133,16,52,150,11,17,335:01,2,3979,735,287,448,2896,16,16,124,271,1083,7,33,66
Buffalo,BUF,9000,11,266,257,3915,706,248,426,2795,20,16,78,62,264,1120,8,16,26,11,213,2,5,6,0,1,1,1,4,104,943,26,32,15,18,206,80,110,16,52,148,4,10,336:06,3,3818,692,218,335,2314,17,30,211,327,1504,12,44,100
Carolina,CAR,9028,11,332,205,3438,732,260,444,2462,13,33,199,65,255,976,7,30,59,18,245,4,13,10,0,0,0,0,0,71,579,35,37,25,30,235,92,128,15,57,146,4,6,357:43,4,3836,733,190,333,2308,20,21,158,379,1528,12,37,107
Chicago,CHI,9019,11,231,264,3774,678,220,361,2360,20,22,150,36,295,1414,3,12,24,6,71,0,4,7,0,0,0,2,5,74,679,19,23,24,27,214,67,125,22,62,152,5,9,348:23,0,3811,714,234,374,2593,14,19,101,321,1218,9,25,49
Cincinnati,CIN,9005,11,297,193,3777,691,273,424,2679,15,29,187,62,238,1098,4,26,68,14,113,1,7,4,0,0,0,1,1,79,673,35,36,15,18,228,68,136,24,59,141,3,6,345:03,1,4133,703,239,363,2862,23,19,112,321,1271,12,24,52
Cleveland,CLE,9006,11,213,310,4409,715,228,373,2917,23,16,96,40,326,1492,9,31,73,8,114,2,12,9,0,0,0,2,4,85,758,19,23,18,19,203,42,139,22,67,159,6,14,339:05,2,3696,712,269,430,2877,18,38,242,244,819,2,34,94
Dallas,DAL,9014,11,204,261,3652,666,228,357,2476,11,20,170,44,289,1176,11,33,84,6,64,1,1,1,0,0,0,1,1,80,616,20,20,21,22,224,71,120,33,53,136,6,12,366:24,1,3644,684,241,358,2378,12,24,147,302,1266,6,28,69
Denver,DEN,9009,11,252,207,3144,704,231,384,2168,11,37,231,57,283,976,8,27,41,10,261,3,13,10,0,1,1,0,1,85,816,25,26,21,23,212,53,142,17,51,154,6,9,337:06,4,3807,714,250,415,2684,13,26,162,273,1123,9,27,51
Detroit,DET,9020,11,230,288,3901,702,250,363,2665,18,30,193,40,309,1236,15,38,79,4,32,1,12,8,0,1,2,0,2,69,593,22,27,14,14,226,36,164,26,52,144,5,10,338:27,2,3794,715,288,450,2975,21,28,170,237,819,4,28,58
Green Bay,GB,9021,11,262,215,3976,720,233,393,2735,14,30,185,52,297,1241,10,38,95,11,115,1,8,3,0,0,0,3,4,70,594,28,29,19,21,216,67,119,30,49,137,5,10,322:38,1,3784,704,236,390,2511,24,26,173,288,1273,4,23,41
Houston,HOU,9031,11,232,234,3598,693,231,387,2416,17,29,191,59,277,1182,8,32,70,10,144,1,3,4,0,0,0,1,2,74,654,24,28,13,15,243,61,157,25,66,172,4,13,330:21,1,3937,793,262,457,2862,22,22,136,314,1075,5,31,68
Indianapolis,IND,9001,11,249,260,4267,744,256,423,3001,20,19,111,51,302,1266,9,39,82,14,167,3,6,3,0,0,0,1,2,75,591,26,29,16,18,229,53,143,33,70,163,5,8,337:55,3,3795,747,259,443,2783,22,23,121,281,1012,4,26,60
Jacksonville,JAC,9029,11,236,299,3944,750,278,418,2918,21,25,175,50,307,1026,9,35,93,5,49,1,11,7,0,1,0,0,1,74,649,20,25,22,26,216,46,146,24,53,153,6,10,318:17,2,3821,725,248,436,2765,22,34,187,255,1056,1,25,61
Kansas City,KC,9010,11,287,220,3689,705,234,406,2634,20,30,197,67,269,1055,5,21,47,14,171,2,8,6,0,1,0,1,2,69,594,28,30,26,32,216,78,115,23,52,142,4,6,344:00,3,3864,686,228,356,2497,12,35,188,295,1367,15,21,46
Miami,MIA,9002,11,225,287,4309,758,235,375,2786,23,23,166,44,360,1523,9,47,116,9,117,2,7,2,0,0,0,1,1,89,721,26,29,8,10,212,49,141,22,36,130,4,15,301:37,2,3695,669,261,419,2688,20,33,328,217,1007,6,19,39
Minnesota,MIN,9022,11,231,194,3675,688,239,383,2458,14,25,176,43,280,1217,5,25,54,8,136,1,7,6,0,0,0,1,1,65,585,20,23,24,29,214,87,105,22,52,139,4,9,344:41,1,3665,688,210,326,2055,8,31,240,331,1610,12,36,77
New England,NE,9003,11,347,212,3845,730,261,435,2780,15,35,231,61,260,1065,8,25,49,10,125,0,12,5,0,0,1,0,0,74,701,39,39,24,25,257,62,172,23,62,142,5,9,328:05,0,4425,728,294,451,3466,28,25,134,252,959,11,15,44
New Orleans,NO,9026,11,261,339,4605,702,253,375,3126,30,23,160,51,304,1479,8,23,48,5,49,0,10,9,0,0,0,0,3,92,800,27,32,12,17,254,68,163,23,70,154,7,11,343:07,0,4413,752,314,453,3350,20,26,185,273,1063,11,27,55
New York Giants,NYG,9015,11,287,273,4616,754,292,439,3401,20,12,65,59,303,1215,8,26,55,14,206,2,13,9,0,2,1,1,2,75,589,29,31,23,23,226,48,144,34,59,150,5,8,309:12,4,3901,718,274,435,2918,23,18,103,265,983,3,29,59
New York Jets,NYJ,9004,11,272,228,3563,710,245,435,2635,21,25,186,56,250,928,2,31,62,11,82,0,10,11,0,0,0,0,0,65,610,32,32,16,19,218,69,134,15,67,161,4,11,339:49,0,3923,735,237,401,2666,22,14,75,320,1257,10,38,93
Oakland,OAK,9011,11,264,280,4301,751,285,455,3110,19,25,131,69,271,1191,7,24,51,11,46,0,6,5,0,0,0,0,1,92,736,30,31,16,19,217,53,143,21,65,145,3,6,325:32,0,3991,682,263,410,2934,26,14,103,258,1057,5,18,38
Philadelphia,PHI,9016,11,243,274,4174,764,270,418,2781,25,26,178,54,320,1393,4,35,74,12,174,2,15,9,0,0,1,0,0,75,573,25,27,16,21,239,81,126,32,53,154,6,11,290:22,2,3977,767,273,426,2717,15,27,196,314,1260,10,33,105
Pittsburgh,PIT,9008,11,266,230,4150,722,284,423,3120,22,30,172,44,269,1030,4,29,72,9,210,1,10,9,0,0,0,6,9,64,650,23,28,23,28,220,68,130,22,48,135,4,10,323:46,1,4387,684,249,387,3068,16,25,159,272,1319,11,29,64
San Diego,SD,9012,11,244,307,4154,657,235,358,2793,18,21,137,38,278,1361,12,22,50,6,106,1,5,4,0,0,0,2,3,79,654,23,27,19,21,254,55,173,26,66,151,2,7,342:52,1,4295,757,323,470,3397,24,26,178,261,898,2,25,52
Seattle,SEA,9013,11,267,222,3574,682,240,383,2552,11,27,198,49,272,1022,9,29,64,8,120,0,10,8,0,3,0,1,5,81,717,23,30,21,22,214,87,121,6,57,144,5,6,341:43,3,4112,696,220,325,2526,18,37,197,334,1586,7,27,52
San Francisco,SF,9027,11,152,271,4377,734,270,391,3045,17,19,134,41,324,1332,12,25,50,7,71,0,2,1,0,0,0,1,2,73,510,13,14,18,19,175,57,104,14,45,143,6,11,294:33,0,3250,648,206,339,2182,10,32,200,277,1068,4,35,83
St. Louis,STL,9025,11,186,230,3751,720,260,375,2530,12,30,158,44,315,1221,6,45,80,9,73,0,14,10,0,1,1,1,2,89,655,18,20,15,23,166,62,85,19,37,143,3,10,310:30,1,3344,642,194,338,1990,8,15,103,289,1354,10,38,86
Tampa Bay,TB,9023,11,248,279,3727,720,262,385,2655,23,26,153,51,309,1072,5,35,109,10,98,1,15,10,0,2,0,1,2,109,894,22,26,23,32,223,66,132,25,61,146,5,9,327:33,3,4051,697,203,350,2497,16,22,153,325,1554,7,36,74
Tennessee,TEN,9007,11,203,257,3650,671,214,332,2465,20,32,218,41,307,1185,9,20,39,10,159,1,6,5,0,0,0,2,3,73,589,21,23,12,14,215,49,137,29,42,132,4,8,334:47,1,3459,670,235,371,2434,17,35,231,264,1025,6,34,66
Washington,WAS,9018,11,241,267,4033,692,233,375,2640,22,20,164,44,297,1393,5,30,66,9,156,1,11,8,0,0,1,1,2,72,596,25,26,19,22,211,48,141,22,62,149,6,11,343:30,1,3735,691,268,393,2677,16,17,110,281,1058,6,35,57
