"Cobbs, Patrick","2702            ","MIA","9002","RB","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","4       ","0   ","0 ","0","19","8    ","91  ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Coffman, Chase","11098           ","CIN","9005","TE","6","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","5","3     ","30  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Collie, Austin","11127           ","IND","9001","WR","9","6","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","71","58   ","649 ","8 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Collins, Kerry","1143            ","TEN","9007","QB","15","7","160 ","278","1823","8 ","14","1","13","91","10    ","1   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Collins, Todd S.","1154          ","CHI","9019","QB","14","1","10  ","27 ","68  ","5 ","0 ","0","2","15","0      ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Colquitt, Britton","11398        ","DEN","9009","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Colquitt, Dustin","3167          ","KC ","9010","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Colston, Marques","2681          ","NO ","9026","WR","15","11","0  ","0  ","0   ","0 ","0 ","0","0","0","1       ","1   ","0 ","0","131","84  ","1023","7 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Conner, John","11549             ","NYJ","9004","RB","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","8       ","44  ","1 ","0","4","2     ","9   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cook, Jared","11089              ","TEN","9007","TE","16","1","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","45","29   ","361 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cooley, Chris","3098             ","WAS","9018","TE","16","15","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","126","77  ","849 ","3 ","1","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Cooper, Riley","11569            ","PHI","9016","WR","13","2","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","18","7    ","116 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Copper, Terrance","2448          ","KC ","9010","WR","16","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","28","18   ","157 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cosby, Quan","11266              ","CIN","9005","WR","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","2","2     ","16  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cotchery, Jerricho","3105        ","NYJ","9004","WR","14","5","0   ","0  ","0   ","0 ","0 ","0","0","0","4       ","-3  ","0 ","0","86","41   ","433 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cox, Mike","2982                 ","KC ","9010","RB","7","2","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","4","4     ","27  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Crabtree, Michael","11010        ","SF ","9027","WR","16","15","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","101","55  ","741 ","6 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Crabtree, Tom","11692            ","GB ","9021","TE","16","1","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","7","4     ","61  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Crayton, Patrick","3140          ","SD ","9012","WR","10","2","0   ","1  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","42","28   ","514 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cribbs, Josh","2556              ","CLE","9006","WR","15","5","2   ","3  ","19  ","0 ","0 ","0","1","0","20      ","66  ","0 ","0","39","23   ","292 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Crosby, Mason","3189             ","GB ","9021","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","46","46","0","22     ","28 ","2","8","4","8","2","0"
"Croyle, Brodie","2631            ","KC ","9010","QB","15","1","8   ","19 ","38  ","1 ","0 ","0","4","29","0      ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Crumpler, Alge","1939            ","NE ","9003","TE","16","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","10","6    ","52  ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cruz, Victor","11721             ","NYG","9015","WR","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cumberland, Jeff","11723         ","NYJ","9004","TE","1","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","2","1     ","3   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cundiff, Bill","2202             ","BAL","9030","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","39","39","0","26     ","29 ","0","11","8","7","0","0"
"Curry, Dominique","11734         ","STL","9025","WR","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Curtis, Kevin D.","2274          ","MIA","9002","WR","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","1       ","6   ","0 ","0","2","1     ","6   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cutler, Jay","2608               ","CHI","9019","QB","15","15","261","432","3274","16","23","1","52","352","50   ","232 ","1 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","6"
"Daniel, Chase","11322            ","NO ","9026","QB","16","0","2   ","3  ","16  ","0 ","0 ","0","0","0","2       ","16  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Daniels, Owen","2637             ","HOU","9031","TE","11","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","68","38   ","471 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Darby, Kenneth","2830            ","STL","9025","RB","14","0","0   ","0  ","0   ","0 ","0 ","0","0","0","34      ","107 ","2 ","0","13","10   ","61  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, Britt","11822             ","DEN","9009","WR","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, Craig","2760              ","SD ","9012","WR","7","1","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","39","21   ","259 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, Fred","2905               ","WAS","9018","TE","16","9","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","31","21   ","316 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, James","11195             ","WAS","9018","RB","7","0","0    ","0  ","0   ","0 ","0 ","0","0","0","19      ","60  ","0 ","0","5","4     ","45  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, Kellen","2906             ","CHI","9019","TE","16","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","2","1     ","19  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, Rashied","8250            ","CHI","9019","WR","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","14","9    ","84  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Davis, Vernon","2606             ","SF ","9027","TE","16","16","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","93","56   ","914 ","7 ","1","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dawson, Phil","1699              ","CLE","9006","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","28","28","0","23     ","28 ","0","10","10","3","0","0"
"Decker, Eric","11497             ","DEN","9009","WR","14","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","8","6     ","106 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Delhomme, Jake","1556            ","CLE","9006","QB","5","4","93   ","149","872 ","7 ","2 ","0","6","49","8      ","-2  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Dickerson, Dorin","11637         ","HOU","9031","TE","7","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","1","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dickson, Ed","11480              ","BAL","9030","TE","15","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","23","11   ","152 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dixon, Anthony","11583           ","SF ","9027","RB","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","70      ","237 ","2 ","0","5","5     ","11  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dixon, Dennis","2907             ","PIT","9008","QB","2","2","22   ","32 ","254 ","1 ","0 ","0","5","41","5      ","32  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Dodge, Matt","11631              ","NYG","9015","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Doucet, Early","2908             ","ARI","9017","WR","10","5","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","5   ","0 ","0","59","26   ","291 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Douglas, Harry","2909            ","ATL","9024","WR","16","4","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","-5  ","0 ","0","53","22   ","294 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dray, Jim","11643                ","ARI","9017","TE","16","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","9","3     ","47  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dreessen, Joel","2531            ","HOU","9031","TE","16","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","55","36   ","518 ","4 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Driver, Donald","1676            ","GB ","9021","WR","15","15","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","86","51   ","565 ","4 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Dugan, Jeff","3144               ","MIN","9022","TE","16","4","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","2   ","0 ","0","5","4     ","30  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Dwyer, Jonathan","11598          ","PIT","9008","RB","1","0","0    ","0  ","0   ","0 ","0 ","0","0","0","9       ","28  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Edelman, Julian","11232          ","NE ","9003","WR","15","3","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","14  ","0 ","0","14","7    ","86  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Edwards, Armanti","11499         ","CAR","9028","WR","4","0","1    ","1  ","0   ","0 ","0 ","0","0","0","1       ","7   ","0 ","0","2","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Edwards, Braylon J.","2473       ","NYJ","9004","WR","16","15","0  ","0  ","0   ","0 ","0 ","0","0","0","1       ","4   ","0 ","0","101","53  ","904 ","7 ","1","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Edwards, Trent","2784            ","JAC","9029","QB","15","3","55  ","101","521 ","5 ","2 ","0","11","95","14    ","58  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Eldridge, Brody","11572          ","IND","9001","TE","14","8","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","9","5     ","39  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Epps, Dedrick","11645            ","MIA","9002","TE","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Evans, Heath","1953              ","NO ","9026","RB","16","8","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","2   ","0 ","0","11","7    ","41  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Evans, Lee","3077                ","BUF","9000","WR","13","13","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","83","37   ","578 ","4 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Fasano, Anthony","2620           ","MIA","9002","TE","15","14","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","60","39   ","528 ","4 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Faulk, Kevin","1621              ","NE ","9003","RB","2","2","0    ","0  ","0   ","0 ","0 ","0","0","0","8       ","45  ","0 ","0","10","6    ","62  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Favre, Brett","717               ","MIN","9022","QB","13","13","217","358","2509","19","11","0","22","139","17   ","8   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","5"
"Feeley, AJ","1980                ","STL","9025","QB","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Feely, Jay","2015                ","ARI","9017","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","5   ","1 ","0","0","0     ","0   ","0 ","0","29","29","0","24     ","27 ","0","8","6","8","2","0"
"Fells, Daniel","2706             ","STL","9025","TE","16","6","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","65","41   ","391 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Felton, Jerome","2910            ","DET","9020","RB","16","1","0   ","0  ","0   ","0 ","0 ","0","0","0","22      ","76  ","0 ","0","15","8    ","54  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Fiammetta, Tony","11128          ","CAR","9028","RB","14","10","0  ","0  ","0   ","0 ","0 ","0","0","0","7       ","22  ","0 ","0","10","5    ","34  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Fields, Brandon","3190           ","MIA","9002","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Figurs, Yamon","2776             ","CLE","9006","WR","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","1       ","-4  ","0 ","0","2","2     ","17  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Finley, Jermichael","2912        ","GB ","9021","TE","5","5","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","26","21   ","301 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Finneran, Brian","1713           ","ATL","9024","WR","16","1","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","31","19   ","166 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Fitzgerald, Larry","3061         ","ARI","9017","WR","16","15","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","173","90  ","1137","6 ","1","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Fitzpatrick, Ryan","2548         ","BUF","9000","QB","15","13","255","441","3000","15","23","0","24","145","40   ","269 ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","5"
"Flacco, Joe","2913               ","BAL","9030","QB","16","16","306","489","3622","10","25","0","40","294","43   ","84  ","1 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","4"
"Floyd, Malcom","1052             ","SD ","9012","WR","11","9","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","77","37   ","717 ","6 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Flynn, Matt","2914               ","GB ","9021","QB","16","1","40  ","66 ","433 ","2 ","3 ","0","7","38","9      ","26  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Folk, Nick","3188                ","NYJ","9004","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","37","37","0","30     ","39 ","1","11","14","3","2","0"
"Ford, Jacoby","11518             ","OAK","9011","WR","16","9","0   ","0  ","0   ","0 ","0 ","0","0","0","10      ","155 ","2 ","0","54","25   ","470 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Forsett, Justin","2915           ","SEA","9013","RB","16","5","0   ","0  ","0   ","0 ","0 ","0","0","0","118     ","523 ","2 ","0","50","33   ","252 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Forte, Matt","2916               ","CHI","9019","RB","16","16","0  ","0  ","0   ","0 ","0 ","0","0","0","237     ","1069","6 ","0","70","51   ","547 ","3 ","1","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Foschi, John Paul","2566         ","CIN","9005","TE","2","1","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Foster, Arian","11345            ","HOU","9031","RB","16","13","0  ","0  ","0   ","0 ","0 ","0","0","0","326     ","1614","16","0","84","66   ","604 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Freeman, Josh","11017            ","TB ","9023","QB","16","16","291","474","3451","6 ","25","0","28","195","68   ","364 ","0 ","1","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Gaffney, Jabar","2107            ","DEN","9009","WR","16","12","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","112","65  ","875 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gage, Justin","2299              ","TEN","9007","WR","11","6","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","43","20   ","266 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Galloway, Joey","1144            ","WAS","9018","WR","10","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","38","12   ","173 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gano, Graham","11369             ","WAS","9018","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","28","28","0","24     ","35 ","1","9","4","11","0","0"
"Ganther, Quinton","2678          ","BUF","9000","RB","11","1","0   ","0  ","0   ","0 ","0 ","0","0","0","9       ","18  ","0 ","0","3","2     ","9   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Garcon, Pierre","2918            ","IND","9001","WR","14","14","0  ","0  ","0   ","0 ","0 ","0","0","0","2       ","6   ","0 ","0","119","67  ","784 ","6 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Garrard, David","2132            ","JAC","9029","QB","14","14","236","366","2734","15","23","0","33","253","65   ","279 ","5 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","4"
"Gates, Antonio","2373            ","SD ","9012","TE","10","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","65","50   ","782 ","10","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gerhart, Toby","11461            ","MIN","9022","RB","15","1","0   ","0  ","0   ","0 ","0 ","0","0","0","81      ","322 ","1 ","0","29","21   ","167 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Gettis, David","11608            ","CAR","9028","WR","15","12","0  ","0  ","0   ","0 ","0 ","0","0","0","3       ","2   ","0 ","0","67","37   ","508 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gibson, Brandon","11194          ","STL","9025","WR","14","12","0  ","0  ","0   ","0 ","0 ","0","0","0","3       ","28  ","0 ","0","91","53   ","620 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gilmore, John","2165             ","TB ","9023","TE","16","11","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","18","13   ","160 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gilyard, Mardy","11509           ","STL","9025","WR","11","2","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","16","6    ","63  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Ginn, Ted","2755                 ","SF ","9027","WR","13","0","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","11  ","0 ","0","35","12   ","163 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gonzalez, Anthony","2762         ","IND","9001","WR","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","9","5     ","67  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gonzalez, Tony","1392            ","ATL","9024","TE","16","16","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","109","70  ","656 ","6 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Goodman, Richard","11768         ","SD ","9012","WR","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","2","1     ","25  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Goodson, Mike","11111            ","CAR","9028","RB","16","3","0   ","0  ","0   ","0 ","0 ","0","0","0","103     ","452 ","3 ","0","57","40   ","310 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Gore, Frank","2491               ","SF ","9027","RB","11","11","0  ","0  ","0   ","0 ","0 ","0","0","0","203     ","853 ","3 ","0","72","46   ","452 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Gostkowski, Stephen","3180       ","NE ","9003","PK","8","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","26","26","0","10     ","13 ","0","2","6","2","0","0"
"Gould, Robbie","3177             ","CHI","9019","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","35","35","0","25     ","30 ","1","10","8","4","3","0"
"Gradkowski, Bruce","2668         ","OAK","9011","QB","7","4","83   ","158","1059","7 ","5 ","0","10","77","12    ","41  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Graham, Ben","3172               ","ARI","9017","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Graham, Daniel","2104            ","DEN","9009","TE","16","15","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","37","18   ","148 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Graham, Earnest","2447           ","TB ","9023","RB","12","7","1   ","1  ","2   ","0 ","1 ","0","0","0","20      ","99  ","1 ","0","19","16   ","130 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Graham, Garrett","11528          ","HOU","9031","TE","6","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Graham, Jimmy","11505            ","NO ","9026","TE","15","5","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","3   ","0 ","0","44","31   ","356 ","5 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Graham, Shayne","2077            ","NE ","9003","PK","9","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","39","41","0","12     ","12 ","0","6","5","1","0","0"
"Grant, Ryan","2846               ","GB ","9021","RB","1","1","0    ","0  ","0   ","0 ","0 ","0","0","0","8       ","45  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Green-Ellis, BenJarvus","2997    ","NE ","9003","RB","16","11","0  ","0  ","0   ","0 ","0 ","0","0","0","229     ","1008","13","0","16","12   ","85  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Greene, Shonn","11065            ","NYJ","9004","RB","15","3","0   ","0  ","0   ","0 ","0 ","0","0","0","185     ","766 ","2 ","0","24","16   ","120 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Gresham, Jermaine","11431        ","CIN","9005","TE","15","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","83","52   ","471 ","4 ","1","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Gronkowski, Chris","11686        ","DAL","9014","RB","14","8","0   ","0  ","0   ","0 ","0 ","0","0","0","5       ","17  ","0 ","0","14","7    ","35  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gronkowski, Dan","11255          ","DEN","9009","TE","12","4","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","13","8    ","64  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Gronkowski, Rob","11452          ","NE ","9003","TE","16","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","59","42   ","546 ","10","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Grossman, Rex","2260             ","WAS","9018","QB","16","3","74  ","133","884 ","4 ","7 ","2","9","77","3      ","6   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","4"
"Hagan, Derek","2629              ","NYG","9015","WR","7","4","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","43","24   ","223 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Hall, Ahmard R.","2704           ","TEN","9007","RB","16","5","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","1   ","0 ","0","20","15   ","100 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Hall, Chad","11761               ","PHI","9016","WR","8","1","0    ","0  ","0   ","0 ","0 ","0","0","0","9       ","29  ","0 ","0","18","11   ","115 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
