"Adams, Davante",14060,GB,GB,9021,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,71,47,557,6,0,0,0,0,0,0,0,0,0,0,0,0
"Adams, Josh",16767,PHI,PHI,9016,RB,2,0,0,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agholor, Nelson",14774,PHI,PHI,9016,WR,6,1,1,15,0,0,0,0,0,2,18,0,0,48,32,303,1,0,0,0,0,0,0,0,0,0,0,0,0
"Agnew, Jamal",16037,DET,DET,9020,CB,1,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aiken, Kamar",12226,PHI,PHI,9016,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ajayi, Jay",14775,PHI,PHI,9016,RB,4,0,0,0,0,0,0,0,0,45,184,3,1,6,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1
"Akins, Jordan",16433,HOU,HOU,9031,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,11,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alie-Cox, Moe",16768,IND,IND,9001,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Dwayne",12338,NE,NE,9003,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Javorius",15480,BAL,BAL,9030,RB,6,0,0,0,0,0,0,0,0,35,97,3,0,30,24,149,1,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Josh",16361,BUF,BUF,9000,QB,6,75,139,832,5,2,0,21,167,35,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Keenan",13076,LAC,LAC,9012,WR,6,0,0,0,0,0,0,1,7,5,46,0,0,51,36,434,1,0,0,0,0,0,0,0,0,0,0,0,1
"Allison, Geronimo",15853,GB,GB,9021,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,29,19,289,2,0,0,0,0,0,0,0,0,0,0,0,0
"Amendola, Danny",11321,MIA,MIA,9002,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,31,24,210,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, C.J.",13080,CAR,CAR,9028,RB,4,0,0,0,0,0,0,0,0,16,84,0,0,3,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson, Robby",15717,NYJ,NYJ,9004,WR,6,0,0,0,0,0,0,0,0,1,-9,0,0,26,14,270,3,0,0,0,0,0,0,0,0,0,0,0,2
"Andrews, Mark",16425,BAL,BAL,9030,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,20,13,155,1,0,0,0,0,0,0,0,0,0,0,0,0
"Armah, Alex",16129,CAR,CAR,9028,RB,4,0,0,0,0,0,0,0,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auclair, Antony",16131,TB,TB,9023,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austin, Tavon",13088,DAL,DAL,9014,WR,6,0,0,0,0,0,0,0,0,6,55,0,0,10,7,130,2,0,0,0,0,0,0,0,0,0,0,0,0
"Badgley, Mike",16782,LAC,LAC,9012,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,0,0,1,0,0
"Bailey, Dan",12149,MIN,MIN,9022,PK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,8,10,0,1,4,2,1,0
"Baldwin, Doug",12173,SEA,SEA,9013,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,16,12,133,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ballage, Kalen",16463,MIA,MIA,9002,RB,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barber, Peyton",15837,TB,TB,9023,RB,5,0,0,0,0,0,0,0,0,63,230,0,0,10,6,37,1,0,0,0,0,0,0,0,0,0,0,0,0
"Barkley, Saquon",16357,NYG,NYG,9015,RB,6,0,0,0,0,0,0,0,0,84,438,4,0,51,40,373,2,0,0,0,0,0,0,0,0,0,0,0,0
"Barner, Kenjon",13098,NE,NE,9003,RB,2,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beasley, Cole",12699,DAL,DAL,9014,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,35,26,294,2,0,0,0,0,0,0,0,0,0,0,0,0
"Beathard, C.J.",15987,SF,SF,9027,QB,3,73,114,892,5,6,0,7,77,12,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Beckham Jr., Odell",14092,NYG,NYG,9015,WR,6,1,1,57,0,1,0,0,0,3,9,0,0,69,45,506,1,0,0,0,0,0,0,0,0,0,0,0,1
"Bellamy, Joshua",12621,CHI,CHI,9019,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bellore, Nick",16588,DET,DET,9020,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benjamin, Kelvin",14094,BUF,BUF,9000,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,32,10,146,1,0,0,0,0,0,0,0,0,0,0,0,0
"Benjamin, Travis",12374,LAC,LAC,9012,WR,2,0,0,0,0,0,0,0,0,1,19,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bernard, Giovani",13110,CIN,CIN,9005,RB,4,0,0,0,0,0,0,0,0,34,155,3,0,21,14,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bibbs, Kapri",14098,WAS,WAS,9018,RB,3,0,0,0,0,0,0,0,0,8,23,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blount, LeGarrette",11746,DET,DET,9020,RB,5,0,0,0,0,0,0,0,0,47,117,2,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blue, Alfred",14103,HOU,HOU,9031,RB,6,0,0,0,0,0,0,0,0,56,188,1,0,15,11,94,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bohanon, Tommy",13116,JAC,JAC,9029,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bojorquez, Corey",16591,BUF,BUF,9000,P,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolden Jr., Victor",16134,SF,SF,9027,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"Booker, Devontae",15513,DEN,DEN,9009,RB,6,0,0,0,0,0,0,0,0,13,51,0,0,20,15,127,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boone, Mike",16592,MIN,MIN,9022,RB,4,0,0,0,0,0,0,0,0,4,32,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bortles, Blake",14108,JAC,JAC,9029,QB,6,145,237,1674,8,9,0,14,68,26,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Boswell, Chris",14110,PIT,PIT,9008,PK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,5,8,0,2,3,0,0,0
"Bourne, Kendrick",16136,SF,SF,9027,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,17,10,120,2,0,0,0,0,0,0,0,0,0,0,0,0
