"Dawson, Phil",1699,ARI,9017,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
"Edmonds, Chase",16466,ARI,9017,RB,,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Fitzgerald, Larry",3061,ARI,9017,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Johnson, David",15291,ARI,9017,RB,,0,1,0,0,0,0,0,0,0,0,0,21,98,1,0,9,7,85,1,0,0,0,0,0,0,0,0,0,0,0,0,C009R001
"Kirk, Christian",16392,ARI,9017,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Logan, T.J.",16050,ARI,9017,RB,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Nelson, J.J.",15102,ARI,9017,WR,,0,1,0,0,0,0,0,0,0,0,0,1,-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Rosen, Josh",16363,ARI,9017,QB,,0,1,0,22,39,208,2,1,0,5,42,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T009
"Seals-Jones, Ricky",16269,ARI,9017,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Coleman, Tevin",14845,ATL,9024,RB,,0,1,0,0,0,0,0,0,0,0,0,11,44,0,0,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hall, Marvin",16277,ATL,9024,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hardy, Justin",14957,ATL,9024,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hooper, Austin",15593,ATL,9024,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,56,1,0,0,0,0,0,0,0,0,0,0,0,0,C003
"Jones, Julio",11860,ATL,9024,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,107,1,0,0,0,0,0,0,0,0,0,0,0,0,C001
"Paulsen, Logan",11740,ATL,9024,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ridley, Calvin",16375,ATL,9024,WR,,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,5,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ryan, Matt",2955,ATL,9024,QB,,0,1,0,38,52,330,0,2,0,2,19,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T001T003
"Sanu, Mohamed",12357,ATL,9024,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,47,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Saubert, Eric",16046,ATL,9024,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Smith, Ito",16460,ATL,9024,RB,,0,1,0,0,0,0,0,0,0,0,0,4,11,0,0,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Tavecchio, Giorgio",13542,ATL,9024,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,G040
"Barkley, Matt",13097,BUF,9000,QB,,0,1,0,15,25,232,0,2,0,1,8,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T007T008
"Croom, Jason",16609,BUF,9000,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O000
"Foster, Robert",16623,BUF,9000,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hauschka, Stephen",3202,BUF,9000,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,2,0,0,1,0,1,0,G054G031
"Holmes, Andre",12245,BUF,9000,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Jones, Zay",15927,BUF,9000,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,93,1,0,0,0,0,0,0,0,0,0,0,0,0,C008
"McCoy, LeSean",11053,BUF,9000,RB,,0,1,0,0,0,0,0,0,0,0,0,26,113,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,R028R001
"McKenzie, Isaiah",16044,BUF,9000,WR,,0,1,0,0,0,0,0,0,0,0,0,3,32,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Murphy, Marcus",15097,BUF,9000,RB,,0,1,0,0,0,0,0,0,0,0,0,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Thomas, Logan",14571,BUF,9000,TE,,0,1,0,1,1,15,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Anderson, C.J.",13080,CAR,9028,RB,,0,1,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Armah, Alex",16129,CAR,9028,RB,,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Funchess, Devin",14918,CAR,9028,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gano, Graham",11369,CAR,9028,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,
"McCaffrey, Christian",15901,CAR,9028,RB,,0,1,0,0,0,0,0,0,0,0,0,14,77,1,0,5,5,61,2,0,0,0,0,0,0,0,0,0,0,0,0,C020C025R001
"Moore, DJ",16373,CAR,9028,WR,,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,5,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Newton, Cam",11855,CAR,9028,QB,,0,1,0,23,29,193,1,2,0,5,46,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T020T025
"Olsen, Greg",2761,CAR,9028,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Samuel, Curtis",15929,CAR,9028,WR,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Wright, Jarius",12392,CAR,9028,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Braunecker, Ben",15841,CHI,9019,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Burton, Trey",14136,CHI,9019,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,40,0,1,0,0,0,0,0,0,0,0,0,0,0,XC01
"Cohen, Tarik",16001,CHI,9019,RB,,0,1,0,0,0,0,0,0,0,0,0,7,15,1,0,7,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,R003
"Howard, Jordan",15595,CHI,9019,RB,,0,1,0,0,0,0,0,0,0,0,0,11,21,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Miller, Anthony",16395,CHI,9019,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,122,1,0,0,0,0,0,0,0,0,0,0,0,0,C045
"Mizzell, Taquan",16248,CHI,9019,RB,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Parkey, Cody",14447,CHI,9019,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,Y002U041U034
"Robinson, Allen",14498,CHI,9019,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,133,2,0,0,0,0,0,0,0,0,0,0,0,0,C036C026
"Trubisky, Mitchell",15895,CHI,9019,QB,,0,1,0,23,30,355,0,3,1,1,7,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T036T045R004T026XT01
"Bernard, Giovani",13110,CIN,9005,RB,,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Boyd, Tyler",15515,CIN,9005,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bullock, Randy",12435,CIN,9005,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
"Core, Cody",15543,CIN,9005,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Dalton, Andy",11889,CIN,9005,QB,,0,1,0,12,20,153,2,1,0,4,24,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T002
"Driskel, Jeff",15559,CIN,9005,QB,,0,1,0,2,3,45,0,0,0,0,0,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R027
"Mixon, Joe",15937,CIN,9005,RB,,0,1,0,0,0,0,0,0,0,0,0,11,61,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ross, John",15902,CIN,9005,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,39,1,0,0,0,0,0,0,0,0,0,0,0,0,C002
"Uzomah, C.J.",15238,CIN,9005,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Callaway, Antonio",16440,CLE,9006,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Charles, Orson",12390,CLE,9006,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Chubb, Nick",16382,CLE,9006,RB,,0,1,0,0,0,0,0,0,0,0,0,20,176,1,0,3,3,33,1,0,0,0,0,0,0,0,0,0,0,0,0,C013R092
"Higgins, Rashard",15589,CLE,9006,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,C028
"Hilliard, Dontrell",16779,CLE,9006,RB,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Johnson Jr., Duke",15005,CLE,9006,RB,,0,1,0,0,0,0,0,0,0,0,0,3,15,0,0,4,4,31,1,0,0,0,0,0,0,0,0,0,0,0,0,C011
"Joseph, Greg",16766,CLE,9006,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,
"Landry, Jarvis",14354,CLE,9006,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mayfield, Baker",16356,CLE,9006,QB,,0,1,0,17,20,216,0,3,0,0,0,6,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T028T013T011
"Njoku, David",15921,CLE,9006,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Perriman, Breshad",15120,CLE,9006,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Beasley, Cole",12699,DAL,9014,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cooper, Amari",14852,DAL,9014,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Elliott, Ezekiel",15562,DAL,9014,RB,,0,1,0,0,0,0,0,0,0,0,0,19,151,1,0,7,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,C007R001
"Gallup, Michael",16421,DAL,9014,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hurns, Allen",14302,DAL,9014,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Maher, Brett",13787,DAL,9014,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,3,0,1,1,0,0,0,U042G025G031
"Prescott, Dak",15654,DAL,9014,QB,,0,1,0,26,36,270,0,1,0,4,31,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R001T007
"Schultz, Dalton",16469,DAL,9014,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Smith, Rod",15203,DAL,9014,RB,,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Swaim, Geoff",15215,DAL,9014,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Heath, Jeff",13728,DAL,9014,S,,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bellore, Nick",16588,DET,9020,RB,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Blount, LeGarrette",11746,DET,9020,RB,,0,1,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Golladay, Kenny",15979,DET,9020,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,78,1,0,0,0,0,0,0,0,0,0,0,0,0,C005
"Johnson, Kerryon",16388,DET,9020,RB,,0,1,0,0,0,0,0,0,0,0,0,14,51,1,0,6,6,38,1,0,0,0,0,0,0,0,0,0,0,0,1,R001C013
"Jones Jr., Marvin",12440,DET,9020,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Jones, TJ",14339,DET,9020,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Powell, Brandon",16700,DET,9020,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Prater, Matt",3192,DET,9020,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,G052
"Riddick, Theo",13467,DET,9020,RB,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Roberts, Michael",16008,DET,9020,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Stafford, Matthew",11001,DET,9020,QB,,0,1,0,25,42,274,2,2,0,6,45,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T005T013
"Toilolo, Levine",13563,DET,9020,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Zenner, Zach",15288,DET,9020,RB,,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Adams, Davante",14060,GB,9021,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,57,2,0,0,0,0,0,0,0,0,0,0,0,0,C007C025
"Crosby, Mason",3189,GB,9021,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,1,0,0,0,G038
"Graham, Jimmy",11505,GB,9021,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Jones, Aaron",16052,GB,9021,RB,,0,1,0,0,0,0,0,0,0,0,0,15,145,2,0,5,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,R002R010
"Kendricks, Lance",11901,GB,9021,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lewis, Marcedes",2612,GB,9021,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Rodgers, Aaron",2480,GB,9021,QB,,0,1,0,19,28,199,0,2,0,2,17,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T007T025
"St. Brown, Equanimeous",16531,GB,9021,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Valdes-Scantling, Marquez",16501,GB,9021,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Williams, Jamaal",16013,GB,9021,RB,,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Greene, Raven",16630,GB,9021,S,,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Alie-Cox, Moe",16768,IND,9001,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,C001
"Doyle, Jack",13686,IND,9001,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ebron, Eric",14203,IND,9001,TE,,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,3,3,69,2,0,0,0,0,0,0,0,0,0,0,0,0,C053R002C012
"Grant, Ryan",2846,IND,9001,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hilton, T.Y.",12366,IND,9001,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hines, Nyheim",16439,IND,9001,RB,,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Inman, Dontrelle",14026,IND,9001,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Luck, Andrew",12276,IND,9001,QB,,0,1,0,21,29,285,1,3,0,0,0,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T053T012T001
"Mack, Marlon",16020,IND,9001,RB,,0,1,0,0,0,0,0,0,0,0,0,12,29,0,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,XR01
"Rogers, Chester",15786,IND,9001,WR,,0,1,0,0,0,0,0,0,0,0,0,1,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Vinatieri, Adam",1356,IND,9001,PK,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,U052
"Wilkins, Jordan",16496,IND,9001,RB,,0,1,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bell, Blake",14798,JAC,9029,TE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bohanon, Tommy",13116,JAC,9029,RB,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bortles, Blake",14108,JAC,9029,QB,,0,1,0,26,38,320,0,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T080T001
"Cooke, Logan",16605,JAC,9029,P,,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Fournette, Leonard",15897,JAC,9029,RB,,0,1,0,0,0,0,0,0,0,0,0,24,53,1,0,5,5,56,1,0,0,0,0,0,0,0,0,0,0,0,0,R001C001
"Greene, Rashad",14941,JAC,9029,WR,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Hyde, Carlos",14303,JAC,9029,RB,,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
