Arizona,ARI,9017,15,201,398,5450,1004,330,485,3153,20,43,290,50,476,2297,23,56,128,6,30,0,13,9,112,2,0,1,2,98,766,23,25,9,14,227,72,129,26,54,182,5,14,393:57,2,3667,838,265,461,2410,14,46,325,331,1257,9,31,71
Atlanta,ATL,9024,15,380,391,5719,975,376,550,3812,29,36,251,67,389,1907,16,22,44,14,149,1,8,4,74,1,0,2,6,92,859,39,45,23,24,325,77,219,29,86,190,10,19,438:44,2,5737,934,396,572,4273,33,41,293,321,1464,10,51,133
Baltimore,BAL,9030,15,363,263,4261,918,314,535,2984,18,43,291,79,340,1277,11,36,88,9,95,0,8,5,117,3,0,1,4,106,875,35,39,31,35,343,137,178,28,101,218,12,21,487:58,3,5536,1062,320,532,3391,18,30,138,500,2145,17,29,94
Buffalo,BUF,9000,15,227,357,4481,907,294,460,2741,21,32,193,67,415,1740,17,58,138,14,116,0,16,9,9,0,1,1,3,113,968,20,23,22,27,260,97,128,35,63,204,6,16,457:27,0,4397,948,254,473,2579,10,40,279,435,1818,12,42,100
Carolina,CAR,9028,15,343,368,5357,897,339,507,3737,31,33,207,66,357,1620,12,52,136,12,81,0,13,10,0,1,0,2,5,90,808,36,42,17,19,331,106,202,23,71,172,8,17,458:11,1,5598,943,360,533,3573,26,31,230,379,2025,15,20,41
Chicago,CHI,9019,15,397,273,4631,952,357,582,3414,21,46,308,93,324,1217,5,29,64,27,330,5,17,9,80,1,1,3,4,86,694,44,47,22,29,314,100,170,44,74,186,9,14,480:51,6,5170,950,326,486,3401,28,33,183,431,1769,13,44,105
Cincinnati,CIN,9005,15,355,439,6275,1018,358,539,4136,31,33,164,70,446,2139,17,30,81,11,164,2,8,6,102,2,0,1,4,105,872,39,44,17,21,295,87,178,30,66,175,9,16,413:29,4,4776,892,319,518,3219,27,33,255,341,1557,13,42,104
Cleveland,CLE,9006,15,335,366,5825,1049,379,602,3958,21,35,233,75,412,1867,18,50,122,17,100,0,15,13,84,0,1,4,10,108,859,29,41,18,23,296,92,173,31,69,197,9,20,450:12,0,5474,967,330,532,3631,26,38,254,397,1843,15,40,120
Dallas,DAL,9014,15,303,289,4827,914,343,501,3457,20,38,226,63,375,1370,10,44,107,8,141,0,13,10,92,1,0,1,1,98,839,29,30,29,35,299,109,166,24,79,199,10,19,473:35,1,5082,952,329,483,3170,18,52,328,417,1912,12,39,73
Denver,DEN,9009,15,320,326,5566,967,339,525,3769,25,43,295,78,399,1797,10,31,65,15,143,2,13,9,14,0,0,0,3,114,886,35,38,19,24,301,100,170,31,65,193,14,23,431:41,2,5232,941,336,540,3407,18,33,231,368,1825,18,33,73
Detroit,DET,9020,15,293,360,5185,886,304,456,3470,29,40,269,44,390,1715,11,24,51,6,148,2,9,7,20,0,0,0,5,91,863,26,31,27,31,300,84,185,31,68,194,10,17,465:26,2,4834,947,354,541,3304,19,40,266,366,1530,10,37,78
