Detroit,DET,9020,2,44,78,695,119,34,47,336,4,8,68,5,64,359,3,2,11,1,37,1,0,1,0,0,0,0,0,13,120,5,5,3,5,45,7,32,6,10,29,0,3,57:19,1,766,140,63,105,629,4,2,18,33,137,0,2,12
Green Bay,GB,9021,2,53,52,774,134,58,83,567,4,6,29,5,45,207,1,1,3,1,24,0,1,1,0,0,0,0,0,15,126,5,5,6,7,40,11,25,4,9,26,0,1,64:46,0,721,129,54,79,554,4,8,68,42,167,0,3,5
Houston,HOU,9031,2,37,47,672,129,41,61,450,5,3,18,8,65,222,0,3,7,1,0,0,3,2,1,0,0,0,0,17,132,4,4,3,4,42,16,21,5,7,22,0,1,58:28,0,762,133,39,66,447,3,7,39,60,315,1,4,14
Indianapolis,IND,9001,2,44,43,664,121,54,74,498,2,5,37,9,42,166,1,8,19,1,32,0,3,2,0,0,0,0,0,13,117,5,5,3,4,41,9,27,5,20,33,0,0,59:28,0,661,137,60,84,482,4,3,16,50,179,1,3,6
Jacksonville,JAC,9029,2,51,35,626,123,47,72,430,2,4,28,6,47,196,1,6,11,1,32,1,1,2,7,0,0,0,0,18,190,6,6,3,3,44,9,35,0,14,27,0,0,60:17,1,785,131,47,78,544,5,1,8,52,241,0,3,9
Kansas City,KC,9010,2,80,65,1016,148,73,111,860,6,2,16,6,35,156,2,3,6,1,0,0,0,1,0,0,0,0,0,18,126,11,11,1,1,43,11,27,5,6,15,0,0,53:23,0,811,109,38,55,578,10,2,4,52,233,0,6,12
LA Chargers,LAC,9012,2,59,58,655,115,33,60,465,5,6,36,12,49,190,1,6,17,2,9,0,0,0,0,0,0,2,3,13,90,6,7,3,4,54,12,39,3,6,20,1,1,67:28,0,890,129,57,78,658,6,3,22,48,232,1,4,10
LA Rams,LAR,9025,2,67,13,532,107,46,67,383,0,2,10,8,38,149,1,3,12,4,79,1,0,0,0,0,0,3,3,13,119,7,7,5,6,47,16,27,4,12,26,1,3,62:37,1,797,127,42,65,567,3,3,20,59,230,3,7,16
Miami,MIA,9002,2,47,32,698,130,45,79,540,1,3,14,10,48,158,1,6,18,5,112,0,2,1,0,0,0,0,0,9,61,5,6,2,2,36,13,18,5,8,23,0,1,58:50,0,599,116,37,51,344,4,5,54,60,255,1,8,21
Minnesota,MIN,9022,2,53,45,678,131,45,75,490,2,7,52,9,49,188,0,6,12,3,45,1,2,1,0,0,0,1,1,15,122,7,7,1,4,43,6,35,2,14,31,0,1,63:01,1,823,139,55,84,639,6,5,30,50,184,0,3,5
New England,NE,9003,2,47,51,805,140,46,79,534,5,3,18,9,58,271,1,6,22,2,0,0,2,2,4,0,0,0,0,8,61,5,5,4,5,41,10,28,3,8,26,1,1,60:24,0,691,133,50,74,487,5,4,24,55,204,0,1,1
New Orleans,NO,9026,2,61,66,856,122,43,58,651,5,3,12,5,61,205,2,6,18,1,22,0,3,0,0,0,0,3,3,12,130,7,7,3,4,44,9,30,5,7,21,1,1,60:32,0,750,120,65,80,645,5,4,37,36,105,2,3,3
New York Giants,NYG,9015,2,28,40,603,112,34,58,328,2,1,8,10,53,275,1,1,1,1,0,0,0,0,0,0,0,0,1,9,67,1,2,5,5,32,9,19,4,12,30,2,4,62:41,0,579,129,56,81,430,1,8,73,40,149,1,8,16
New York Jets,NYJ,9004,2,60,37,596,125,46,75,422,3,4,46,12,46,174,1,5,22,5,102,1,2,2,0,0,0,0,0,14,99,6,7,4,4,39,10,27,2,9,24,2,3,64:42,1,711,122,41,62,500,3,5,32,55,211,2,5,20
Oakland,OAK,9011,2,32,53,750,124,37,68,442,2,2,13,13,54,308,2,4,4,1,15,0,1,0,0,0,0,0,0,15,185,2,3,4,4,41,10,27,4,8,21,0,1,64:27,0,768,124,58,72,581,1,2,10,50,187,2,3,11
Philadelphia,PHI,9016,2,39,39,735,123,48,76,618,4,6,35,12,41,117,1,6,18,2,16,0,2,1,13,0,0,1,1,17,156,5,5,1,2,42,15,20,7,13,31,3,5,67:49,0,644,139,55,83,440,1,5,26,51,204,4,3,9
Pittsburgh,PIT,9008,2,58,63,776,139,38,68,472,7,8,51,11,63,304,2,8,16,1,0,0,2,1,0,0,1,1,1,24,206,7,8,0,2,58,9,42,7,10,26,2,2,67:23,0,947,154,62,101,755,4,5,32,48,192,4,4,7
Seattle,SEA,9013,2,41,51,741,135,50,73,509,5,3,20,14,59,232,0,4,11,5,72,0,0,0,0,0,0,0,0,12,82,5,5,2,3,30,7,20,3,7,25,0,0,50:28,0,582,119,41,69,444,5,12,80,38,138,0,5,7
San Francisco,SF,9027,2,46,51,770,144,54,89,556,5,5,35,7,50,214,0,3,5,0,0,0,2,2,0,0,0,0,0,12,107,4,4,6,6,43,12,23,8,8,24,0,0,58:25,0,673,121,33,59,393,3,9,74,53,280,1,5,10
Tampa Bay,TB,9023,2,75,61,887,134,72,93,753,4,4,20,8,37,134,4,3,9,0,0,0,3,4,37,1,0,0,0,11,114,9,10,2,3,44,6,34,4,12,23,0,0,56:30,1,965,120,48,61,810,8,2,9,57,155,1,7,21
Tennessee,TEN,9007,2,40,44,779,120,42,60,511,4,5,29,8,55,268,0,5,11,3,34,0,1,0,0,0,0,0,0,13,118,4,4,4,4,34,11,20,3,11,29,2,4,59:57,0,619,124,35,60,403,2,1,8,63,216,1,5,14
Washington,WAS,9018,2,33,27,494,111,41,65,322,2,3,10,10,43,172,2,1,2,3,8,0,1,1,5,0,0,0,0,16,153,3,3,4,5,50,14,29,7,11,28,2,3,71:28,0,763,146,54,76,516,2,6,31,64,247,1,10,25
