Arizona,ARI,9017,3,20,74,1177,211,69,97,783,3,8,46,10,106,394,5,14,34,2,0,0,3,2,0,0,0,0,1,24,157,2,3,0,0,32,11,18,3,7,30,1,3,71:23,0,571,142,54,87,396,2,7,40,48,175,1,2,5
Atlanta,ATL,9024,3,80,85,1205,206,91,129,828,6,5,35,15,72,377,4,2,2,2,48,0,0,1,0,0,0,2,2,22,215,9,10,3,3,63,15,40,8,14,37,0,1,86:52,0,1148,185,70,106,856,7,7,41,72,292,3,13,38
Baltimore,BAL,9030,3,97,51,819,192,57,109,508,4,9,47,22,74,311,2,11,24,3,80,0,1,0,0,0,0,0,2,23,181,10,12,5,6,74,21,46,7,21,46,2,4,93:38,0,1136,225,83,133,876,6,8,37,84,260,6,6,21
Buffalo,BUF,9000,3,50,84,1010,194,89,120,770,7,8,42,16,66,240,4,8,22,1,0,0,4,3,0,0,0,0,0,28,215,5,5,5,6,43,15,21,7,11,42,1,2,87:29,0,738,184,44,88,443,2,14,96,82,295,3,7,18
Carolina,CAR,9028,3,71,60,1070,178,71,103,740,4,8,54,8,67,330,4,9,33,5,0,0,3,1,0,0,0,0,1,19,146,8,9,3,3,70,26,39,5,15,36,1,2,94:49,0,1109,192,64,95,611,5,6,35,91,498,4,3,3
Chicago,CHI,9019,3,63,55,867,171,63,99,671,7,14,89,11,58,196,0,4,6,5,76,2,7,3,0,0,0,0,0,19,135,6,6,7,8,59,21,30,8,17,43,2,4,104:07,2,881,198,72,104,534,2,9,57,85,347,2,8,23
Cincinnati,CIN,9005,3,89,77,1182,224,86,132,811,6,7,34,19,85,371,3,4,12,3,24,0,3,2,83,1,0,0,0,21,222,11,11,4,5,68,17,43,8,13,31,0,0,85:07,1,1099,181,74,116,824,8,4,36,61,275,2,9,26
Cleveland,CLE,9006,3,60,59,1015,204,66,107,687,3,9,60,19,88,328,4,12,19,5,26,0,6,6,62,0,0,1,1,20,171,5,7,4,7,58,23,26,9,16,48,1,3,92:59,0,977,219,58,107,574,2,14,89,98,403,5,10,30
Dallas,DAL,9014,3,41,53,843,195,66,96,548,3,11,84,9,88,295,3,8,12,0,0,0,3,2,5,0,0,1,1,23,187,4,4,4,5,50,20,24,6,8,34,2,4,84:28,0,833,165,54,88,435,2,11,63,66,398,2,3,3
Denver,DEN,9009,3,61,70,1021,185,73,105,788,5,9,75,12,71,233,3,5,7,2,0,0,3,1,0,0,0,0,0,26,215,7,7,4,4,63,26,32,5,18,42,1,2,91:58,0,1148,197,66,108,714,3,5,29,84,434,4,7,11
Detroit,DET,9020,3,70,88,904,166,48,73,456,5,10,81,8,83,448,3,4,14,2,56,1,0,1,0,0,0,0,0,19,190,7,7,7,9,70,15,48,7,17,43,0,3,96:34,1,1180,210,90,141,884,6,3,25,66,296,0,3,13
Green Bay,GB,9021,3,70,83,1160,189,70,103,787,6,6,29,8,80,373,3,2,5,2,25,0,1,1,0,0,0,0,0,26,241,7,7,7,8,59,18,36,5,15,40,0,3,95:41,0,1061,195,81,124,794,6,12,93,59,267,0,4,7
Houston,HOU,9031,3,59,74,1051,189,66,90,715,7,7,50,10,92,336,1,6,15,1,0,0,4,2,1,0,0,0,1,24,182,5,6,6,7,63,18,39,6,12,34,2,3,82:58,0,1189,195,63,106,815,5,10,56,79,374,1,8,20
Indianapolis,IND,9001,3,60,63,1043,198,79,111,725,3,10,65,15,77,318,2,13,30,2,43,0,4,3,0,0,0,0,0,24,194,6,6,6,7,55,12,36,7,22,45,1,2,79:08,0,870,193,85,125,623,5,5,39,63,247,1,5,9
Jacksonville,JAC,9029,3,57,44,859,182,60,93,513,2,7,53,7,82,346,1,10,19,1,32,1,1,2,7,0,0,0,0,26,265,6,6,5,5,56,15,41,0,19,41,0,1,87:30,1,1017,187,68,112,689,5,4,18,71,328,0,3,9
Kansas City,KC,9010,3,118,92,1422,211,93,141,1088,8,6,39,8,64,334,3,8,12,1,0,0,2,1,0,0,0,0,0,24,174,16,16,2,2,74,20,42,12,13,26,1,1,83:24,0,1195,177,62,93,885,13,4,11,80,310,2,9,21
LA Chargers,LAC,9012,3,82,93,1176,187,62,96,815,8,7,40,14,84,361,2,10,29,3,13,0,1,1,0,0,0,2,3,17,120,8,10,4,5,70,19,48,3,13,33,2,3,93:12,0,1246,181,75,108,873,8,5,33,68,373,2,6,13
LA Rams,LAR,9025,3,102,36,888,159,64,97,598,2,4,21,12,58,290,2,5,15,4,79,1,2,2,0,0,0,3,3,19,183,12,12,5,7,80,28,45,7,20,37,1,3,96:53,1,1318,199,71,101,917,6,4,24,94,401,4,11,28
Miami,MIA,9002,3,75,52,1132,204,72,118,865,2,6,34,16,80,267,2,9,23,7,151,0,2,1,0,0,0,0,0,18,135,9,10,2,2,49,15,29,5,10,31,0,1,80:19,0,972,155,55,75,676,8,6,63,74,296,1,9,25
Minnesota,MIN,9022,3,59,72,970,194,60,97,654,3,10,84,13,87,316,2,8,18,3,45,1,3,1,0,0,0,1,2,21,181,7,8,1,4,64,7,52,5,19,45,0,2,87:16,1,1115,204,95,139,917,7,9,48,56,198,0,4,6
New England,NE,9003,3,57,77,1219,210,73,115,789,7,4,25,11,91,430,1,7,23,3,0,0,2,2,4,0,0,0,0,13,99,6,6,5,6,53,17,32,4,10,35,1,2,81:09,0,900,180,64,100,607,6,6,37,74,293,0,3,4
New Orleans,NO,9026,3,104,103,1263,182,69,93,1010,10,6,27,7,83,253,2,11,30,1,22,0,3,0,0,0,0,3,3,23,250,11,11,6,7,76,20,49,7,14,35,2,2,98:17,0,1284,197,104,129,1036,8,5,42,63,248,4,4,4
