Arizona,ARI,9017,9,124,225,3272,609,196,289,2009,11,29,202,34,291,1263,13,38,88,6,30,0,10,6,108,2,0,1,2,58,408,15,16,4,6,131,40,77,14,31,106,2,8,233:42,2,2126,501,166,288,1492,8,27,188,186,634,6,19,41
Atlanta,ATL,9024,9,244,254,3729,570,243,345,2650,21,17,116,40,208,1079,11,10,14,8,100,0,2,1,0,0,0,2,4,57,544,26,29,14,14,208,45,144,19,61,119,3,9,275:21,0,3680,584,256,360,2872,21,24,163,200,808,8,31,82
Baltimore,BAL,9030,9,213,160,2745,576,192,322,1847,12,28,177,48,226,898,6,24,62,5,96,0,4,2,0,0,0,0,2,63,489,21,24,16,18,209,65,126,18,60,132,7,12,275:56,0,3299,639,239,391,2465,13,17,87,231,834,11,19,58
Buffalo,BUF,9000,10,137,251,3022,611,215,334,2024,14,25,142,47,252,998,10,38,91,8,94,0,15,7,0,0,1,0,1,74,672,12,13,15,16,160,56,85,19,44,143,5,12,307:57,0,2686,634,177,317,1598,5,34,242,283,1088,7,31,76
Carolina,CAR,9028,9,241,232,3215,551,218,325,2324,22,22,132,40,204,891,6,29,89,11,52,0,8,4,0,1,0,2,4,54,457,26,30,11,11,194,65,116,13,41,102,5,8,274:01,1,3215,554,201,293,1969,17,17,130,244,1246,12,16,34
Chicago,CHI,9019,9,269,175,2876,577,211,337,2120,17,30,183,47,210,756,2,15,34,16,181,3,14,8,80,1,0,1,1,56,471,31,33,13,18,192,63,103,26,48,112,4,7,282:28,4,3271,561,190,290,2190,19,18,114,253,1081,10,25,61
Cincinnati,CIN,9005,9,235,288,4091,644,246,368,2820,21,21,91,51,255,1271,11,13,29,10,142,2,5,3,102,2,0,0,1,55,484,28,30,9,11,183,47,119,17,37,96,4,7,241:56,4,3038,524,203,319,2186,18,20,153,185,852,8,23,54
Cleveland,CLE,9006,10,218,263,4197,723,259,415,2876,16,24,148,58,284,1321,14,35,75,13,91,0,13,12,84,0,1,4,9,76,569,17,26,13,18,196,63,112,21,48,146,6,14,306:44,0,3554,682,218,371,2222,15,35,235,276,1332,11,25,74
Dallas,DAL,9014,9,181,171,2957,560,205,294,2087,12,25,154,31,241,870,6,29,67,3,92,0,6,6,19,0,0,1,1,54,458,18,18,18,22,171,67,90,14,42,118,8,12,272:56,0,2947,547,175,274,1746,11,32,184,241,1201,7,22,36
Denver,DEN,9009,9,205,213,3276,571,187,297,2092,16,28,184,46,246,1184,8,23,44,8,78,2,7,4,3,0,0,0,2,64,529,22,24,13,16,189,65,107,17,41,116,6,10,263:57,2,3394,576,211,331,2254,12,24,174,221,1140,10,19,36
