Arizona,ARI,9017,12,219,310,3964,783,264,433,2770,20,28,187,54,322,1194,11,42,104,11,207,1,11,4,47,0,0,1,2,87,709,20,23,18,25,237,42,161,34,66,172,5,13,362:58,1,3931,784,270,462,3012,18,36,225,286,919,5,34,71
Atlanta,ATL,9024,12,274,244,3852,767,274,421,2494,15,32,242,48,314,1358,8,29,59,3,44,0,9,7,25,2,0,0,1,75,672,28,29,24,28,245,75,152,18,64,141,3,11,348:30,2,4382,719,261,391,2995,17,16,113,312,1387,10,32,79
Baltimore,BAL,9030,12,280,207,3735,768,230,389,2383,12,33,229,59,346,1352,9,40,99,20,372,3,11,9,81,1,0,1,3,69,630,27,29,26,29,220,77,119,24,54,166,8,12,363:57,4,3462,773,263,405,2076,13,23,162,345,1386,9,43,93
Buffalo,BUF,9000,12,227,283,4339,789,280,430,2894,10,20,112,63,339,1445,18,43,104,13,192,0,11,7,124,2,0,0,0,83,706,23,23,22,25,203,74,113,16,71,179,2,10,334:07,2,3557,751,225,366,2093,13,35,192,350,1464,8,47,117
Carolina,CAR,9028,12,269,238,3571,686,249,389,2508,18,34,207,37,263,1063,7,37,95,5,65,0,8,6,45,1,0,1,3,61,563,25,29,23,24,241,91,127,23,73,167,3,9,395:33,1,3944,774,230,385,2411,16,28,189,361,1533,11,34,89
Chicago,CHI,9019,12,191,267,3998,769,261,394,2652,14,32,205,47,343,1346,8,24,46,5,226,2,8,11,100,1,1,1,2,78,631,20,21,12,18,188,67,100,21,54,154,5,12,337:04,3,3309,687,201,335,1923,11,29,206,323,1386,7,51,135
Cincinnati,CIN,9005,12,219,238,4009,825,247,422,2524,14,34,220,48,369,1485,7,35,84,8,231,2,4,3,0,0,0,0,0,87,807,24,26,13,15,195,54,122,19,51,145,3,6,329:46,2,3370,670,222,360,2408,20,30,198,280,962,4,42,106
Cleveland,CLE,9006,12,176,308,3927,761,262,387,2764,23,24,132,59,350,1163,7,59,153,6,97,1,13,5,7,0,0,1,1,81,707,19,20,12,17,229,77,119,33,50,161,12,20,341:37,1,3703,773,238,443,2433,10,39,248,291,1270,9,22,60
Dallas,DAL,9014,12,286,284,4111,755,282,420,2817,23,32,264,43,303,1294,7,43,88,7,86,1,9,9,19,0,0,0,3,68,649,31,35,15,17,237,99,122,16,67,151,7,15,360:57,1,3944,753,233,372,2279,18,25,143,356,1665,15,28,77
Denver,DEN,9009,12,206,315,3547,720,228,367,2443,26,26,141,46,327,1104,6,37,89,7,204,2,5,4,20,1,0,0,2,91,724,20,22,18,24,217,60,139,18,70,180,3,12,367:43,3,3784,797,253,440,2496,14,39,264,318,1288,5,27,49
Detroit,DET,9020,12,314,308,4323,764,262,413,2944,16,23,146,53,328,1379,16,34,82,11,192,3,9,8,92,2,0,1,4,74,669,31,35,24,28,224,45,160,19,60,158,0,7,362:11,5,4045,748,274,429,3106,22,39,220,280,939,6,43,100
Green Bay,GB,9021,12,258,281,4258,772,274,400,2915,19,29,208,46,343,1343,9,44,96,9,52,1,10,11,126,1,0,0,2,73,594,27,31,13,17,230,74,133,23,63,155,10,16,343:58,2,3671,730,254,399,2368,18,42,286,289,1303,12,17,29
