Arizona,ARI,9017,4,74,91,1211,263,86,145,859,6,9,66,15,109,352,3,17,48,3,113,1,2,0,0,0,0,0,1,28,226,5,6,9,12,88,13,61,14,25,64,1,3,127:59,1,1397,286,108,183,1169,5,17,113,86,228,1,11,23
Atlanta,ATL,9024,4,104,89,1273,256,96,155,901,5,12,101,18,89,372,2,9,19,1,0,0,2,1,15,1,0,0,0,26,220,11,11,9,9,88,30,52,6,19,44,1,2,123:01,1,1553,250,88,135,1050,5,8,59,107,503,5,10,21
Baltimore,BAL,9030,4,60,80,1398,265,74,136,889,6,9,41,28,120,509,3,11,30,9,102,0,3,2,0,0,0,0,1,34,273,6,7,4,6,71,25,39,7,18,49,0,3,117:52,0,1079,250,79,127,570,5,9,67,114,509,2,19,41
Buffalo,BUF,9000,4,73,54,1224,259,94,153,851,1,11,65,26,95,373,3,13,29,6,64,0,3,1,52,1,0,0,0,28,218,7,7,8,9,64,23,38,3,24,59,0,2,113:22,1,1137,245,65,99,686,5,12,58,134,451,1,16,42
Carolina,CAR,9028,4,78,70,1128,229,95,134,779,5,11,66,9,84,349,2,11,31,1,23,0,2,1,0,0,0,0,0,13,163,6,7,10,10,85,33,45,7,27,52,0,0,130:58,0,1274,248,75,119,809,5,12,90,117,465,2,10,21
Chicago,CHI,9019,4,61,104,1225,234,80,127,883,7,9,56,15,98,342,4,4,4,0,0,0,2,3,21,0,0,0,0,30,234,7,7,2,4,77,27,42,8,21,51,3,6,122:05,0,1225,251,93,140,755,4,8,78,103,470,4,17,42
Cincinnati,CIN,9005,4,64,67,1093,248,73,125,659,4,12,83,15,111,434,3,11,23,3,80,1,0,0,0,0,0,0,0,31,245,7,7,5,6,72,21,44,7,18,51,1,3,123:04,1,1167,243,82,123,812,6,14,80,106,355,0,16,48
Cleveland,CLE,9006,4,63,107,1312,248,91,124,963,9,9,62,16,115,349,4,18,49,2,30,0,5,3,7,0,0,1,1,29,267,8,8,2,3,81,19,46,16,15,53,4,6,109:17,0,1184,258,83,161,878,4,13,69,84,306,4,7,23
Dallas,DAL,9014,4,94,97,1357,269,101,154,927,8,12,104,12,103,430,1,14,29,2,25,0,3,1,6,0,0,0,1,26,240,10,11,6,6,75,25,43,7,20,52,3,7,113:37,0,1373,247,87,143,916,8,6,25,98,457,3,9,35
Denver,DEN,9009,4,98,74,1043,238,93,144,840,8,10,52,18,84,203,0,8,25,4,126,1,0,0,0,0,0,0,0,27,242,11,11,7,10,85,30,46,9,28,60,0,2,130:34,1,1365,269,79,126,793,7,13,95,130,572,3,9,16
Detroit,DET,9020,4,99,70,1290,241,89,145,945,4,10,75,28,86,345,3,5,11,7,190,2,5,4,21,0,0,1,4,31,308,8,11,8,9,71,16,51,4,21,57,0,2,129:59,2,1199,259,88,138,811,7,12,76,109,388,1,17,33
Green Bay,GB,9021,4,102,81,1198,230,75,115,754,4,10,86,14,105,444,3,17,34,2,14,0,2,4,0,0,0,0,1,29,228,12,13,4,4,89,21,58,10,28,57,4,4,128:06,0,1341,260,108,161,1043,10,15,103,84,298,3,3,5
Houston,HOU,9031,4,110,88,1166,223,66,111,784,6,10,60,16,102,382,3,10,17,4,45,1,7,3,71,1,0,0,0,31,235,11,12,9,9,93,27,49,17,21,53,1,2,135:29,2,1331,276,81,127,772,7,17,101,132,559,3,10,13
Indianapolis,IND,9001,4,71,136,1585,260,84,139,1134,6,9,53,20,112,451,6,7,19,6,101,0,1,1,0,0,1,0,1,28,220,6,8,5,6,60,21,32,7,22,59,0,1,119:59,0,1063,239,64,111,722,2,14,89,114,341,6,17,48
Jacksonville,JAC,9029,4,109,74,1250,256,71,122,588,3,18,110,19,116,662,5,10,13,5,89,0,6,5,186,2,0,0,1,35,305,10,12,9,11,83,29,42,12,16,52,3,3,128:30,2,1311,264,66,123,716,7,3,16,138,595,3,8,13
Kansas City,KC,9010,4,122,77,1438,261,75,146,992,4,11,65,22,104,446,4,12,31,4,35,0,4,2,13,1,0,0,1,36,316,14,15,6,7,87,29,51,7,21,48,0,1,127:00,1,1621,239,92,121,967,8,16,100,102,654,6,8,12
LA Chargers,LAC,9012,4,72,93,1422,261,74,114,768,6,12,78,19,135,654,3,14,38,1,4,0,2,1,11,0,0,0,0,27,196,9,9,3,6,83,14,56,13,15,43,1,2,102:41,0,1346,231,95,150,1076,6,6,31,75,270,3,15,34
LA Rams,LAR,9025,4,142,105,1471,256,72,121,865,6,12,77,19,123,606,7,10,23,4,97,2,4,3,0,0,1,0,0,28,218,14,14,14,14,83,25,50,8,23,51,1,1,118:21,2,1535,241,80,119,1081,7,4,31,118,454,5,12,29
Miami,MIA,9002,4,25,57,1050,183,78,103,817,4,4,31,2,76,233,2,8,16,0,0,0,2,1,0,0,0,0,0,24,164,1,2,4,4,48,9,32,7,7,33,0,5,82:46,0,747,178,70,107,548,2,9,66,62,199,0,12,31
Minnesota,MIN,9022,4,79,76,1272,247,97,143,987,5,11,84,14,93,285,1,6,10,3,66,0,0,0,0,0,0,0,0,23,244,7,9,6,7,77,21,47,9,24,52,0,4,118:13,0,1485,247,88,133,1053,6,5,48,109,432,3,8,22
New England,NE,9003,4,129,128,1827,255,99,142,1296,11,8,45,13,105,531,3,2,2,3,49,0,3,2,0,0,0,1,1,27,245,14,15,8,8,99,24,64,11,24,54,2,4,122:21,0,1695,273,103,155,1313,10,13,86,105,382,5,10,30
New Orleans,NO,9026,4,93,78,1499,241,96,132,1061,6,11,80,15,98,438,2,8,22,4,37,0,5,0,0,0,0,0,0,20,168,9,9,10,13,82,21,57,4,20,48,2,4,119:15,0,1482,249,105,152,1106,8,4,29,93,376,1,7,13
New York Giants,NYG,9015,4,60,95,1437,262,82,129,866,7,8,32,15,125,571,2,12,29,0,0,0,2,2,0,0,0,0,1,24,242,6,7,4,5,72,11,56,5,19,51,1,6,109:40,0,1297,249,116,166,1060,6,8,53,75,237,1,11,28
New York Jets,NYJ,9004,4,75,92,1354,265,80,136,779,7,6,35,18,123,575,4,15,34,4,70,0,1,0,0,0,0,0,1,30,273,6,7,9,11,62,18,38,6,21,56,2,2,126:26,0,1292,236,83,118,769,3,12,88,106,523,4,8,14
Oakland,OAK,9011,4,91,79,1391,243,82,121,911,6,10,55,14,112,480,1,11,16,0,0,0,2,4,0,0,0,0,0,25,238,10,10,7,7,61,14,42,5,15,47,2,6,111:38,0,1151,219,85,126,806,7,9,53,84,345,3,8,21
Philadelphia,PHI,9016,4,103,92,1423,229,101,153,1140,7,10,64,17,66,283,3,13,25,3,15,0,3,4,20,1,0,1,1,30,267,9,10,11,13,96,32,55,9,30,59,3,4,141:55,1,1570,281,89,147,998,6,12,60,122,572,3,11,28
Pittsburgh,PIT,9008,4,90,59,1068,252,86,139,616,3,15,109,22,98,452,4,15,50,4,38,0,4,3,5,0,0,0,1,37,315,9,10,7,9,79,23,46,10,19,52,0,0,126:15,0,1288,255,87,140,908,6,7,49,108,380,3,6,14
Seattle,SEA,9013,4,94,77,1275,246,79,130,739,4,9,53,16,107,536,3,9,16,3,59,1,1,1,21,1,0,1,2,34,264,9,11,6,7,79,25,49,5,25,60,3,4,117:16,2,1447,261,87,141,963,7,10,61,110,484,2,11,20
San Francisco,SF,9027,4,66,94,1385,281,92,143,961,7,9,57,18,129,424,2,13,28,2,37,0,2,3,2,0,0,0,1,39,308,3,5,11,11,69,20,42,7,18,60,4,8,112:11,0,1191,255,86,148,773,2,13,85,94,418,3,8,21
Tampa Bay,TB,9023,4,71,64,1183,209,86,127,947,6,1,11,14,81,236,2,11,30,2,69,1,2,2,0,0,0,0,1,15,90,5,8,6,8,62,12,46,4,12,32,0,1,81:12,1,1087,180,68,109,833,6,5,31,66,254,1,3,3
Tennessee,TEN,9007,4,100,126,1547,274,96,149,1097,11,7,44,21,118,450,3,7,8,3,17,0,4,1,0,0,0,0,0,23,252,10,10,10,11,72,25,40,7,19,49,0,0,112:07,0,1355,235,70,120,800,3,4,13,111,555,7,11,17
Washington,WAS,9018,4,91,89,1245,234,87,132,890,5,12,75,17,90,355,2,6,16,4,34,1,4,3,0,0,0,0,0,23,161,10,10,7,9,70,19,48,3,19,50,1,2,123:00,1,1452,244,80,121,932,7,7,72,116,520,2,9,14
