Arizona,ARI,9017,11,203,278,3661,727,243,402,2557,18,27,180,50,298,1104,11,40,100,10,200,1,10,4,47,0,0,1,2,83,684,19,21,17,23,218,36,149,33,59,157,5,13,331:56,1,3626,722,252,430,2825,17,29,191,263,801,4,34,71
Atlanta,ATL,9024,11,265,230,3540,704,249,391,2287,13,30,222,46,283,1253,8,28,57,3,44,0,9,7,25,2,0,0,1,68,617,28,29,21,24,230,70,144,16,63,131,2,10,322:32,2,4107,668,245,362,2822,17,16,113,290,1285,10,31,77
Baltimore,BAL,9030,11,236,187,3363,707,203,355,2089,11,30,207,56,322,1274,7,39,97,18,309,2,10,8,65,1,0,1,3,67,605,22,24,23,26,196,69,106,21,49,154,8,12,334:06,3,3092,710,240,369,1807,11,23,162,318,1285,7,39,85
Buffalo,BUF,9000,11,224,260,3904,721,259,400,2650,10,17,98,58,304,1254,16,40,99,12,192,0,11,7,124,2,0,0,0,80,672,23,23,21,24,187,62,110,15,66,166,2,7,308:08,2,3289,687,210,332,2008,13,31,162,324,1281,8,47,117
Carolina,CAR,9028,11,248,207,3171,622,224,355,2256,17,32,190,34,235,915,4,33,86,5,65,0,7,5,45,1,0,1,3,55,509,22,26,23,24,225,87,119,19,70,157,3,7,368:54,1,3665,721,213,357,2244,14,26,173,338,1421,10,34,89
Chicago,CHI,9019,11,177,252,3610,696,235,357,2374,14,30,190,45,309,1236,8,20,34,4,226,2,8,11,100,1,1,1,2,74,602,18,19,12,18,180,65,94,21,49,144,5,12,315:51,3,3162,651,189,320,1838,10,27,189,304,1324,7,50,134
Cincinnati,CIN,9005,11,199,215,3635,762,223,382,2242,12,33,212,42,347,1393,7,32,77,7,231,2,4,3,0,0,0,0,0,74,634,22,24,11,13,176,48,109,19,44,131,3,6,299:35,2,3017,610,201,324,2185,18,28,187,258,832,4,41,105
Cleveland,CLE,9006,11,166,289,3498,692,231,344,2429,22,23,123,57,325,1069,7,53,138,6,97,1,11,5,7,0,0,1,1,77,683,18,19,11,16,212,70,112,30,45,150,12,19,316:34,1,3412,716,223,411,2231,9,36,235,269,1181,9,16,50
Dallas,DAL,9014,11,248,270,3831,695,256,383,2593,21,28,237,36,284,1238,7,39,81,5,56,1,7,7,19,0,0,0,3,65,624,26,30,14,16,216,86,116,14,60,137,7,14,328:29,1,3669,688,222,350,2186,16,24,134,314,1483,13,26,74
Denver,DEN,9009,11,197,280,3180,656,210,335,2221,24,24,128,40,297,959,5,34,80,5,126,1,4,3,20,1,0,0,1,82,667,20,21,17,23,203,57,129,17,69,167,3,11,342:05,2,3514,730,234,399,2329,14,36,231,295,1185,5,25,43
