New Orleans,NO,9026,2,39,65,1025,135,57,71,777,6,3,16,6,61,248,1,7,21,0,0,0,1,0,0,0,0,0,0,11,87,3,3,6,7,39,8,29,2,8,23,1,2,53:38,0,773,122,54,82,632,3,2,15,38,141,0,2,2
New York Giants,NYG,9015,2,13,43,649,127,39,60,382,3,4,8,5,63,267,0,9,24,0,0,0,1,1,0,0,0,0,0,13,105,1,1,2,2,27,4,22,1,8,24,1,3,52:59,0,503,108,51,70,406,1,8,53,30,97,0,4,9
New York Jets,NYJ,9004,2,32,66,818,127,39,56,448,5,2,6,6,69,370,4,8,15,1,48,0,1,0,0,0,0,0,1,10,109,2,3,4,4,28,8,17,3,11,26,1,1,55:54,0,485,108,42,63,321,2,5,32,40,164,1,2,3
Oakland,OAK,9011,2,71,36,621,116,41,65,400,2,5,22,10,46,221,1,5,7,0,0,0,1,2,0,0,0,0,0,14,128,8,8,5,5,43,11,29,3,13,24,1,1,62:41,0,769,118,45,60,480,5,2,12,56,289,3,4,5
Philadelphia,PHI,9016,2,50,44,608,112,44,68,432,2,8,59,6,36,176,2,6,6,1,15,0,2,3,20,1,0,1,1,12,106,4,5,5,6,46,7,36,3,16,29,0,0,65:05,1,762,134,51,85,597,4,8,43,41,165,0,5,11
Pittsburgh,PIT,9008,2,47,27,474,122,40,68,326,1,9,63,9,45,148,2,4,17,1,17,0,1,1,0,0,0,0,0,23,215,5,5,4,4,38,7,25,6,8,26,0,0,63:12,0,625,123,47,71,488,4,3,18,49,137,0,1,2
Seattle,SEA,9013,2,21,26,618,122,43,69,375,1,6,35,9,47,243,1,2,3,2,31,0,0,0,0,0,0,0,0,17,121,0,1,5,5,33,12,18,3,11,31,1,1,57:45,0,537,127,37,66,316,1,6,40,55,221,0,7,15
San Francisco,SF,9027,2,12,35,599,142,37,64,352,3,3,17,8,75,247,0,5,14,1,37,0,1,1,2,0,0,0,0,16,140,0,0,4,4,24,7,14,3,4,23,1,4,48:41,0,465,102,39,62,255,0,6,37,34,210,0,2,7
Tampa Bay,TB,9023,2,29,7,310,62,31,45,290,1,1,11,5,16,20,0,6,15,2,69,1,1,2,0,0,0,0,0,4,34,2,3,3,3,22,6,13,3,8,15,0,0,33:11,1,311,67,18,31,194,1,2,10,34,117,1,2,2
Tennessee,TEN,9007,2,53,42,669,124,42,66,461,3,4,24,9,54,208,1,2,3,2,10,0,4,1,0,0,0,0,0,12,119,5,5,6,7,42,17,24,1,13,27,0,0,59:07,0,740,127,40,68,466,1,2,5,57,274,4,4,5
Washington,WAS,9018,2,44,50,688,114,41,64,533,3,4,21,9,46,155,1,2,4,2,34,1,3,2,0,0,0,0,0,6,40,5,5,3,4,37,11,24,2,8,24,0,1,62:03,1,649,129,41,67,356,2,6,63,56,293,2,6,6
