Arizona,ARI,9017,10,176,254,3442,669,224,369,2429,18,24,148,44,276,1013,9,36,88,9,199,1,8,2,47,0,0,0,1,73,586,17,19,13,19,198,31,137,30,52,140,5,13,297:17,1,3282,652,230,392,2589,15,28,186,232,693,4,33,70
Atlanta,ATL,9024,10,231,210,3167,636,222,347,2008,13,29,218,44,260,1159,6,27,56,3,44,0,9,7,25,2,0,0,1,64,575,24,25,19,22,207,63,128,16,52,117,2,10,292:26,2,3591,604,218,326,2454,15,16,113,262,1137,8,29,72
Baltimore,BAL,9030,10,213,171,3060,643,181,318,1852,11,28,192,50,297,1208,6,36,94,16,288,2,9,7,65,1,0,1,3,60,516,20,22,20,23,179,62,99,18,46,140,6,10,304:22,3,2798,645,219,336,1652,11,22,154,287,1146,5,34,71
Buffalo,BUF,9000,10,208,250,3668,664,236,364,2469,9,15,80,56,285,1199,16,35,77,11,129,0,11,7,124,2,0,0,0,74,622,22,22,18,20,170,56,101,13,60,149,2,7,274:50,2,3021,619,191,303,1844,12,29,143,287,1177,8,40,101
Carolina,CAR,9028,10,213,180,2780,557,205,319,1974,14,29,165,31,209,806,4,28,81,5,65,0,6,4,11,0,0,0,0,45,425,21,22,20,21,208,82,110,16,67,143,2,6,337:04,0,3366,657,202,329,2090,14,23,159,305,1276,8,33,88
Chicago,CHI,9019,10,174,221,3190,623,209,318,2130,11,29,186,39,276,1060,8,17,25,4,226,2,6,8,100,1,1,1,2,65,546,18,19,11,16,172,64,88,20,46,131,5,10,292:59,3,3022,602,172,287,1704,10,25,176,290,1318,7,47,120
Cincinnati,CIN,9005,10,169,199,3230,695,205,350,2006,12,29,180,39,316,1224,6,29,70,7,231,2,4,3,0,0,0,0,0,70,599,19,21,8,10,153,39,97,17,40,121,3,6,269:03,2,2656,551,183,296,1976,16,27,182,228,680,3,37,94
Cleveland,CLE,9006,10,150,259,3137,633,213,316,2220,20,22,118,54,295,917,6,49,127,6,97,1,11,5,7,0,0,1,1,70,614,17,18,8,12,191,58,104,29,39,135,10,16,287:06,1,3007,649,205,379,1995,9,32,203,238,1012,8,13,43
Dallas,DAL,9014,10,242,242,3316,629,229,350,2159,18,28,237,34,251,1157,7,36,74,5,56,1,7,7,19,0,0,0,2,58,564,26,29,14,16,202,82,108,12,54,126,7,14,304:34,1,3422,639,202,323,2018,16,22,123,294,1404,12,25,70
Denver,DEN,9009,10,183,259,2832,593,192,311,1977,22,22,119,39,260,855,4,29,71,5,126,1,3,2,20,1,0,0,1,73,592,18,19,17,23,191,56,119,16,64,153,2,10,317:59,2,3298,673,214,364,2169,12,31,201,278,1129,5,24,42
Detroit,DET,9020,10,271,234,3545,628,218,347,2403,12,21,136,49,260,1142,12,23,53,11,192,3,9,8,92,2,0,1,4,60,570,27,30,21,24,189,41,134,14,53,134,0,6,306:59,5,3384,634,227,360,2576,19,33,184,241,808,4,41,95
Green Bay,GB,9021,10,204,230,3401,628,220,323,2344,13,21,158,35,284,1057,9,43,93,7,49,1,8,9,64,0,0,0,2,63,520,21,25,11,14,199,58,120,21,52,130,9,15,290:50,1,3088,623,224,351,2064,15,36,261,236,1024,9,12,20
Houston,HOU,9031,10,267,262,3448,604,209,328,2528,22,25,158,42,251,920,3,35,80,10,142,2,11,4,109,2,1,2,4,71,607,29,33,12,14,214,61,121,32,47,127,3,6,307:56,4,3500,663,192,329,2215,23,32,216,302,1285,6,28,57
Indianapolis,IND,9001,10,179,280,3858,644,209,348,2745,15,19,129,48,277,1113,10,22,65,8,127,1,7,6,32,0,1,0,1,67,583,15,18,18,19,167,54,97,16,55,144,0,6,302:50,1,3008,624,188,312,2049,9,39,251,273,959,8,37,93
