Detroit,DET,9020,3,85,63,1006,187,73,115,748,4,8,53,23,64,258,2,5,11,7,190,2,3,1,16,0,0,0,3,25,248,7,10,6,6,52,11,37,4,18,44,0,2,93:32,2,948,191,69,107,657,7,6,21,78,291,0,13,26
Green Bay,GB,9021,3,67,67,890,166,54,82,549,3,9,73,7,75,341,2,13,26,0,0,0,1,2,0,0,0,0,1,22,173,7,8,4,4,72,16,49,7,21,43,3,3,99:57,0,1081,207,89,134,874,6,13,93,60,207,2,3,5
Houston,HOU,9031,3,53,74,971,182,56,91,675,6,8,52,10,83,296,1,9,16,0,0,0,6,2,71,1,0,0,0,28,215,5,5,6,6,60,17,30,13,15,41,0,1,95:48,1,886,198,56,93,500,3,15,90,90,386,1,7,10
Indianapolis,IND,9001,3,53,90,1108,198,63,113,851,4,6,41,17,79,257,4,5,16,4,72,0,1,1,0,0,0,0,0,23,189,5,6,4,5,44,15,24,5,16,45,0,1,92:11,0,826,182,48,82,583,1,11,71,89,243,5,16,46
Jacksonville,JAC,9029,3,89,51,779,187,48,90,373,3,13,70,15,84,406,3,7,8,4,89,0,4,4,105,1,0,0,1,29,258,8,10,7,8,63,20,34,9,12,37,3,3,93:22,1,1000,189,51,88,580,6,2,12,99,420,3,6,8
Kansas City,KC,9010,3,93,57,1107,211,61,122,772,2,11,65,20,78,335,4,11,27,4,35,0,3,1,0,0,0,0,0,33,301,12,12,3,3,58,22,34,2,13,35,0,1,89:51,0,1192,167,65,84,706,7,12,68,71,486,5,6,10
LA Chargers,LAC,9012,3,48,67,968,187,57,83,528,5,11,76,11,93,440,2,10,25,1,4,0,2,1,11,0,0,0,0,18,157,6,6,2,5,65,11,44,10,10,33,1,2,81:59,0,946,178,73,112,734,4,4,26,62,212,2,11,21
LA Rams,LAR,9025,3,107,75,1031,191,52,85,614,3,10,76,14,96,417,6,9,22,3,93,2,4,2,0,0,1,0,0,21,177,12,12,7,7,59,16,36,7,18,38,1,1,87:49,2,1123,173,59,83,837,5,3,20,87,286,5,6,17
Miami,MIA,9002,3,25,37,703,113,49,62,556,2,3,24,1,48,147,2,7,14,0,0,0,2,1,0,0,0,0,0,13,74,1,2,4,4,37,6,25,6,6,25,0,4,57:14,0,561,131,50,79,420,2,5,30,47,141,0,11,30
Minnesota,MIN,9022,3,72,62,1021,179,78,112,833,5,5,29,9,62,188,0,2,3,3,66,0,0,0,0,0,0,0,0,21,234,6,8,6,6,62,17,38,7,21,42,0,3,94:40,0,1201,193,72,103,856,6,3,26,87,345,2,8,22
New England,NE,9003,3,99,95,1383,195,77,113,992,8,6,33,12,76,391,2,2,2,2,51,0,2,1,0,0,0,1,1,20,190,11,12,5,5,75,19,46,10,17,40,0,2,91:14,0,1322,206,71,110,1020,8,10,72,86,302,4,8,25
New Orleans,NO,9026,3,73,78,1313,194,76,104,933,6,7,44,12,83,380,2,7,21,3,37,0,3,0,0,0,0,0,0,12,97,7,7,8,10,60,17,41,2,14,35,1,2,84:47,0,1135,179,76,111,845,6,3,22,65,290,1,6,11
New York Giants,NYG,9015,3,37,70,1003,200,60,91,543,4,7,23,7,102,460,2,11,28,0,0,0,2,2,0,0,0,0,0,23,242,4,4,3,3,48,6,39,3,11,34,1,5,75:27,0,918,172,86,117,772,4,8,53,47,146,0,7,15
New York Jets,NYJ,9004,3,52,72,1043,190,65,101,643,6,5,31,13,84,400,4,13,29,3,61,0,1,0,0,0,0,0,1,20,203,4,5,6,7,44,12,26,6,15,39,1,1,92:02,0,821,167,60,86,554,3,7,48,74,267,2,5,9
Oakland,OAK,9011,3,81,63,1093,181,66,95,756,5,6,31,13,80,337,1,7,11,0,0,0,2,4,0,0,0,0,0,18,163,9,9,6,6,50,13,32,5,13,35,2,3,84:35,0,897,166,64,91,576,6,6,34,69,321,3,6,15
Philadelphia,PHI,9016,3,77,68,1023,176,79,115,798,5,8,59,15,53,225,2,9,12,3,15,0,2,3,20,1,0,1,1,21,209,7,8,7,9,70,20,44,6,21,43,2,3,102:37,1,1116,207,72,116,758,5,11,58,80,358,2,7,15
Pittsburgh,PIT,9008,3,64,50,780,184,55,90,410,2,11,80,14,83,370,4,10,33,2,17,0,3,2,5,0,0,0,0,29,255,7,7,5,6,57,13,36,8,12,37,0,0,90:46,0,907,182,69,110,700,5,6,41,66,207,1,1,2
Seattle,SEA,9013,3,48,59,1038,189,63,101,600,3,6,35,11,82,438,2,8,14,2,31,0,0,0,0,0,0,0,1,28,219,3,5,5,5,57,16,38,3,15,45,2,3,85:04,0,970,199,66,115,680,5,7,49,77,290,0,9,17
San Francisco,SF,9027,3,51,76,1017,202,59,92,644,6,3,17,9,107,373,2,8,18,1,37,0,2,3,2,0,0,0,1,26,195,3,5,6,6,49,14,29,6,13,41,3,7,78:58,0,886,176,62,99,563,2,10,61,67,323,3,4,11
Tampa Bay,TB,9023,3,46,41,804,132,56,78,659,4,1,11,7,53,145,1,7,17,2,69,1,1,2,0,0,0,0,0,11,71,4,5,4,4,42,6,32,4,9,21,0,0,55:25,1,653,118,46,71,510,3,4,22,43,143,1,2,2
Tennessee,TEN,9007,3,86,69,1102,196,71,115,825,7,5,33,18,76,277,1,4,5,2,10,0,4,1,0,0,0,0,0,17,164,8,8,10,11,63,22,34,7,17,41,0,0,91:48,0,1160,194,60,100,691,3,2,5,92,469,5,10,16
Washington,WAS,9018,3,71,60,816,162,60,95,629,4,8,43,15,59,187,1,4,14,4,34,1,4,3,0,0,0,0,0,16,117,8,8,5,7,55,15,38,2,15,39,0,1,100:09,1,1121,194,66,97,712,5,7,72,90,409,2,8,10
