Arizona,ARI,9017,16,295,361,4975,1007,343,564,3541,24,37,255,72,406,1434,12,53,149,15,258,1,16,6,86,1,0,1,2,110,880,24,28,32,40,310,66,200,44,82,233,7,16,498:32,2,5026,1059,339,598,3640,21,52,339,409,1386,6,42,91
Atlanta,ATL,9024,16,353,315,5094,994,362,553,3429,22,39,296,64,402,1665,9,40,87,8,108,0,11,8,25,2,0,0,1,102,918,35,36,34,39,330,101,200,29,88,197,4,13,477:20,2,5837,984,343,530,3990,21,24,156,430,1847,12,43,103
Baltimore,BAL,9030,16,395,303,5201,1045,333,569,3421,18,41,280,82,435,1780,12,46,113,22,385,3,15,12,82,2,0,1,3,91,794,40,42,34,37,311,111,168,32,76,223,10,16,494:04,5,4886,1054,363,567,3030,20,27,205,460,1856,14,56,127
Buffalo,BUF,9000,16,302,359,5682,1066,370,573,3688,14,27,156,82,466,1994,22,55,129,18,275,1,13,7,124,2,0,0,1,98,872,29,30,29,33,278,105,149,24,101,241,2,15,453:27,3,4842,1010,289,476,2825,16,47,261,487,2017,12,67,166
Carolina,CAR,9028,16,363,327,5074,953,351,550,3665,25,50,304,54,353,1409,7,46,124,10,78,0,13,11,64,1,0,1,3,83,736,35,40,29,30,320,121,167,32,93,222,5,11,516:36,1,5179,1026,293,501,3077,22,35,242,490,2102,15,44,115
Chicago,CHI,9019,16,264,320,5106,1003,343,529,3376,18,42,277,69,432,1730,10,27,56,8,253,2,11,14,100,1,1,1,2,115,943,27,30,16,22,267,93,144,30,71,205,7,18,463:27,3,4599,934,291,473,2811,13,39,274,422,1788,13,69,180
Cincinnati,CIN,9005,16,290,349,5425,1091,336,561,3379,20,41,278,76,489,2046,13,51,120,11,339,3,4,3,0,0,0,0,0,110,1027,32,34,18,20,267,72,165,30,67,199,5,12,436:53,3,4488,927,304,510,3122,25,40,264,377,1366,6,48,116
Cleveland,CLE,9006,16,234,410,5250,1026,360,525,3684,28,34,197,73,467,1566,14,76,196,7,97,1,14,6,11,0,0,1,1,110,924,26,27,15,20,290,97,157,36,73,216,12,23,451:08,1,4942,1008,312,574,3228,15,50,309,384,1714,11,30,81
Dallas,DAL,9014,16,354,332,5089,1000,371,559,3425,28,38,321,63,403,1664,7,58,136,10,98,1,13,11,25,0,0,0,3,97,939,36,42,22,29,314,127,162,25,87,203,10,19,483:19,1,5311,1005,309,493,3141,22,32,185,480,2170,18,39,99
Denver,DEN,9009,16,289,382,4640,952,294,491,3210,29,33,175,62,428,1430,9,48,106,10,237,2,8,7,58,2,0,2,4,113,885,29,31,24,32,297,92,180,25,94,241,7,20,503:33,4,5185,1075,332,566,3333,19,52,335,457,1852,8,38,65
Detroit,DET,9020,16,410,376,5692,1037,366,570,3892,21,35,228,80,432,1800,18,40,93,19,253,3,13,13,96,2,0,2,5,104,968,42,46,30,35,296,58,210,28,81,209,1,9,476:47,5,5404,980,374,570,4183,29,47,287,363,1221,10,52,116
Green Bay,GB,9021,16,320,384,5582,1014,348,513,3789,30,37,252,63,464,1793,10,53,118,11,54,1,10,11,126,1,0,1,3,96,789,34,38,15,19,307,99,176,32,83,211,15,28,466:28,2,4891,999,352,562,3167,25,51,365,386,1724,13,22,42
Houston,HOU,9031,16,338,436,5546,973,321,501,3799,30,32,200,59,440,1747,14,52,117,11,144,2,12,5,109,2,1,2,5,124,1050,34,40,20,25,313,86,180,47,76,209,5,10,481:45,4,5120,1027,299,525,3278,28,54,366,448,1842,8,40,76
Indianapolis,IND,9001,16,263,404,5873,1026,320,513,3946,23,25,177,69,488,1927,15,47,122,13,215,1,11,7,32,0,2,0,1,92,779,22,25,29,34,267,94,148,25,87,228,8,17,475:01,1,4553,994,285,487,2892,13,56,334,451,1661,11,52,121
Jacksonville,JAC,9029,16,417,268,4578,993,289,509,2718,17,55,356,80,429,1860,9,44,90,21,294,2,17,12,263,5,0,3,6,112,936,40,47,30,35,332,101,193,38,85,227,10,13,517:07,7,5855,1078,316,527,3593,21,24,123,527,2262,18,43,95
Kansas City,KC,9010,16,415,339,5842,1044,325,570,3952,23,31,179,84,443,1890,15,49,118,16,201,0,11,10,79,3,0,0,2,118,1044,40,42,41,45,322,95,198,29,78,199,3,10,494:40,3,6007,985,363,543,4104,26,37,222,405,1903,12,36,85
LA Chargers,LAC,9012,16,355,272,5254,997,329,524,3156,17,43,261,79,430,2098,11,44,99,18,302,2,13,9,77,1,0,0,1,108,927,37,43,20,30,337,84,220,33,84,209,5,11,485:37,3,6026,1020,366,583,4431,28,18,120,419,1595,10,52,114
LA Rams,LAR,9025,16,478,329,5432,1020,324,555,3475,21,48,324,93,417,1957,15,33,70,18,401,3,17,10,11,0,2,0,0,107,922,48,51,40,43,311,97,185,29,88,214,5,12,481:39,3,5784,1000,320,518,3831,28,28,192,454,1953,17,48,118
Miami,MIA,9002,16,281,393,5371,989,339,528,3603,26,30,185,57,431,1768,14,47,119,9,99,1,7,6,54,2,2,1,2,137,1154,27,31,21,23,284,66,187,31,64,202,7,24,470:33,3,4923,995,373,602,3535,24,33,257,360,1388,4,57,136
Minnesota,MIN,9022,16,382,252,4415,956,324,555,3078,13,37,251,71,364,1337,10,32,70,14,200,1,5,5,0,0,1,2,2,100,949,36,41,32,38,334,100,196,38,94,216,1,7,519:00,1,5710,1055,357,527,3753,25,27,176,501,1957,15,55,135
New England,NE,9003,16,458,296,5856,1022,367,590,4020,24,42,299,66,390,1836,6,28,55,12,114,0,9,6,0,0,2,2,2,95,916,47,49,37,40,389,107,232,50,82,202,8,13,489:54,0,6307,1070,389,587,4418,32,35,201,448,1889,16,38,83
