Arizona,ARI,9017,14,246,337,4386,886,298,490,3096,22,32,216,64,364,1290,12,46,125,13,244,1,12,5,65,0,0,1,2,100,810,20,23,27,35,272,55,178,39,73,205,7,16,433:03,1,4478,927,303,529,3282,18,49,322,349,1196,5,37,78
Atlanta,ATL,9024,14,318,282,4531,874,327,491,3039,20,36,267,53,347,1492,8,31,64,4,44,0,11,8,25,2,0,0,1,85,767,33,34,27,32,295,94,173,28,80,168,3,11,416:26,2,5135,851,293,449,3415,19,18,126,384,1720,12,37,88
Baltimore,BAL,9030,14,345,256,4546,911,294,492,3005,14,38,259,71,381,1541,12,41,103,22,385,3,14,11,82,2,0,1,3,81,722,35,37,29,32,269,96,144,29,65,192,8,13,426:55,5,4251,909,309,482,2616,16,25,179,402,1635,13,48,107
Buffalo,BUF,9000,14,264,306,4915,931,319,501,3207,11,24,142,74,406,1708,19,50,120,16,255,0,12,7,124,2,0,0,0,88,744,27,27,23,26,238,93,127,18,88,212,2,13,394:07,2,4204,879,249,411,2397,15,37,204,431,1807,11,60,146
Carolina,CAR,9028,14,331,286,4311,824,302,478,3028,23,43,257,49,303,1283,7,41,108,10,78,0,10,8,49,1,0,1,3,72,651,33,37,25,26,285,108,149,28,84,194,3,9,460:48,1,4676,907,263,441,2776,21,31,203,435,1900,14,40,105
Chicago,CHI,9019,14,234,294,4525,879,304,464,3018,17,39,264,57,376,1507,8,24,46,6,232,2,10,13,100,1,1,1,2,101,802,24,26,15,21,239,84,130,25,63,177,6,15,406:08,3,4140,822,257,413,2479,13,33,235,376,1661,10,60,155
Cincinnati,CIN,9005,14,233,305,4837,958,292,479,2996,17,38,255,53,441,1841,11,44,103,9,238,2,4,3,0,0,0,0,0,99,907,26,28,13,15,217,59,135,23,55,170,4,11,375:45,2,3765,774,254,425,2687,21,36,239,313,1078,5,44,110
Cleveland,CLE,9006,14,207,362,4644,909,323,475,3299,27,26,150,68,408,1345,9,65,167,6,97,1,13,5,7,0,0,1,1,93,787,23,24,13,18,261,87,139,35,62,188,12,21,393:27,1,4314,888,278,508,2778,13,43,263,337,1536,10,25,68
Dallas,DAL,9014,14,336,311,4734,891,334,504,3216,26,32,264,58,355,1518,7,49,110,9,98,1,12,10,19,0,0,0,3,83,800,36,41,18,22,277,114,143,20,76,175,9,17,420:24,1,4728,874,271,429,2815,21,27,151,418,1913,18,33,87
Denver,DEN,9009,14,254,328,3875,821,253,418,2642,26,31,160,54,372,1233,7,42,97,8,228,2,7,5,20,1,0,1,3,106,825,25,27,22,30,257,75,160,22,84,212,5,16,442:09,3,4519,939,289,497,2936,17,43,285,399,1583,7,34,57
Detroit,DET,9020,14,358,339,5072,896,319,497,3517,19,28,172,68,371,1555,17,37,88,16,225,3,12,11,93,2,0,1,4,90,832,36,40,27,31,263,49,189,25,71,182,0,7,421:03,5,4772,867,335,506,3689,25,43,255,318,1083,8,46,107
Green Bay,GB,9021,14,309,333,4990,899,314,459,3360,26,32,219,55,408,1630,9,49,113,11,54,1,10,11,126,1,0,0,2,82,642,33,37,14,18,278,90,160,28,75,182,14,22,406:18,2,4396,871,315,490,2888,24,46,321,335,1508,13,20,34
Houston,HOU,9031,14,319,380,4966,853,286,446,3469,27,31,190,52,376,1497,11,47,108,11,144,2,12,5,109,2,1,2,4,110,936,33,38,18,23,285,75,167,43,68,186,5,9,423:54,4,4684,922,277,484,3103,27,45,311,393,1581,7,37,69
Indianapolis,IND,9001,14,225,368,5341,902,277,451,3602,21,22,147,64,429,1739,14,42,111,12,171,1,10,7,32,0,1,0,1,86,740,19,22,24,27,230,79,129,22,76,202,7,15,419:36,1,4007,873,254,429,2585,11,53,312,391,1422,10,44,105
Jacksonville,JAC,9029,14,374,209,3977,864,256,458,2364,14,51,334,75,355,1613,6,34,59,20,294,2,17,11,196,4,0,2,5,94,796,36,42,28,33,287,91,163,33,74,198,8,11,459:45,6,5154,939,269,443,3067,19,21,109,475,2087,16,39,88
Kansas City,KC,9010,14,359,302,5161,925,285,501,3440,20,26,151,70,398,1721,15,46,108,14,154,0,8,7,68,2,0,0,2,109,964,35,37,34,37,276,81,172,23,66,172,2,8,427:44,2,5224,846,316,468,3534,25,34,204,344,1690,9,29,74
LA Chargers,LAC,9012,14,311,255,4623,883,295,468,2827,16,38,228,74,377,1796,10,40,90,16,245,2,10,6,50,1,0,0,1,93,782,32,37,19,27,290,69,191,30,72,181,5,10,419:19,3,5152,882,316,506,3761,24,17,113,359,1391,9,43,91
LA Rams,LAR,9025,14,438,272,4605,891,282,483,2914,19,47,318,81,361,1691,12,32,68,15,357,3,15,9,11,0,2,0,0,96,832,44,46,38,40,276,86,164,26,77,185,3,9,420:44,3,5131,871,278,445,3396,24,24,157,402,1735,16,42,103
Miami,MIA,9002,14,252,342,4655,852,295,462,3116,24,25,164,51,365,1539,12,39,96,9,99,1,7,6,52,2,2,1,1,112,934,25,28,18,19,248,57,161,30,59,181,6,19,419:30,3,4222,874,324,520,2986,22,32,249,322,1236,3,53,123
Minnesota,MIN,9022,14,343,242,3975,838,287,478,2781,13,35,240,62,325,1194,10,27,52,12,183,1,5,5,0,0,0,2,2,86,836,32,37,29,34,298,87,178,33,85,188,1,7,451:28,1,5147,927,322,473,3449,23,22,152,432,1698,13,52,125
New England,NE,9003,14,395,274,5283,895,327,516,3571,24,32,235,62,347,1712,6,20,37,12,114,0,7,6,0,0,1,2,2,89,857,40,42,33,36,333,84,207,42,73,176,6,11,423:21,0,5566,922,349,519,4017,28,31,183,372,1549,13,31,71
New Orleans,NO,9026,14,401,282,4598,860,279,467,2988,20,35,245,82,358,1610,9,36,80,16,192,2,14,4,8,1,0,1,1,95,894,43,46,27,32,299,98,182,19,64,169,11,13,436:14,3,5621,882,343,478,3729,21,17,121,387,1892,21,26,69
New York Giants,NYG,9015,14,228,355,5485,932,306,489,3687,30,22,124,59,421,1798,9,36,87,8,143,2,10,6,36,0,1,1,4,78,814,21,26,16,22,242,58,159,25,69,197,7,17,400:29,2,4354,895,336,535,3108,19,30,177,330,1246,5,33,95
New York Jets,NYJ,9004,14,285,342,4927,902,288,478,3276,27,26,143,55,398,1651,11,37,79,11,151,0,8,9,20,0,0,1,3,105,917,29,31,23,27,242,69,141,32,78,202,6,11,431:13,0,4342,864,289,446,2877,19,40,273,378,1465,12,45,75
