Detroit,DET,9020,1,35,23,308,67,27,48,263,1,1,5,11,18,45,1,1,2,3,83,1,2,1,16,0,0,0,3,10,100,2,5,1,1,19,3,15,1,8,16,0,1,33:20,1,367,69,29,41,285,4,1,7,27,82,0,4,9
Green Bay,GB,9021,1,17,9,225,48,14,27,135,0,3,23,5,18,90,0,4,9,0,0,0,1,1,0,0,0,0,0,8,70,2,2,1,1,26,8,16,2,9,16,0,0,39:13,0,370,74,28,42,286,1,4,25,28,84,1,1,1
Houston,HOU,9031,1,7,29,280,60,11,21,125,1,0,0,4,39,155,1,3,3,0,0,0,1,0,0,0,0,0,0,9,94,1,1,0,0,23,4,11,8,5,12,0,1,29:55,0,203,69,19,36,110,1,10,54,23,93,0,3,4
Indianapolis,IND,9001,1,9,46,373,64,22,30,310,1,1,8,0,33,63,2,3,13,0,0,0,1,1,0,0,0,0,0,4,20,0,1,1,2,10,3,6,1,0,10,0,1,25:35,0,225,49,11,21,150,0,4,29,24,75,1,4,15
Jacksonville,JAC,9029,1,29,7,203,69,19,36,110,1,10,54,8,23,93,0,3,4,1,67,0,3,3,53,1,0,0,0,10,89,2,3,3,4,19,7,8,4,3,12,1,1,30:05,1,280,60,11,21,125,1,0,0,39,155,1,3,3
Kansas City,KC,9010,1,42,27,371,74,16,36,247,0,3,20,2,35,124,3,3,11,0,0,0,1,0,0,0,0,0,0,15,139,6,6,0,0,26,8,17,1,4,11,0,0,30:14,0,537,65,28,35,352,4,3,16,27,185,2,0,0
LA Chargers,LAC,9012,1,21,24,321,68,17,28,181,2,4,38,5,36,140,1,1,2,1,4,0,1,1,11,0,0,0,0,4,40,3,3,0,1,17,3,12,2,3,12,1,2,25:47,0,249,56,22,33,185,3,1,7,22,64,0,2,4
LA Rams,LAR,9025,1,46,9,225,49,11,21,150,0,4,29,6,24,75,1,4,15,2,68,2,2,1,0,0,1,0,0,7,50,5,5,3,3,19,5,13,1,5,14,0,0,34:25,2,373,64,22,30,310,1,1,8,33,63,2,3,13
Miami,MIA,9002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,MIN,9022,1,29,19,344,59,27,37,284,1,1,7,2,21,60,0,1,1,0,0,0,0,0,0,0,0,0,0,5,50,2,3,3,3,23,5,14,4,9,14,0,0,31:16,0,470,63,27,32,341,3,1,5,30,129,0,5,13
New England,NE,9003,1,27,42,537,65,28,35,352,4,3,16,3,27,185,2,0,0,0,0,0,1,1,0,0,0,0,0,6,55,3,3,2,2,25,10,11,4,5,15,0,2,29:46,0,371,74,16,36,247,0,3,20,35,124,3,3,11
New Orleans,NO,9026,1,19,29,470,63,27,32,341,3,1,5,2,30,129,0,5,13,0,0,0,1,0,0,0,0,0,0,6,52,1,1,4,4,19,3,14,2,4,11,0,0,28:44,0,344,59,27,37,284,1,1,7,21,60,0,1,1
New York Giants,NYG,9015,1,3,19,392,71,24,39,263,1,1,5,3,31,129,0,3,13,0,0,0,0,0,0,0,0,0,0,6,55,0,0,1,1,13,2,10,1,4,12,1,1,25:46,0,233,53,29,38,198,0,3,22,12,35,0,1,2
New York Jets,NYJ,9004,1,12,21,408,72,16,28,218,2,2,6,5,42,190,1,5,12,1,48,0,0,0,0,0,0,0,1,5,62,0,1,2,2,11,2,8,1,4,14,1,1,26:56,0,214,55,26,39,176,0,1,11,15,38,1,0,0
Oakland,OAK,9011,1,26,16,350,63,25,41,255,0,1,1,5,21,95,1,3,4,0,0,0,0,0,0,0,0,0,0,5,49,2,2,4,4,22,5,16,1,5,12,1,1,31:39,0,359,63,22,32,250,2,2,12,29,109,0,1,2
Philadelphia,PHI,9016,1,30,17,264,61,23,40,200,1,4,40,4,17,64,0,3,3,1,15,0,2,3,20,1,0,1,1,8,76,2,3,3,3,19,1,17,1,8,14,0,0,34:16,1,356,65,26,39,298,2,2,9,24,58,0,2,4
Pittsburgh,PIT,9008,1,21,18,237,62,20,30,180,1,7,42,3,25,57,1,2,10,1,17,0,0,0,0,0,0,0,0,13,143,3,3,0,0,16,1,13,2,5,13,0,0,28:50,0,290,54,24,36,255,2,1,8,17,35,0,0,0
Seattle,SEA,9013,1,9,17,370,74,28,42,286,1,4,25,5,28,84,1,1,1,1,24,0,0,0,0,0,0,0,0,8,50,0,0,3,3,12,3,8,1,3,12,0,0,20:47,0,225,48,14,27,135,0,3,23,18,90,0,4,9
San Francisco,SF,9027,1,3,23,287,63,14,25,171,2,0,0,3,38,116,0,2,8,1,37,0,1,1,2,0,0,0,0,10,74,0,0,1,1,13,2,10,1,2,11,1,4,25:39,0,217,54,24,35,166,0,4,27,15,51,0,1,5
Tampa Bay,TB,9023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TEN,9007,1,16,26,359,63,22,32,250,2,2,12,3,29,109,0,1,2,0,0,0,2,0,0,0,0,0,0,5,49,1,1,3,4,21,5,15,1,7,14,0,0,28:21,0,350,63,25,41,255,0,1,1,21,95,1,3,4
Washington,WAS,9018,1,17,30,356,65,26,39,298,2,2,9,8,24,58,0,2,4,1,24,1,0,1,0,0,0,0,0,2,15,2,2,1,1,16,3,12,1,3,11,0,1,25:44,1,264,61,23,40,200,1,4,40,17,64,0,3,3
