"Austin, Miles","2710             ","DAL","9014","WR","10","10","0  ","0  ","0   ","0 ","0 ","0","0","0","2       ","3   ","0 ","0","73","43   ","579 ","7 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Austin, Terrence","11629         ","WAS","9018","WR","13","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","26","12   ","137 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Avant, Jason","2642              ","PHI","9016","WR","16","7","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","81","52   ","679 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Avery, Donnie","2889             ","TEN","9007","WR","9","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","11","3    ","45  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bailey, Dan","12149              ","DAL","9014","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","39","39","0","32     ","37 ","1","9","11","10","2","0"
"Bajema, Billy","2547             ","STL","9025","TE","16","11","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","14","9    ","71  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Baker, Jason","3039              ","CAR","9028","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Baker, Josh","12199              ","NYJ","9004","RB","11","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","4","3     ","27  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Baldwin, Doug","12173            ","SEA","9013","WR","16","1","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","-2  ","0 ","0","85","51   ","788 ","4 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Baldwin, Jonathan","11880        ","KC ","9010","WR","11","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","52","21   ","254 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Ball, Lance","3218               ","DEN","9009","RB","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","96      ","402 ","1 ","0","32","16   ","148 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Ballard, Jake","11800            ","NYG","9015","TE","14","13","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","61","38   ","604 ","4 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Banks, Brandon","11739           ","WAS","9018","WR","16","0","1   ","1  ","49  ","0 ","1 ","0","0","0","1       ","1   ","0 ","0","1","1     ","10  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Barber, Marion III","2504        ","CHI","9019","RB","11","1","0   ","0  ","0   ","0 ","0 ","0","0","0","113     ","420 ","6 ","0","9","5     ","50  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Barden, Ramses","11085           ","NYG","9015","WR","8","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","19","9    ","94  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bartel, Richard","3219           ","ARI","9017","QB","12","0","10  ","22 ","86  ","1 ","1 ","0","1","6","1       ","9   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Barth, Connor","3203             ","TB ","9023","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","23","23","0","26     ","28 ","0","5","6","13","2","0"
"Batch, Charlie","1510            ","PIT","9008","QB","16","1","15  ","24 ","208 ","1 ","0 ","0","2","10","3      ","-2  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Battle, Arnaz","2313             ","PIT","9008","WR","11","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","1","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Battle, Jackie","2875            ","KC ","9010","RB","15","4","0   ","0  ","0   ","0 ","0 ","0","0","0","149     ","597 ","2 ","0","13","9    ","68  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Becht, Anthony","1756            ","KC ","9010","TE","9","5","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","4","3     ","26  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Beck, John","2765                ","WAS","9018","QB","16","3","80  ","132","858 ","4 ","2 ","1","15","84","11    ","43  ","2 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Beckum, Travis","11100           ","NYG","9015","TE","13","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","10","5    ","93  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bell, Khalil","11349             ","CHI","9019","RB","13","3","0   ","0  ","0   ","0 ","0 ","0","0","0","79      ","337 ","0 ","0","23","19   ","133 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Benn, Arrelious","11449          ","TB ","9023","WR","14","14","0  ","0  ","0   ","0 ","0 ","0","0","0","6       ","-7  ","0 ","0","51","30   ","441 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bennett, Earl","2891             ","CHI","9019","WR","11","4","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","43","24   ","381 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Bennett, Martellus","2892        ","DAL","9014","TE","14","7","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","26","17   ","144 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Benson, Cedric","2474            ","CIN","9005","RB","15","15","0  ","0  ","0   ","0 ","0 ","0","0","0","273     ","1067","6 ","0","22","15   ","82  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Berrian, Bernard","3097          ","MIN","9022","WR","5","1","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","23","7    ","91  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bess, Davone","2986              ","MIA","9002","WR","16","4","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","9   ","0 ","0","85","51   ","537 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Best, Jahvid","11440             ","DET","9020","RB","6","6","0    ","0  ","0   ","0 ","0 ","0","0","0","84      ","390 ","2 ","0","40","27   ","287 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bironas, Rob","3173              ","TEN","9007","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","34","34","0","29     ","32 ","0","5","9","9","6","0"
"Blount, LeGarrette","11746       ","TB ","9023","RB","14","14","0  ","0  ","0   ","0 ","0 ","0","0","0","184     ","781 ","5 ","0","25","15   ","148 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Boldin, Anquan","2267            ","BAL","9030","WR","14","14","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","106","57  ","887 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bolen, Brock","11379             ","JAC","9029","RB","13","0","0   ","0  ","0   ","0 ","0 ","0","0","0","2       ","14  ","0 ","0","5","2     ","6   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Boller, Kyle","2259              ","OAK","9011","QB","16","1","15  ","28 ","161 ","3 ","0 ","0","3","19","9      ","38  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Booker, Lorenzo","2774           ","MIN","9022","RB","15","0","0   ","0  ","0   ","0 ","0 ","0","0","0","13      ","52  ","0 ","0","14","8    ","82  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Bosher, Matt","12046             ","ATL","9024","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Boss, Kevin","2800               ","OAK","9011","TE","14","11","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","40","28   ","368 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bowe, Dwayne","2758              ","KC ","9010","WR","16","14","0  ","0  ","0   ","0 ","0 ","0","0","0","1       ","12  ","0 ","0","142","81  ","1159","5 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bradford, Allen","12041          ","TB ","9023","RB","1","0","0    ","0  ","0   ","0 ","0 ","0","0","0","5       ","13  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bradford, Sam","11411            ","STL","9025","QB","10","10","191","358","2164","6 ","6 ","0","36","248","18   ","26  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","7"
"Bradshaw, Ahmad","2832           ","NYG","9015","RB","12","9","0   ","0  ","0   ","0 ","0 ","0","0","0","171     ","659 ","9 ","1","44","34   ","267 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Brady, Tom","1812                ","NE ","9003","QB","16","16","401","611","5239","12","39","0","32","173","43   ","109 ","3 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Branch, Deion","2119             ","NE ","9003","WR","15","15","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","90","51   ","702 ","5 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brandstater, Tom","11174         ","STL","9025","QB","7","0","0    ","2  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Breaston, Steve","2796           ","KC ","9010","WR","16","13","0  ","0  ","0   ","0 ","0 ","0","0","0","1       ","25  ","0 ","0","98","61   ","785 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brees, Drew","1937               ","NO ","9026","QB","16","16","468","657","5476","14","46","2","24","158","21   ","86  ","1 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Brinkley, Curtis","11756         ","SD ","9012","RB","10","1","0   ","0  ","0   ","0 ","0 ","0","0","0","30      ","101 ","1 ","0","9","7     ","41  ","0 ","1","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Briscoe, Dezmon","11601          ","TB ","9023","WR","16","2","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","51","35   ","387 ","6 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Britt, Kenny","11030             ","TEN","9007","WR","3","3","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","26","17   ","289 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Brock, Kevin","12255             ","BUF","9000","TE","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","2","2     ","27  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brockel, Richie","12153          ","CAR","9028","RB","11","2","0   ","0  ","0   ","0 ","0 ","0","0","0","3       ","12  ","1 ","0","3","3     ","13  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brown, Aaron","11192             ","DET","9020","RB","1","0","0    ","0  ","0   ","0 ","0 ","0","0","0","1       ","0   ","0 ","0","1","1     ","9   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brown, Antonio","11605           ","PIT","9008","WR","16","3","0   ","0  ","0   ","0 ","0 ","0","0","0","7       ","41  ","0 ","0","124","69  ","1108","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brown, Donald","11027            ","IND","9001","RB","16","2","0   ","0  ","0   ","0 ","0 ","0","0","0","134     ","645 ","5 ","0","19","16   ","86  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brown, Josh","3055               ","STL","9025","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","18","18","0","21     ","28 ","1","7","6","8","0","0"
"Brown, Ronnie","2472             ","PHI","9016","RB","16","2","0   ","0  ","0   ","0 ","0 ","0","0","0","42      ","136 ","1 ","0","2","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Brown, Vincent","11936           ","SD ","9012","WR","14","4","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","40","19   ","329 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Brunell, Mark","989              ","NYJ","9004","QB","16","0","1   ","3  ","27  ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bryant, Dez","11434              ","DAL","9014","WR","15","13","0  ","0  ","0   ","0 ","0 ","0","0","0","1       ","5   ","0 ","0","103","63  ","928 ","9 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Bryant, Matt","3045              ","ATL","9024","PK","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","45","45","0","27     ","29 ","0","11","9","5","2","0"
"Buckley, Eldra","11297           ","DET","9020","RB","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Buehler, David","11172           ","DAL","9014","PK","4","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Burleson, Nate","2273            ","DET","9020","WR","16","11","0  ","0  ","0   ","0 ","0 ","0","0","0","11      ","85  ","0 ","0","110","73  ","757 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Burress, Plaxico","1748          ","NYJ","9004","WR","16","13","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","96","45   ","612 ","8 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Burton, Stephen","12090          ","MIN","9022","WR","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","3","2     ","38  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Bush, Michael","2787             ","OAK","9011","RB","16","9","0   ","0  ","0   ","0 ","0 ","0","0","0","256     ","977 ","7 ","0","47","37   ","418 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Bush, Reggie","2604              ","MIA","9002","RB","15","15","0  ","0  ","0   ","0 ","0 ","0","0","0","217     ","1097","6 ","0","52","43   ","296 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Butler, Deon","11091             ","SEA","9013","WR","5","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","7","6     ","51  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Byrd, Dominique","2635           ","WAS","9018","TE","4","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Caldwell, Andre","2900           ","CIN","9005","WR","13","2","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","68","37   ","317 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Camarillo, Greg","2703           ","MIN","9022","WR","13","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","24","9    ","121 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cameron, Jordan","11956          ","CLE","9006","TE","8","2","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","13","6    ","33  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Campbell, Jason","2481           ","OAK","9011","QB","6","6","100  ","165","1170","4 ","6 ","0","5","19","18     ","60  ","2 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Carpenter, Dan","3201            ","MIA","9002","PK","14","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","26","26","0","29     ","34 ","1","10","6","11","2","0"
"Carpenter, Rudy","11354          ","TB ","9023","QB","1","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Carr, David","2096               ","NYG","9015","QB","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Carter, Delone","11973           ","IND","9001","RB","16","3","0   ","0  ","0   ","0 ","0 ","0","0","0","101     ","377 ","2 ","0","8","5     ","18  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Cartwright, Rock","2197          ","OAK","9011","RB","15","0","0   ","0  ","0   ","0 ","0 ","0","0","0","4       ","45  ","0 ","0","6","4     ","24  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Casey, James","11152             ","HOU","9031","RB","14","7","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","11  ","0 ","0","24","18   ","260 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cassel, Matt","2541              ","KC ","9010","QB","9","9","160  ","269","1713","9 ","10","0","22","120","25   ","99  ","0 ","0","1","1     ","-4  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Caussin, Mike","11813            ","BUF","9000","TE","6","2","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","6","5     ","41  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Celek, Brent","2803              ","PHI","9016","TE","16","16","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","97","62   ","811 ","5 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Chandler, Scott","2793           ","BUF","9000","TE","14","9","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","46","38   ","389 ","6 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Chapas, Shaun","12074            ","DAL","9014","RB","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","1","1     ","9   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Charles, Jamaal","2902           ","KC ","9010","RB","2","1","0    ","0  ","0   ","0 ","0 ","0","0","0","12      ","83  ","0 ","0","6","5     ","9   ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Choice, Tashard","2903           ","BUF","9000","RB","13","1","0   ","0  ","0   ","0 ","0 ","0","0","0","57      ","152 ","1 ","0","30","19   ","124 ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","2"
"Clark, Dallas","2262             ","IND","9001","TE","11","10","0  ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","65","34   ","352 ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Clay, Charles","12028            ","MIA","9002","RB","14","9","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","25","16   ","233 ","3 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Clay, John","12260               ","PIT","9008","RB","2","0","0    ","0  ","0   ","0 ","0 ","0","0","0","10      ","41  ","1 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Clayton, Mark","2479             ","STL","9025","WR","2","1","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","5","3     ","26  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Clayton, Michael","3078          ","NYG","9015","WR","5","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","1","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Clayton, Thomas","2809           ","CLE","9006","RB","3","0","0    ","0  ","0   ","0 ","0 ","0","0","0","8       ","12  ","0 ","0","1","1     ","3   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Clemens, Kellen","2618           ","STL","9025","QB","4","3","48   ","91 ","546 ","1 ","2 ","0","9","68","6      ","37  ","1 ","0","1","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cloherty, Colin","11408          ","JAC","9029","TE","4","1","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","8","4     ","57  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Clutts, Tyler","12185            ","CHI","9019","RB","16","8","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","10","8    ","48  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Cobb, Randall","11918            ","GB ","9021","WR","15","0","0   ","1  ","0   ","0 ","0 ","0","0","0","2       ","5   ","0 ","0","31","25   ","375 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Cochart, Colin","12154           ","CIN","9005","TE","10","3","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","9","5     ","44  ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Colbert, Keary","3093            ","KC ","9010","WR","8","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","12","9    ","89  ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Collie, Austin","11127           ","IND","9001","WR","16","5","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","96","54   ","514 ","1 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Collins, Jed","3210              ","NO ","9026","RB","16","11","0  ","0  ","0   ","0 ","0 ","0","0","0","4       ","4   ","2 ","0","14","11   ","50  ","2 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Collins, Kerry","1143            ","IND","9001","QB","3","3","48   ","98 ","481 ","1 ","2 ","0","5","40","2      ","-1  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","3"
"Colquitt, Britton","11398        ","DEN","9009","P ","16","0","0   ","1  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Colquitt, Dustin","3167          ","KC ","9010","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","1       ","-3  ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Colston, Marques","2681          ","NO ","9026","WR","14","8","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","107","80  ","1143","8 ","0","0","0","0","0        ","0  ","0","0","0","0","0","1"
"Cone, Kevin","12268              ","ATL","9024","WR","1","0","0    ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
"Conley, T.J.","12182             ","NYJ","9004","P ","16","0","0   ","0  ","0   ","0 ","0 ","0","0","0","0       ","0   ","0 ","0","0","0     ","0   ","0 ","0","0","0","0","0        ","0  ","0","0","0","0","0","0"
